date,home,away,result,played,boxscore
2026-05-01,NEW,PHI,3-0,1,
2026-05-01,WAS,POR,1-0,1,
2026-05-03,CHI,LOS,3-2,1,
2026-05-03,COL,NEW,11-7,1,
2026-05-03,IND,ALB,9-4,1,
2026-05-03,PHI,DET,6-5,1,
2026-05-03,POR,CHA,3-5,1,
2026-05-03,SAN,WAS,2-4,1,
2026-05-03,SEA,PHO,1-2,1,
2026-05-04,CHI,LOS,10-4,1,
2026-05-04,COL,NEW,1-5,1,
2026-05-04,IND,ALB,5-3,1,
2026-05-04,PHI,DET,4-5,1,
2026-05-04,POR,CHA,3-4,1,
2026-05-04,SAN,WAS,2-5,1,
2026-05-04,SEA,PHO,2-5,1,
2026-05-05,CHI,LOS,6-8,1,
2026-05-05,COL,NEW,2-4,1,
2026-05-05,IND,ALB,3-4,1,
2026-05-05,PHI,DET,1-2,1,
2026-05-05,POR,CHA,4-6,1,
2026-05-05,SAN,WAS,2-5,1,
2026-05-05,SEA,PHO,2-0,1,
2026-05-07,ALB,IND,4-0,1,
2026-05-07,CHA,POR,4-2,1,
2026-05-07,DET,PHI,5-10,1,
2026-05-07,LOS,CHI,1-5,1,
2026-05-07,NEW,COL,5-4,1,
2026-05-07,PHO,SEA,5-1,1,
2026-05-07,WAS,SAN,3-8,1,
2026-05-08,ALB,IND,6-5,1,
2026-05-08,CHA,POR,0-3,1,
2026-05-08,DET,PHI,2-1,1,
2026-05-08,LOS,CHI,3-6,1,
2026-05-08,NEW,COL,2-0,1,
2026-05-08,PHO,SEA,4-5,1,
2026-05-08,WAS,SAN,6-5,1,
2026-05-09,ALB,IND,2-1,1,
2026-05-09,CHA,POR,2-4,1,
2026-05-09,DET,PHI,4-1,1,
2026-05-09,LOS,CHI,2-0,1,
2026-05-09,NEW,COL,4-3,1,
2026-05-09,PHO,SEA,6-7,1,
2026-05-09,WAS,SAN,6-2,1,
2026-05-10,ALB,IND,7-9,1,
2026-05-10,CHA,POR,1-2,1,
2026-05-10,DET,PHI,2-7,1,
2026-05-10,LOS,CHI,1-5,1,
2026-05-10,NEW,COL,5-3,1,
2026-05-10,PHO,SEA,4-5,1,
2026-05-10,WAS,SAN,1-5,1,
2026-05-12,CHI,WAS,2-1,1,
2026-05-12,COL,DET,1-6,1,
2026-05-12,IND,NEW,6-8,1,
2026-05-12,PHI,SEA,1-6,1,
2026-05-12,PHO,LOS,3-1,1,
2026-05-12,POR,ALB,1-4,1,
2026-05-12,SAN,CHA,6-3,1,
2026-05-13,CHI,WAS,0-3,1,
2026-05-13,COL,DET,6-1,1,
2026-05-13,IND,NEW,0-4,1,
2026-05-13,PHI,SEA,4-3,1,
2026-05-13,PHO,LOS,4-8,1,
2026-05-13,POR,ALB,1-4,1,
2026-05-13,SAN,CHA,0-4,1,
2026-05-14,CHI,WAS,0-1,1,
2026-05-14,COL,DET,9-3,1,
2026-05-14,IND,NEW,1-2,1,
2026-05-14,PHI,SEA,3-4,1,
2026-05-14,PHO,LOS,0-6,1,
2026-05-14,POR,ALB,7-3,1,
2026-05-14,SAN,CHA,6-4,1,
2026-05-16,ALB,POR,5-4,1,
2026-05-16,CHA,SAN,4-3,1,
2026-05-16,DET,COL,4-6,1,
2026-05-16,LOS,PHO,2-6,1,
2026-05-16,NEW,IND,4-5,1,
2026-05-16,SEA,PHI,5-3,1,
2026-05-16,WAS,CHI,4-1,1,
2026-05-17,ALB,POR,1-0,1,
2026-05-17,CHA,SAN,6-4,1,
2026-05-17,DET,COL,8-4,1,
2026-05-17,LOS,PHO,7-6,1,
2026-05-17,NEW,IND,4-5,1,
2026-05-17,SEA,PHI,7-8,1,
2026-05-17,WAS,CHI,4-3,1,
2026-05-18,ALB,POR,4-11,1,
2026-05-18,CHA,SAN,0-4,1,
2026-05-18,DET,COL,3-4,1,
2026-05-18,LOS,PHO,2-3,1,
2026-05-18,NEW,IND,13-2,1,
2026-05-18,SEA,PHI,0-2,1,
2026-05-18,WAS,CHI,12-1,1,
2026-05-19,ALB,POR,5-8,1,
2026-05-19,CHA,SAN,5-2,1,
2026-05-19,DET,COL,8-1,1,
2026-05-19,LOS,PHO,6-2,1,
2026-05-19,NEW,IND,4-1,1,
2026-05-19,SEA,PHI,5-3,1,
2026-05-19,WAS,CHI,2-4,1,
2026-05-21,CHI,CHA,5-3,1,
2026-05-21,COL,SEA,2-3,1,
2026-05-21,IND,DET,2-4,1,
2026-05-21,LOS,WAS,7-0,1,
2026-05-21,PHI,PHO,3-4,1,
2026-05-21,POR,NEW,1-6,1,
2026-05-21,SAN,ALB,4-3,1,
2026-05-22,CHI,CHA,5-2,1,
2026-05-22,COL,SEA,7-8,1,
2026-05-22,IND,DET,1-2,1,
2026-05-22,LOS,WAS,4-6,1,
2026-05-22,PHI,PHO,5-7,1,
2026-05-22,POR,NEW,7-2,1,
2026-05-22,SAN,ALB,5-2,1,
2026-05-23,CHI,CHA,5-4,1,
2026-05-23,COL,SEA,2-4,1,
2026-05-23,IND,DET,1-5,1,
2026-05-23,LOS,WAS,0-1,1,
2026-05-23,PHI,PHO,2-3,1,
2026-05-23,POR,NEW,3-9,1,
2026-05-23,SAN,ALB,4-3,1,
2026-05-25,ALB,SAN,1-3,1,
2026-05-25,CHA,CHI,2-4,1,
2026-05-25,DET,IND,7-3,1,
2026-05-25,NEW,POR,2-5,1,
2026-05-25,PHO,PHI,5-4,1,
2026-05-25,SEA,COL,3-4,1,
2026-05-25,WAS,LOS,2-1,1,
2026-05-26,ALB,SAN,4-1,1,
2026-05-26,CHA,CHI,4-6,1,
2026-05-26,DET,IND,8-4,1,
2026-05-26,NEW,POR,2-5,1,
2026-05-26,PHO,PHI,6-2,1,
2026-05-26,SEA,COL,0-3,1,
2026-05-26,WAS,LOS,2-4,1,
2026-05-27,ALB,SAN,3-4,1,
2026-05-27,CHA,CHI,2-3,1,
2026-05-27,DET,IND,7-1,1,
2026-05-27,NEW,POR,4-2,1,
2026-05-27,PHO,PHI,3-4,1,
2026-05-27,SEA,COL,4-5,1,
2026-05-27,WAS,LOS,3-6,1,
2026-05-29,CHI,ALB,2-5,1,
2026-05-29,COL,PHI,4-7,1,
2026-05-29,IND,SEA,5-3,1,
2026-05-29,LOS,CHA,3-2,1,
2026-05-29,PHO,WAS,2-5,1,
2026-05-29,POR,DET,1-4,1,
2026-05-29,SAN,NEW,4-2,1,
2026-05-30,CHI,ALB,1-7,1,
2026-05-30,COL,PHI,1-8,1,
2026-05-30,IND,SEA,5-3,1,
2026-05-30,LOS,CHA,2-4,1,
2026-05-30,PHO,WAS,2-1,1,
2026-05-30,POR,DET,4-6,1,
2026-05-30,SAN,NEW,8-1,1,
2026-05-31,CHI,ALB,6-4,1,
2026-05-31,COL,PHI,7-2,1,
2026-05-31,IND,SEA,7-2,1,
2026-05-31,LOS,CHA,2-3,1,
2026-05-31,PHO,WAS,7-6,1,
2026-05-31,POR,DET,2-3,1,
2026-05-31,SAN,NEW,4-5,1,
2026-06-02,ALB,CHI,14-8,1,
2026-06-02,CHA,LOS,1-6,1,
2026-06-02,DET,POR,2-4,1,
2026-06-02,NEW,SAN,1-6,1,
2026-06-02,PHI,COL,4-8,1,
2026-06-02,SEA,IND,10-4,1,
2026-06-02,WAS,PHO,2-0,1,
2026-06-03,ALB,CHI,1-4,1,
2026-06-03,CHA,LOS,4-9,1,
2026-06-03,DET,POR,6-8,1,
2026-06-03,NEW,SAN,5-2,1,
2026-06-03,PHI,COL,3-2,1,
2026-06-03,SEA,IND,6-4,1,
2026-06-03,WAS,PHO,4-5,1,
2026-06-04,ALB,CHI,1-0,1,
2026-06-04,CHA,LOS,4-7,1,
2026-06-04,DET,POR,6-2,1,
2026-06-04,NEW,SAN,1-5,1,
2026-06-04,PHI,COL,1-3,1,
2026-06-04,SEA,IND,3-2,1,
2026-06-04,WAS,PHO,6-3,1,
2026-06-06,CHI,NEW,5-1,1,
2026-06-06,COL,PHO,6-5,1,
2026-06-06,IND,PHI,10-3,1,
2026-06-06,LOS,ALB,3-2,1,
2026-06-06,POR,SEA,5-9,1,
2026-06-06,SAN,DET,3-7,1,
2026-06-06,WAS,CHA,5-4,1,
2026-06-07,CHI,NEW,3-9,1,
2026-06-07,COL,PHO,5-2,1,
2026-06-07,IND,PHI,3-5,1,
2026-06-07,LOS,ALB,1-3,1,
2026-06-07,POR,SEA,4-3,1,
2026-06-07,SAN,DET,3-2,1,
2026-06-07,WAS,CHA,5-0,1,
2026-06-08,CHI,NEW,3-2,1,
2026-06-08,COL,PHO,3-7,1,
2026-06-08,IND,PHI,4-5,1,
2026-06-08,LOS,ALB,2-3,1,
2026-06-08,POR,SEA,5-7,1,
2026-06-08,SAN,DET,2-5,1,
2026-06-08,WAS,CHA,2-0,1,
2026-06-10,ALB,LOS,0-3,1,
2026-06-10,CHA,WAS,4-6,1,
2026-06-10,DET,SAN,3-1,1,
2026-06-10,NEW,CHI,1-4,1,
2026-06-10,PHI,IND,4-1,1,
2026-06-10,PHO,COL,3-2,1,
2026-06-10,SEA,POR,0-10,1,
2026-06-11,ALB,LOS,2-10,1,
2026-06-11,CHA,WAS,5-9,1,
2026-06-11,DET,SAN,5-3,1,
2026-06-11,NEW,CHI,1-0,1,
2026-06-11,PHI,IND,2-0,1,
2026-06-11,PHO,COL,8-6,1,
2026-06-11,SEA,POR,7-2,1,
2026-06-12,ALB,LOS,8-3,1,
2026-06-12,CHA,WAS,1-9,1,
2026-06-12,DET,SAN,1-5,1,
2026-06-12,NEW,CHI,5-0,1,
2026-06-12,PHI,IND,8-3,1,
2026-06-12,PHO,COL,3-5,1,
2026-06-12,SEA,POR,3-6,1,
2026-06-14,CHI,DET,1-3,1,
2026-06-14,IND,COL,4-5,1,
2026-06-14,LOS,NEW,1-6,1,
2026-06-14,PHO,CHA,7-3,1,
2026-06-14,POR,PHI,2-5,1,
2026-06-14,SAN,SEA,4-5,1,
2026-06-14,WAS,ALB,0-2,1,
2026-06-15,CHI,DET,2-1,1,
2026-06-15,IND,COL,2-8,1,
2026-06-15,LOS,NEW,5-4,1,
2026-06-15,PHO,CHA,6-5,1,
2026-06-15,POR,PHI,3-8,1,
2026-06-15,SAN,SEA,9-7,1,
2026-06-15,WAS,ALB,2-0,1,
2026-06-16,CHI,DET,0-1,1,
2026-06-16,IND,COL,2-4,1,
2026-06-16,LOS,NEW,5-9,1,
2026-06-16,PHO,CHA,3-4,1,
2026-06-16,POR,PHI,9-3,1,
2026-06-16,SAN,SEA,1-9,1,
2026-06-16,WAS,ALB,4-2,1,
2026-06-18,ALB,WAS,2-7,1,
2026-06-18,CHA,PHO,4-15,1,
2026-06-18,COL,IND,4-2,1,
2026-06-18,DET,CHI,3-4,1,
2026-06-18,NEW,LOS,2-5,1,
2026-06-18,PHI,POR,5-3,1,
2026-06-18,SEA,SAN,6-1,1,
2026-06-19,ALB,WAS,2-3,1,
2026-06-19,CHA,PHO,2-4,1,
2026-06-19,COL,IND,11-9,1,
2026-06-19,DET,CHI,10-3,1,
2026-06-19,NEW,LOS,5-9,1,
2026-06-19,PHI,POR,6-1,1,
2026-06-19,SEA,SAN,5-4,1,
2026-06-20,ALB,WAS,6-3,1,
2026-06-20,CHA,PHO,1-6,1,
2026-06-20,COL,IND,5-1,1,
2026-06-20,DET,CHI,3-5,1,
2026-06-20,NEW,LOS,5-4,1,
2026-06-20,PHI,POR,4-8,1,
2026-06-20,SEA,SAN,4-3,1,
2026-06-22,CHA,ALB,2-1,1,
2026-06-22,CHI,SEA,1-0,1,
2026-06-22,IND,PHO,3-4,1,
2026-06-22,LOS,DET,8-3,1,
2026-06-22,POR,COL,1-12,1,
2026-06-22,SAN,PHI,4-5,1,
2026-06-22,WAS,NEW,0-3,1,
2026-06-23,CHA,ALB,6-5,1,
2026-06-23,CHI,SEA,2-0,1,
2026-06-23,IND,PHO,4-3,1,
2026-06-23,LOS,DET,3-6,1,
2026-06-23,POR,COL,4-1,1,
2026-06-23,SAN,PHI,2-5,1,
2026-06-23,WAS,NEW,6-1,1,
2026-06-24,CHA,ALB,4-6,1,
2026-06-24,CHI,SEA,5-4,1,
2026-06-24,IND,PHO,2-3,1,
2026-06-24,LOS,DET,7-5,1,
2026-06-24,POR,COL,1-5,1,
2026-06-24,SAN,PHI,4-7,1,
2026-06-24,WAS,NEW,4-3,1,
2026-06-26,ALB,CHA,5-4,1,
2026-06-26,COL,POR,1-0,1,
2026-06-26,DET,LOS,1-16,1,
2026-06-26,NEW,WAS,6-2,1,
2026-06-26,PHI,SAN,4-3,1,
2026-06-26,PHO,IND,3-7,1,
2026-06-26,SEA,CHI,4-3,1,
2026-06-27,ALB,CHA,2-7,1,
2026-06-27,COL,POR,4-1,1,
2026-06-27,DET,LOS,4-2,1,
2026-06-27,NEW,WAS,5-2,1,
2026-06-27,PHI,SAN,2-1,1,
2026-06-27,PHO,IND,6-0,1,
2026-06-27,SEA,CHI,4-0,1,
2026-06-28,ALB,CHA,2-9,1,
2026-06-28,COL,POR,2-1,1,
2026-06-28,DET,LOS,0-3,1,
2026-06-28,NEW,WAS,0-1,1,
2026-06-28,PHI,SAN,4-2,1,
2026-06-28,PHO,IND,2-3,1,
2026-06-28,SEA,CHI,6-3,1,
2026-06-30,CHA,NEW,4-0,1,
2026-06-30,CHI,PHI,3-5,1,
2026-06-30,LOS,SEA,4-1,1,
2026-06-30,PHO,ALB,6-8,1,
2026-06-30,POR,IND,3-1,1,
2026-06-30,SAN,COL,4-3,1,
2026-06-30,WAS,DET,9-4,1,
2026-07-01,CHA,NEW,3-9,1,
2026-07-01,CHI,PHI,5-6,1,
2026-07-01,LOS,SEA,1-9,1,
2026-07-01,PHO,ALB,2-1,1,
2026-07-01,POR,IND,6-5,1,
2026-07-01,SAN,COL,6-10,1,
2026-07-01,WAS,DET,1-3,1,
2026-07-02,CHA,NEW,0-3,1,
2026-07-02,CHI,PHI,0-4,1,
2026-07-02,LOS,SEA,9-8,1,
2026-07-02,PHO,ALB,7-1,1,
2026-07-02,POR,IND,3-2,1,
2026-07-02,SAN,COL,0-2,1,
2026-07-02,WAS,DET,6-11,1,
2026-07-04,ALB,PHO,3-5,1,
2026-07-04,COL,SAN,7-5,1,
2026-07-04,DET,WAS,2-3,1,
2026-07-04,IND,POR,4-1,1,
2026-07-04,NEW,CHA,1-2,1,
2026-07-04,PHI,CHI,9-5,1,
2026-07-04,SEA,LOS,4-7,1,
2026-07-05,ALB,PHO,3-4,1,
2026-07-05,COL,SAN,7-6,1,
2026-07-05,DET,WAS,2-1,1,
2026-07-05,IND,POR,3-6,1,
2026-07-05,NEW,CHA,2-4,1,
2026-07-05,PHI,CHI,4-1,1,
2026-07-05,SEA,LOS,3-2,1,
2026-07-06,ALB,PHO,5-3,1,
2026-07-06,COL,SAN,7-4,1,
2026-07-06,DET,WAS,1-5,1,
2026-07-06,IND,POR,6-0,1,
2026-07-06,NEW,CHA,3-4,1,
2026-07-06,PHI,CHI,3-2,1,
2026-07-06,SEA,LOS,1-12,1,
2026-07-08,ALB,NEW,2-5,1,
2026-07-08,CHA,DET,3-2,1,
2026-07-08,CHI,COL,2-5,1,
2026-07-08,LOS,PHI,8-6,1,
2026-07-08,POR,PHO,3-0,1,
2026-07-08,SAN,IND,4-2,1,
2026-07-08,WAS,SEA,1-0,1,
2026-07-09,ALB,NEW,2-4,1,
2026-07-09,CHA,DET,2-3,1,
2026-07-09,CHI,COL,4-1,1,
2026-07-09,LOS,PHI,2-6,1,
2026-07-09,POR,PHO,4-6,1,
2026-07-09,SAN,IND,3-1,1,
2026-07-09,WAS,SEA,5-6,1,
2026-07-10,ALB,NEW,1-2,1,
2026-07-10,CHA,DET,8-2,1,
2026-07-10,CHI,COL,1-3,1,
2026-07-10,LOS,PHI,4-3,1,
2026-07-10,POR,PHO,6-4,1,
2026-07-10,SAN,IND,6-2,1,
2026-07-10,WAS,SEA,8-2,1,
2026-07-12,COL,CHI,1-2,1,
2026-07-12,DET,CHA,8-6,1,
2026-07-12,IND,SAN,10-2,1,
2026-07-12,NEW,ALB,0-5,1,
2026-07-12,PHI,LOS,3-4,1,
2026-07-12,PHO,POR,3-8,1,
2026-07-12,SEA,WAS,3-7,1,
2026-07-13,COL,CHI,4-1,1,
2026-07-13,DET,CHA,5-3,1,
2026-07-13,IND,SAN,5-7,1,
2026-07-13,NEW,ALB,5-2,1,
2026-07-13,PHI,LOS,3-0,1,
2026-07-13,PHO,POR,2-4,1,
2026-07-13,SEA,WAS,2-4,1,
2026-07-14,COL,CHI,3-9,1,
2026-07-14,DET,CHA,0-3,1,
2026-07-14,IND,SAN,3-4,1,
2026-07-14,NEW,ALB,2-0,1,
2026-07-14,PHI,LOS,4-5,1,
2026-07-14,PHO,POR,2-1,1,
2026-07-14,SEA,WAS,2-9,1,
2026-07-22,COL,LOS,1-2,1,
2026-07-22,DET,ALB,0-7,1,
2026-07-22,IND,CHI,1-2,1,
2026-07-22,NEW,PHO,2-5,1,
2026-07-22,PHI,WAS,6-4,1,
2026-07-22,POR,SAN,1-3,1,
2026-07-22,SEA,CHA,12-3,1,
2026-07-23,COL,LOS,5-1,1,
2026-07-23,DET,ALB,1-12,1,
2026-07-23,IND,CHI,3-2,1,
2026-07-23,NEW,PHO,0-8,1,
2026-07-23,PHI,WAS,4-5,1,
2026-07-23,POR,SAN,3-4,1,
2026-07-23,SEA,CHA,8-1,1,
2026-07-24,COL,LOS,3-4,1,
2026-07-24,DET,ALB,4-12,1,
2026-07-24,IND,CHI,2-8,1,
2026-07-24,NEW,PHO,6-2,1,
2026-07-24,PHI,WAS,3-9,1,
2026-07-24,POR,SAN,6-4,1,
2026-07-24,SEA,CHA,2-10,1,
2026-07-26,ALB,DET,8-4,1,
2026-07-26,CHA,SEA,3-0,1,
2026-07-26,CHI,IND,5-7,1,
2026-07-26,LOS,COL,1-2,1,
2026-07-26,PHO,NEW,4-2,1,
2026-07-26,SAN,POR,3-2,1,
2026-07-26,WAS,PHI,0-4,1,
2026-07-27,ALB,DET,7-5,1,
2026-07-27,CHA,SEA,7-8,1,
2026-07-27,CHI,IND,2-3,1,
2026-07-27,LOS,COL,5-0,1,
2026-07-27,PHO,NEW,2-14,1,
2026-07-27,SAN,POR,2-4,1,
2026-07-27,WAS,PHI,6-7,1,
2026-07-28,ALB,DET,4-5,1,
2026-07-28,CHA,SEA,4-2,1,
2026-07-28,CHI,IND,3-2,1,
2026-07-28,LOS,COL,4-3,1,
2026-07-28,PHO,NEW,3-2,1,
2026-07-28,SAN,POR,3-1,1,
2026-07-28,WAS,PHI,2-1,1,
2026-07-30,COL,WAS,4-2,1,
2026-07-30,DET,NEW,1-4,1,
2026-07-30,IND,LOS,0-2,1,
2026-07-30,PHI,CHA,4-3,1,
2026-07-30,PHO,SAN,2-8,1,
2026-07-30,POR,CHI,5-4,1,
2026-07-30,SEA,ALB,3-4,1,
2026-07-31,COL,WAS,3-10,1,
2026-07-31,DET,NEW,6-2,1,
2026-07-31,IND,LOS,6-0,1,
2026-07-31,PHI,CHA,0-1,1,
2026-07-31,PHO,SAN,4-2,1,
2026-07-31,POR,CHI,1-5,1,
2026-07-31,SEA,ALB,4-2,1,
2026-08-01,COL,WAS,2-4,1,
2026-08-01,DET,NEW,5-3,1,
2026-08-01,IND,LOS,2-3,1,
2026-08-01,PHI,CHA,4-5,1,
2026-08-01,PHO,SAN,3-4,1,
2026-08-01,POR,CHI,4-2,1,
2026-08-01,SEA,ALB,6-3,1,
2026-08-03,ALB,SEA,6-0,1,
2026-08-03,CHA,PHI,8-2,1,
2026-08-03,CHI,POR,7-2,1,
2026-08-03,LOS,IND,5-3,1,
2026-08-03,NEW,DET,2-4,1,
2026-08-03,SAN,PHO,4-3,1,
2026-08-03,WAS,COL,5-1,1,
2026-08-04,ALB,SEA,5-2,1,
2026-08-04,CHA,PHI,3-5,1,
2026-08-04,CHI,POR,3-6,1,
2026-08-04,LOS,IND,0-1,1,
2026-08-04,NEW,DET,0-3,1,
2026-08-04,SAN,PHO,4-5,1,
2026-08-04,WAS,COL,0-4,1,
2026-08-05,ALB,SEA,2-0,1,
2026-08-05,CHA,PHI,6-0,1,
2026-08-05,CHI,POR,3-8,1,
2026-08-05,LOS,IND,9-0,1,
2026-08-05,NEW,DET,2-10,1,
2026-08-05,SAN,PHO,4-1,1,
2026-08-05,WAS,COL,2-9,1,
