date,home,away,result,played,boxscore
2029-04-28,MEM,MIL,6-3,1,
2029-04-28,OKL,SAN1,4-2,1,
2029-04-28,POR,PHO,2-6,1,
2029-04-28,WAS,ALB,5-3,1,
2029-04-29,AUS,SAN,1-4,1,
2029-04-29,JAC,LOU,6-5,1,
2029-04-29,LAS,HOU,5-0,1,
2029-04-29,MEM,MIL,2-8,1,
2029-04-29,OKL,SAN1,2-0,1,
2029-04-29,POR,PHO,6-4,1,
2029-04-29,WAS,ALB,7-6,1,
2029-04-30,AUS,SAN,7-1,1,
2029-04-30,JAC,LOU,5-1,1,
2029-04-30,LAS,HOU,3-4,1,
2029-04-30,MEM,MIL,3-2,1,
2029-04-30,OKL,SAN1,3-1,1,
2029-04-30,POR,PHO,1-4,1,
2029-04-30,WAS,ALB,5-3,1,
2029-05-01,AUS,SAN,5-6,1,
2029-05-01,JAC,LOU,11-3,1,
2029-05-01,LAS,HOU,3-12,1,
2029-05-01,MEM,MIL,2-1,1,
2029-05-01,OKL,SAN1,6-2,1,
2029-05-01,POR,PHO,3-4,1,
2029-05-01,WAS,ALB,7-11,1,
2029-05-03,HOU,POR,6-5,1,
2029-05-03,LOU,LAS,2-5,1,
2029-05-03,MIL,AUS,7-8,1,
2029-05-03,PHO,OKL,7-2,1,
2029-05-03,SAN,JAC,2-8,1,
2029-05-03,SAN1,ALB,1-3,1,
2029-05-03,WAS,MEM,5-4,1,
2029-05-04,HOU,POR,7-4,1,
2029-05-04,LOU,LAS,4-5,1,
2029-05-04,MIL,AUS,6-9,1,
2029-05-04,PHO,OKL,7-5,1,
2029-05-04,SAN,JAC,17-3,1,
2029-05-04,SAN1,ALB,1-4,1,
2029-05-04,WAS,MEM,1-4,1,
2029-05-05,HOU,POR,3-2,1,
2029-05-05,LOU,LAS,0-8,1,
2029-05-05,MIL,AUS,3-4,1,
2029-05-05,PHO,OKL,2-0,1,
2029-05-05,SAN,JAC,6-15,1,
2029-05-05,SAN1,ALB,3-0,1,
2029-05-05,WAS,MEM,0-3,1,
2029-05-07,ALB,SAN1,4-3,1,
2029-05-07,AUS,MIL,1-4,1,
2029-05-07,JAC,SAN,1-3,1,
2029-05-07,LAS,LOU,1-8,1,
2029-05-07,MEM,WAS,7-3,1,
2029-05-07,OKL,PHO,1-10,1,
2029-05-07,POR,HOU,4-3,1,
2029-05-08,ALB,SAN1,9-2,1,
2029-05-08,AUS,MIL,2-1,1,
2029-05-08,JAC,SAN,9-3,1,
2029-05-08,LAS,LOU,4-2,1,
2029-05-08,MEM,WAS,7-9,1,
2029-05-08,OKL,PHO,0-13,1,
2029-05-08,POR,HOU,0-5,1,
2029-05-09,ALB,SAN1,3-4,1,
2029-05-09,AUS,MIL,2-3,1,
2029-05-09,JAC,SAN,6-4,1,
2029-05-09,LAS,LOU,3-6,1,
2029-05-09,MEM,WAS,5-6,1,
2029-05-09,OKL,PHO,1-5,1,
2029-05-09,POR,HOU,7-5,1,
2029-05-10,ALB,SAN1,1-2,1,
2029-05-10,AUS,MIL,8-2,1,
2029-05-10,JAC,SAN,6-5,1,
2029-05-10,LAS,LOU,1-10,1,
2029-05-10,MEM,WAS,9-12,1,
2029-05-10,OKL,PHO,1-5,1,
2029-05-10,POR,HOU,1-4,1,
2029-05-12,ALB,MEM,1-7,1,
2029-05-12,HOU,OKL,3-5,1,
2029-05-12,LOU,POR,6-7,1,
2029-05-12,MIL,JAC,5-6,1,
2029-05-12,PHO,SAN1,2-3,1,
2029-05-12,SAN,LAS,0-1,1,
2029-05-12,WAS,AUS,2-10,1,
2029-05-13,ALB,MEM,4-10,1,
2029-05-13,HOU,OKL,3-1,1,
2029-05-13,LOU,POR,8-2,1,
2029-05-13,MIL,JAC,2-3,1,
2029-05-13,PHO,SAN1,3-2,1,
2029-05-13,SAN,LAS,2-5,1,
2029-05-13,WAS,AUS,5-1,1,
2029-05-14,ALB,MEM,0-3,1,
2029-05-14,HOU,OKL,0-5,1,
2029-05-14,LOU,POR,4-7,1,
2029-05-14,MIL,JAC,4-2,1,
2029-05-14,PHO,SAN1,0-3,1,
2029-05-14,SAN,LAS,7-3,1,
2029-05-14,WAS,AUS,6-5,1,
2029-05-16,AUS,WAS,5-3,1,
2029-05-16,JAC,MIL,8-2,1,
2029-05-16,LAS,SAN,0-2,1,
2029-05-16,MEM,ALB,1-2,1,
2029-05-16,OKL,HOU,4-5,1,
2029-05-16,POR,LOU,1-2,1,
2029-05-16,SAN1,PHO,7-5,1,
2029-05-17,AUS,WAS,1-3,1,
2029-05-17,JAC,MIL,2-1,1,
2029-05-17,LAS,SAN,3-1,1,
2029-05-17,MEM,ALB,3-9,1,
2029-05-17,OKL,HOU,6-7,1,
2029-05-17,POR,LOU,1-0,1,
2029-05-17,SAN1,PHO,3-5,1,
2029-05-18,AUS,WAS,6-7,1,
2029-05-18,JAC,MIL,2-1,1,
2029-05-18,LAS,SAN,1-6,1,
2029-05-18,MEM,ALB,0-2,1,
2029-05-18,OKL,HOU,7-6,1,
2029-05-18,POR,LOU,12-3,1,
2029-05-18,SAN1,PHO,2-7,1,
2029-05-19,AUS,WAS,1-6,1,
2029-05-19,JAC,MIL,5-7,1,
2029-05-19,LAS,SAN,1-4,1,
2029-05-19,MEM,ALB,8-0,1,
2029-05-19,OKL,HOU,4-3,1,
2029-05-19,POR,LOU,6-3,1,
2029-05-19,SAN1,PHO,2-6,1,
2029-05-21,HOU,SAN1,7-6,1,
2029-05-21,LOU,OKL,5-4,1,
2029-05-21,MEM,AUS,5-6,1,
2029-05-21,MIL,LAS,5-8,1,
2029-05-21,PHO,ALB,8-3,1,
2029-05-21,SAN,POR,3-2,1,
2029-05-21,WAS,JAC,1-5,1,
2029-05-22,HOU,SAN1,1-0,1,
2029-05-22,LOU,OKL,7-6,1,
2029-05-22,MEM,AUS,5-4,1,
2029-05-22,MIL,LAS,3-4,1,
2029-05-22,PHO,ALB,2-0,1,
2029-05-22,SAN,POR,3-1,1,
2029-05-22,WAS,JAC,0-4,1,
2029-05-23,HOU,SAN1,4-3,1,
2029-05-23,LOU,OKL,3-6,1,
2029-05-23,MEM,AUS,3-2,1,
2029-05-23,MIL,LAS,3-6,1,
2029-05-23,PHO,ALB,1-4,1,
2029-05-23,SAN,POR,3-2,1,
2029-05-23,WAS,JAC,8-4,1,
2029-05-25,ALB,PHO,6-2,1,
2029-05-25,AUS,MEM,9-4,1,
2029-05-25,JAC,WAS,7-8,1,
2029-05-25,LAS,MIL,6-3,1,
2029-05-25,OKL,LOU,4-0,1,
2029-05-25,POR,SAN,4-2,1,
2029-05-25,SAN1,HOU,3-8,1,
2029-05-26,ALB,PHO,5-6,1,
2029-05-26,AUS,MEM,3-2,1,
2029-05-26,JAC,WAS,6-2,1,
2029-05-26,LAS,MIL,0-7,1,
2029-05-26,OKL,LOU,1-2,1,
2029-05-26,POR,SAN,2-12,1,
2029-05-26,SAN1,HOU,2-5,1,
2029-05-27,ALB,PHO,5-6,1,
2029-05-27,AUS,MEM,3-6,1,
2029-05-27,JAC,WAS,12-1,1,
2029-05-27,LAS,MIL,3-7,1,
2029-05-27,OKL,LOU,5-1,1,
2029-05-27,POR,SAN,1-3,1,
2029-05-27,SAN1,HOU,2-7,1,
2029-05-29,ALB,AUS,3-4,1,
2029-05-29,HOU,PHO,8-2,1,
2029-05-29,LOU,SAN1,6-5,1,
2029-05-29,MEM,JAC,9-8,1,
2029-05-29,MIL,POR,1-5,1,
2029-05-29,SAN,OKL,5-6,1,
2029-05-29,WAS,LAS,6-11,1,
2029-05-30,ALB,AUS,3-7,1,
2029-05-30,HOU,PHO,3-2,1,
2029-05-30,LOU,SAN1,5-4,1,
2029-05-30,MEM,JAC,3-2,1,
2029-05-30,MIL,POR,3-5,1,
2029-05-30,SAN,OKL,3-6,1,
2029-05-30,WAS,LAS,6-2,1,
2029-05-31,ALB,AUS,1-5,1,
2029-05-31,HOU,PHO,6-1,1,
2029-05-31,LOU,SAN1,4-3,1,
2029-05-31,MEM,JAC,3-1,1,
2029-05-31,MIL,POR,5-4,1,
2029-05-31,SAN,OKL,3-12,1,
2029-05-31,WAS,LAS,8-2,1,
2029-06-02,AUS,ALB,2-1,1,
2029-06-02,JAC,MEM,6-5,1,
2029-06-02,LAS,WAS,5-6,1,
2029-06-02,OKL,SAN,1-5,1,
2029-06-02,PHO,HOU,5-4,1,
2029-06-02,POR,MIL,2-3,1,
2029-06-02,SAN1,LOU,4-1,1,
2029-06-03,AUS,ALB,7-1,1,
2029-06-03,JAC,MEM,2-4,1,
2029-06-03,LAS,WAS,1-3,1,
2029-06-03,OKL,SAN,5-4,1,
2029-06-03,PHO,HOU,2-3,1,
2029-06-03,POR,MIL,6-8,1,
2029-06-03,SAN1,LOU,1-6,1,
2029-06-04,AUS,ALB,3-5,1,
2029-06-04,JAC,MEM,2-9,1,
2029-06-04,LAS,WAS,1-7,1,
2029-06-04,OKL,SAN,3-2,1,
2029-06-04,PHO,HOU,7-6,1,
2029-06-04,POR,MIL,0-6,1,
2029-06-04,SAN1,LOU,7-5,1,
2029-06-06,AUS,JAC,11-6,1,
2029-06-06,HOU,ALB,5-4,1,
2029-06-06,LOU,PHO,1-7,1,
2029-06-06,MEM,LAS,6-13,1,
2029-06-06,MIL,OKL,4-6,1,
2029-06-06,SAN,SAN1,2-1,1,
2029-06-06,WAS,POR,6-8,1,
2029-06-07,AUS,JAC,9-5,1,
2029-06-07,HOU,ALB,0-4,1,
2029-06-07,LOU,PHO,2-0,1,
2029-06-07,MEM,LAS,4-3,1,
2029-06-07,MIL,OKL,1-9,1,
2029-06-07,SAN,SAN1,3-4,1,
2029-06-07,WAS,POR,3-1,1,
2029-06-08,AUS,JAC,5-3,1,
2029-06-08,HOU,ALB,9-3,1,
2029-06-08,LOU,PHO,1-3,1,
2029-06-08,MEM,LAS,5-0,1,
2029-06-08,MIL,OKL,2-1,1,
2029-06-08,SAN,SAN1,2-1,1,
2029-06-08,WAS,POR,2-3,1,
2029-06-10,ALB,HOU,2-4,1,
2029-06-10,JAC,AUS,7-3,1,
2029-06-10,LAS,MEM,11-10,1,
2029-06-10,OKL,MIL,4-3,1,
2029-06-10,PHO,LOU,8-0,1,
2029-06-10,POR,WAS,2-6,1,
2029-06-10,SAN1,SAN,0-5,1,
2029-06-11,ALB,HOU,4-2,1,
2029-06-11,JAC,AUS,7-2,1,
2029-06-11,LAS,MEM,7-15,1,
2029-06-11,OKL,MIL,4-7,1,
2029-06-11,PHO,LOU,7-3,1,
2029-06-11,POR,WAS,3-7,1,
2029-06-11,SAN1,SAN,4-3,1,
2029-06-12,ALB,HOU,3-5,1,
2029-06-12,JAC,AUS,7-6,1,
2029-06-12,LAS,MEM,3-4,1,
2029-06-12,OKL,MIL,3-4,1,
2029-06-12,PHO,LOU,4-5,1,
2029-06-12,POR,WAS,5-2,1,
2029-06-12,SAN1,SAN,4-5,1,
2029-06-14,ALB,JAC,6-4,1,
2029-06-14,AUS,LAS,5-3,1,
2029-06-14,LOU,HOU,7-6,1,
2029-06-14,MEM,POR,10-0,1,
2029-06-14,MIL,SAN1,5-6,1,
2029-06-14,SAN,PHO,4-3,1,
2029-06-14,WAS,OKL,4-3,1,
2029-06-15,ALB,JAC,7-6,1,
2029-06-15,AUS,LAS,11-3,1,
2029-06-15,LOU,HOU,3-7,1,
2029-06-15,MEM,POR,0-3,1,
2029-06-15,MIL,SAN1,2-0,1,
2029-06-15,SAN,PHO,2-9,1,
2029-06-15,WAS,OKL,3-2,1,
2029-06-16,ALB,JAC,2-5,1,
2029-06-16,AUS,LAS,2-5,1,
2029-06-16,LOU,HOU,5-4,1,
2029-06-16,MEM,POR,3-2,1,
2029-06-16,MIL,SAN1,0-1,1,
2029-06-16,SAN,PHO,3-4,1,
2029-06-16,WAS,OKL,6-4,1,
2029-06-18,HOU,LOU,9-1,1,
2029-06-18,JAC,ALB,4-3,1,
2029-06-18,LAS,AUS,6-1,1,
2029-06-18,OKL,WAS,3-1,1,
2029-06-18,PHO,SAN,6-5,1,
2029-06-18,POR,MEM,5-9,1,
2029-06-18,SAN1,MIL,6-5,1,
2029-06-19,HOU,LOU,7-3,1,
2029-06-19,JAC,ALB,7-6,1,
2029-06-19,LAS,AUS,5-4,1,
2029-06-19,OKL,WAS,2-1,1,
2029-06-19,PHO,SAN,1-3,1,
2029-06-19,POR,MEM,6-1,1,
2029-06-19,SAN1,MIL,3-9,1,
2029-06-20,HOU,LOU,5-6,1,
2029-06-20,JAC,ALB,5-7,1,
2029-06-20,LAS,AUS,4-5,1,
2029-06-20,OKL,WAS,3-1,1,
2029-06-20,PHO,SAN,0-2,1,
2029-06-20,POR,MEM,3-10,1,
2029-06-20,SAN1,MIL,3-9,1,
2029-06-22,AUS,POR,1-2,1,
2029-06-22,JAC,LAS,2-6,1,
2029-06-22,LOU,ALB,6-1,1,
2029-06-22,MEM,OKL,4-9,1,
2029-06-22,MIL,PHO,5-3,1,
2029-06-22,SAN,HOU,3-2,1,
2029-06-22,WAS,SAN1,5-7,1,
2029-06-23,AUS,POR,5-7,1,
2029-06-23,JAC,LAS,11-10,1,
2029-06-23,LOU,ALB,2-3,1,
2029-06-23,MEM,OKL,2-1,1,
2029-06-23,MIL,PHO,11-6,1,
2029-06-23,SAN,HOU,6-7,1,
2029-06-23,WAS,SAN1,8-3,1,
2029-06-24,AUS,POR,5-0,1,
2029-06-24,JAC,LAS,2-3,1,
2029-06-24,LOU,ALB,4-5,1,
2029-06-24,MEM,OKL,6-8,1,
2029-06-24,MIL,PHO,5-3,1,
2029-06-24,SAN,HOU,2-12,1,
2029-06-24,WAS,SAN1,2-4,1,
2029-06-26,ALB,LOU,4-2,1,
2029-06-26,HOU,SAN,2-0,1,
2029-06-26,LAS,JAC,5-4,1,
2029-06-26,OKL,MEM,3-8,1,
2029-06-26,PHO,MIL,3-2,1,
2029-06-26,POR,AUS,4-3,1,
2029-06-26,SAN1,WAS,4-5,1,
2029-06-27,ALB,LOU,7-8,1,
2029-06-27,HOU,SAN,3-10,1,
2029-06-27,LAS,JAC,10-2,1,
2029-06-27,OKL,MEM,4-1,1,
2029-06-27,PHO,MIL,4-2,1,
2029-06-27,POR,AUS,0-4,1,
2029-06-27,SAN1,WAS,3-1,1,
2029-06-28,ALB,LOU,3-2,1,
2029-06-28,HOU,SAN,4-1,1,
2029-06-28,LAS,JAC,5-3,1,
2029-06-28,OKL,MEM,3-0,1,
2029-06-28,PHO,MIL,10-1,1,
2029-06-28,POR,AUS,1-6,1,
2029-06-28,SAN1,WAS,2-8,1,
2029-06-30,ALB,LAS,3-10,1,
2029-06-30,AUS,OKL,2-8,1,
2029-06-30,JAC,POR,0-4,1,
2029-06-30,MEM,SAN1,4-1,1,
2029-06-30,MIL,HOU,3-7,1,
2029-06-30,SAN,LOU,2-4,1,
2029-06-30,WAS,PHO,1-6,1,
2029-07-01,ALB,LAS,4-11,1,
2029-07-01,AUS,OKL,5-2,1,
2029-07-01,JAC,POR,6-4,1,
2029-07-01,MEM,SAN1,14-3,1,
2029-07-01,MIL,HOU,3-5,1,
2029-07-01,SAN,LOU,3-1,1,
2029-07-01,WAS,PHO,6-1,1,
2029-07-02,ALB,LAS,5-3,1,
2029-07-02,AUS,OKL,4-5,1,
2029-07-02,JAC,POR,0-1,1,
2029-07-02,MEM,SAN1,7-11,1,
2029-07-02,MIL,HOU,7-1,1,
2029-07-02,SAN,LOU,1-6,1,
2029-07-02,WAS,PHO,4-2,1,
2029-07-04,HOU,MIL,4-3,1,
2029-07-04,LAS,ALB,0-1,1,
2029-07-04,LOU,SAN,5-0,1,
2029-07-04,OKL,AUS,4-3,1,
2029-07-04,PHO,WAS,3-6,1,
2029-07-04,POR,JAC,4-5,1,
2029-07-04,SAN1,MEM,4-5,1,
2029-07-05,HOU,MIL,7-8,1,
2029-07-05,LAS,ALB,4-1,1,
2029-07-05,LOU,SAN,5-4,1,
2029-07-05,OKL,AUS,4-7,1,
2029-07-05,PHO,WAS,8-5,1,
2029-07-05,POR,JAC,5-3,1,
2029-07-05,SAN1,MEM,1-4,1,
2029-07-06,HOU,MIL,3-0,1,
2029-07-06,LAS,ALB,4-2,1,
2029-07-06,LOU,SAN,6-7,1,
2029-07-06,OKL,AUS,4-0,1,
2029-07-06,PHO,WAS,0-7,1,
2029-07-06,POR,JAC,2-6,1,
2029-07-06,SAN1,MEM,5-2,1,
2029-07-08,AUS,SAN1,0-3,1,
2029-07-08,JAC,OKL,2-0,1,
2029-07-08,LAS,POR,4-7,1,
2029-07-08,MEM,PHO,7-6,1,
2029-07-08,MIL,LOU,9-5,1,
2029-07-08,SAN,ALB,3-7,1,
2029-07-08,WAS,HOU,4-1,1,
2029-07-09,AUS,SAN1,6-7,1,
2029-07-09,JAC,OKL,3-4,1,
2029-07-09,LAS,POR,12-0,1,
2029-07-09,MEM,PHO,3-6,1,
2029-07-09,MIL,LOU,3-4,1,
2029-07-09,SAN,ALB,2-1,1,
2029-07-09,WAS,HOU,6-2,1,
2029-07-10,AUS,SAN1,3-6,1,
2029-07-10,JAC,OKL,4-6,1,
2029-07-10,LAS,POR,6-0,1,
2029-07-10,MEM,PHO,5-3,1,
2029-07-10,MIL,LOU,6-7,1,
2029-07-10,SAN,ALB,2-3,1,
2029-07-10,WAS,HOU,0-8,1,
2029-07-12,ALB,SAN,11-4,1,
2029-07-12,HOU,WAS,5-0,1,
2029-07-12,LOU,MIL,3-2,1,
2029-07-12,OKL,JAC,3-1,1,
2029-07-12,PHO,MEM,3-2,1,
2029-07-12,POR,LAS,0-3,1,
2029-07-12,SAN1,AUS,6-7,1,
2029-07-13,ALB,SAN,8-6,1,
2029-07-13,HOU,WAS,3-4,1,
2029-07-13,LOU,MIL,8-4,1,
2029-07-13,OKL,JAC,4-3,1,
2029-07-13,PHO,MEM,2-5,1,
2029-07-13,POR,LAS,2-7,1,
2029-07-13,SAN1,AUS,6-4,1,
2029-07-14,ALB,SAN,3-1,1,
2029-07-14,HOU,WAS,3-2,1,
2029-07-14,LOU,MIL,5-4,1,
2029-07-14,OKL,JAC,2-6,1,
2029-07-14,PHO,MEM,10-4,1,
2029-07-14,POR,LAS,4-7,1,
2029-07-14,SAN1,AUS,4-3,1,
2029-07-22,HOU,MEM,4-7,1,
2029-07-22,LOU,WAS,7-9,1,
2029-07-22,OKL,LAS,6-5,1,
2029-07-22,PHO,AUS,9-1,1,
2029-07-22,POR,ALB,4-2,1,
2029-07-22,SAN,MIL,4-3,1,
2029-07-22,SAN1,JAC,2-4,1,
2029-07-23,HOU,MEM,1-7,1,
2029-07-23,LOU,WAS,5-2,1,
2029-07-23,OKL,LAS,3-5,1,
2029-07-23,PHO,AUS,4-3,1,
2029-07-23,POR,ALB,1-0,1,
2029-07-23,SAN,MIL,1-0,1,
2029-07-23,SAN1,JAC,2-1,1,
2029-07-24,HOU,MEM,5-0,1,
2029-07-24,LOU,WAS,1-2,1,
2029-07-24,OKL,LAS,5-2,1,
2029-07-24,PHO,AUS,6-5,1,
2029-07-24,POR,ALB,6-4,1,
2029-07-24,SAN,MIL,5-6,1,
2029-07-24,SAN1,JAC,4-5,1,
2029-07-26,ALB,POR,6-9,1,
2029-07-26,AUS,PHO,7-5,1,
2029-07-26,JAC,SAN1,8-7,1,
2029-07-26,LAS,OKL,1-5,1,
2029-07-26,MEM,HOU,4-11,1,
2029-07-26,MIL,SAN,0-1,1,
2029-07-26,WAS,LOU,9-1,1,
2029-07-27,ALB,POR,1-0,1,
2029-07-27,AUS,PHO,0-6,1,
2029-07-27,JAC,SAN1,3-4,1,
2029-07-27,LAS,OKL,5-1,1,
2029-07-27,MEM,HOU,8-5,1,
2029-07-27,MIL,SAN,5-1,1,
2029-07-27,WAS,LOU,3-5,1,
2029-07-28,ALB,POR,1-0,1,
2029-07-28,AUS,PHO,3-1,1,
2029-07-28,JAC,SAN1,1-7,1,
2029-07-28,LAS,OKL,7-2,1,
2029-07-28,MEM,HOU,3-5,1,
2029-07-28,MIL,SAN,1-2,1,
2029-07-28,WAS,LOU,3-2,1,
2029-07-30,ALB,MIL,2-3,1,
2029-07-30,HOU,AUS,7-2,1,
2029-07-30,LOU,MEM,4-5,1,
2029-07-30,OKL,POR,4-3,1,
2029-07-30,PHO,JAC,3-6,1,
2029-07-30,SAN,WAS,3-0,1,
2029-07-30,SAN1,LAS,5-9,1,
2029-07-31,ALB,MIL,6-4,1,
2029-07-31,HOU,AUS,4-5,1,
2029-07-31,LOU,MEM,5-4,1,
2029-07-31,OKL,POR,1-5,1,
2029-07-31,PHO,JAC,2-4,1,
2029-07-31,SAN,WAS,0-2,1,
2029-07-31,SAN1,LAS,1-7,1,
2029-08-01,ALB,MIL,1-2,1,
2029-08-01,HOU,AUS,1-2,1,
2029-08-01,LOU,MEM,7-1,1,
2029-08-01,OKL,POR,3-5,1,
2029-08-01,PHO,JAC,10-1,1,
2029-08-01,SAN,WAS,2-1,1,
2029-08-01,SAN1,LAS,4-3,1,
2029-08-03,AUS,HOU,5-2,1,
2029-08-03,JAC,PHO,6-1,1,
2029-08-03,LAS,SAN1,4-1,1,
2029-08-03,MEM,LOU,5-3,1,
