date,home,away,result,played,boxscore
2025-04-13,DEN,POR,2-0,1,
2025-04-13,PHI,NEW,2-3,1,
2025-04-13,SAN,OKL,7-1,1,
2025-04-13,SAN1,MEM,5-7,1,
2025-04-13,SEA,JAC,2-3,1,
2025-04-15,DAL,CHA,3-5,1,
2025-04-15,IND,NEW,10-3,1,
2025-04-15,JAC,SAN1,2-1,1,
2025-04-15,MEM,DEN,11-12,1,
2025-04-15,OKL,COL,6-2,1,
2025-04-15,PHI,SEA,2-4,1,
2025-04-15,POR,SAN,2-9,1,
2025-04-16,DAL,CHA,6-3,1,
2025-04-16,IND,NEW,2-6,1,
2025-04-16,JAC,SAN1,0-3,1,
2025-04-16,MEM,DEN,3-2,1,
2025-04-16,OKL,COL,3-2,1,
2025-04-16,PHI,SEA,2-8,1,
2025-04-16,POR,SAN,2-9,1,
2025-04-17,DAL,CHA,4-8,1,
2025-04-17,IND,NEW,1-6,1,
2025-04-17,JAC,SAN1,8-12,1,
2025-04-17,MEM,DEN,2-4,1,
2025-04-17,OKL,COL,7-6,1,
2025-04-17,PHI,SEA,1-6,1,
2025-04-17,POR,SAN,2-3,1,
2025-04-19,CHA,DAL,6-7,1,
2025-04-19,COL,OKL,5-8,1,
2025-04-19,DEN,MEM,8-4,1,
2025-04-19,NEW,IND,1-2,1,
2025-04-19,SAN,POR,6-3,1,
2025-04-19,SAN1,JAC,4-6,1,
2025-04-19,SEA,PHI,2-1,1,
2025-04-20,CHA,DAL,0-1,1,
2025-04-20,COL,OKL,5-4,1,
2025-04-20,DEN,MEM,1-4,1,
2025-04-20,NEW,IND,4-3,1,
2025-04-20,SAN,POR,5-3,1,
2025-04-20,SAN1,JAC,2-4,1,
2025-04-20,SEA,PHI,2-6,1,
2025-04-21,CHA,DAL,10-0,1,
2025-04-21,COL,OKL,12-2,1,
2025-04-21,DEN,MEM,0-5,1,
2025-04-21,NEW,IND,4-0,1,
2025-04-21,SAN,POR,1-6,1,
2025-04-21,SAN1,JAC,7-8,1,
2025-04-21,SEA,PHI,0-4,1,
2025-04-22,CHA,DAL,4-3,1,
2025-04-22,COL,OKL,3-2,1,
2025-04-22,DEN,MEM,4-2,1,
2025-04-22,NEW,IND,2-4,1,
2025-04-22,SAN,POR,6-2,1,
2025-04-22,SAN1,JAC,4-3,1,
2025-04-22,SEA,PHI,2-8,1,
2025-04-24,DAL,IND,1-7,1,
2025-04-24,JAC,DEN,3-4,1,
2025-04-24,MEM,SAN,3-7,1,
2025-04-24,NEW,SEA,1-0,1,
2025-04-24,OKL,CHA,1-4,1,
2025-04-24,PHI,SAN1,6-1,1,
2025-04-24,POR,COL,1-3,1,
2025-04-25,DAL,IND,3-4,1,
2025-04-25,JAC,DEN,1-6,1,
2025-04-25,MEM,SAN,5-1,1,
2025-04-25,NEW,SEA,3-2,1,
2025-04-25,OKL,CHA,2-5,1,
2025-04-25,PHI,SAN1,1-6,1,
2025-04-25,POR,COL,5-1,1,
2025-04-26,DAL,IND,8-5,1,
2025-04-26,JAC,DEN,4-2,1,
2025-04-26,MEM,SAN,0-5,1,
2025-04-26,NEW,SEA,1-3,1,
2025-04-26,OKL,CHA,0-2,1,
2025-04-26,PHI,SAN1,1-3,1,
2025-04-26,POR,COL,2-0,1,
2025-04-28,CHA,OKL,1-3,1,
2025-04-28,COL,POR,2-3,1,
2025-04-28,DEN,JAC,3-2,1,
2025-04-28,IND,DAL,5-8,1,
2025-04-28,SAN,MEM,2-4,1,
2025-04-28,SAN1,PHI,7-3,1,
2025-04-28,SEA,NEW,4-5,1,
2025-04-29,CHA,OKL,0-5,1,
2025-04-29,COL,POR,2-7,1,
2025-04-29,DEN,JAC,9-5,1,
2025-04-29,IND,DAL,3-2,1,
2025-04-29,SAN,MEM,4-1,1,
2025-04-29,SAN1,PHI,5-6,1,
2025-04-29,SEA,NEW,2-4,1,
2025-04-30,CHA,OKL,5-3,1,
2025-04-30,COL,POR,5-2,1,
2025-04-30,DEN,JAC,6-1,1,
2025-04-30,IND,DAL,3-6,1,
2025-04-30,SAN,MEM,1-4,1,
2025-04-30,SAN1,PHI,5-4,1,
2025-04-30,SEA,NEW,3-2,1,
2025-05-01,CHA,OKL,4-1,1,
2025-05-01,COL,POR,1-4,1,
2025-05-01,DEN,JAC,2-3,1,
2025-05-01,IND,DAL,1-3,1,
2025-05-01,SAN,MEM,6-5,1,
2025-05-01,SAN1,PHI,1-2,1,
2025-05-01,SEA,NEW,4-5,1,
2025-05-03,DAL,NEW,3-1,1,
2025-05-03,JAC,SAN,2-1,1,
2025-05-03,MEM,COL,5-4,1,
2025-05-03,OKL,IND,11-3,1,
2025-05-03,PHI,DEN,2-10,1,
2025-05-03,POR,CHA,5-10,1,
2025-05-03,SEA,SAN1,1-0,1,
2025-05-04,DAL,NEW,6-2,1,
2025-05-04,JAC,SAN,2-8,1,
2025-05-04,MEM,COL,5-8,1,
2025-05-04,OKL,IND,5-12,1,
2025-05-04,PHI,DEN,0-3,1,
2025-05-04,POR,CHA,1-11,1,
2025-05-04,SEA,SAN1,3-5,1,
2025-05-05,DAL,NEW,2-4,1,
2025-05-05,JAC,SAN,2-3,1,
2025-05-05,MEM,COL,3-1,1,
2025-05-05,OKL,IND,3-0,1,
2025-05-05,PHI,DEN,2-4,1,
2025-05-05,POR,CHA,2-0,1,
2025-05-05,SEA,SAN1,3-5,1,
2025-05-07,CHA,POR,3-5,1,
2025-05-07,COL,MEM,2-3,1,
2025-05-07,DEN,PHI,12-2,1,
2025-05-07,IND,OKL,4-6,1,
2025-05-07,NEW,DAL,7-5,1,
2025-05-07,SAN,JAC,4-5,1,
2025-05-07,SAN1,SEA,5-1,1,
2025-05-08,CHA,POR,7-5,1,
2025-05-08,COL,MEM,3-2,1,
2025-05-08,DEN,PHI,6-1,1,
2025-05-08,IND,OKL,2-7,1,
2025-05-08,NEW,DAL,0-3,1,
2025-05-08,SAN,JAC,9-1,1,
2025-05-08,SAN1,SEA,2-0,1,
2025-05-09,CHA,POR,10-7,1,
2025-05-09,COL,MEM,4-7,1,
2025-05-09,DEN,PHI,10-8,1,
2025-05-09,IND,OKL,5-9,1,
2025-05-09,NEW,DAL,5-4,1,
2025-05-09,SAN,JAC,3-6,1,
2025-05-09,SAN1,SEA,4-1,1,
2025-05-10,CHA,POR,4-3,1,
2025-05-10,COL,MEM,7-6,1,
2025-05-10,DEN,PHI,5-7,1,
2025-05-10,IND,OKL,8-9,1,
2025-05-10,NEW,DAL,2-4,1,
2025-05-10,SAN,JAC,2-3,1,
2025-05-10,SAN1,SEA,3-2,1,
2025-05-12,JAC,COL,3-2,1,
2025-05-12,MEM,CHA,0-7,1,
2025-05-12,NEW,SAN1,3-1,1,
2025-05-12,OKL,DAL,1-8,1,
2025-05-12,PHI,SAN,2-1,1,
2025-05-12,POR,IND,1-3,1,
2025-05-12,SEA,DEN,6-3,1,
2025-05-13,JAC,COL,0-4,1,
2025-05-13,MEM,CHA,2-12,1,
2025-05-13,NEW,SAN1,5-4,1,
2025-05-13,OKL,DAL,0-5,1,
2025-05-13,PHI,SAN,5-7,1,
2025-05-13,POR,IND,4-8,1,
2025-05-13,SEA,DEN,2-4,1,
2025-05-14,JAC,COL,4-7,1,
2025-05-14,MEM,CHA,2-12,1,
2025-05-14,NEW,SAN1,4-2,1,
2025-05-14,OKL,DAL,3-2,1,
2025-05-14,PHI,SAN,3-4,1,
2025-05-14,POR,IND,1-7,1,
2025-05-14,SEA,DEN,7-1,1,
2025-05-16,CHA,MEM,9-2,1,
2025-05-16,COL,JAC,5-2,1,
2025-05-16,DAL,OKL,4-3,1,
2025-05-16,DEN,SEA,4-0,1,
2025-05-16,IND,POR,4-3,1,
2025-05-16,SAN,PHI,5-4,1,
2025-05-16,SAN1,NEW,5-3,1,
2025-05-17,CHA,MEM,9-1,1,
2025-05-17,COL,JAC,2-1,1,
2025-05-17,DAL,OKL,1-5,1,
2025-05-17,DEN,SEA,1-6,1,
2025-05-17,IND,POR,7-6,1,
2025-05-17,SAN,PHI,2-3,1,
2025-05-17,SAN1,NEW,1-5,1,
2025-05-18,CHA,MEM,5-7,1,
2025-05-18,COL,JAC,12-9,1,
2025-05-18,DAL,OKL,9-2,1,
2025-05-18,DEN,SEA,4-2,1,
2025-05-18,IND,POR,4-2,1,
2025-05-18,SAN,PHI,5-0,1,
2025-05-18,SAN1,NEW,1-3,1,
2025-05-19,CHA,MEM,14-5,1,
2025-05-19,COL,JAC,3-4,1,
2025-05-19,DAL,OKL,4-5,1,
2025-05-19,DEN,SEA,5-4,1,
2025-05-19,IND,POR,1-7,1,
2025-05-19,SAN,PHI,0-2,1,
2025-05-19,SAN1,NEW,8-0,1,
2025-05-21,JAC,CHA,3-7,1,
2025-05-21,MEM,IND,9-2,1,
2025-05-21,OKL,NEW,2-0,1,
2025-05-21,PHI,COL,3-2,1,
2025-05-21,POR,DAL,1-3,1,
2025-05-21,SAN1,DEN,2-8,1,
2025-05-21,SEA,SAN,3-10,1,
2025-05-22,JAC,CHA,1-6,1,
2025-05-22,MEM,IND,4-8,1,
2025-05-22,OKL,NEW,2-1,1,
2025-05-22,PHI,COL,7-8,1,
2025-05-22,POR,DAL,1-5,1,
2025-05-22,SAN1,DEN,2-4,1,
2025-05-22,SEA,SAN,1-0,1,
2025-05-23,JAC,CHA,2-11,1,
2025-05-23,MEM,IND,4-1,1,
2025-05-23,OKL,NEW,1-6,1,
2025-05-23,PHI,COL,0-5,1,
2025-05-23,POR,DAL,3-1,1,
2025-05-23,SAN1,DEN,5-6,1,
2025-05-23,SEA,SAN,3-6,1,
2025-05-25,CHA,JAC,6-8,1,
2025-05-25,COL,PHI,10-5,1,
2025-05-25,DAL,POR,4-1,1,
2025-05-25,DEN,SAN1,8-4,1,
2025-05-25,IND,MEM,3-1,1,
2025-05-25,NEW,OKL,4-2,1,
2025-05-25,SAN,SEA,5-2,1,
2025-05-26,CHA,JAC,7-1,1,
2025-05-26,COL,PHI,6-4,1,
2025-05-26,DAL,POR,7-3,1,
2025-05-26,DEN,SAN1,2-1,1,
2025-05-26,IND,MEM,3-2,1,
2025-05-26,NEW,OKL,5-2,1,
2025-05-26,SAN,SEA,5-1,1,
2025-05-27,CHA,JAC,3-5,1,
2025-05-27,COL,PHI,4-11,1,
2025-05-27,DAL,POR,3-5,1,
2025-05-27,DEN,SAN1,4-3,1,
2025-05-27,IND,MEM,1-3,1,
2025-05-27,NEW,OKL,6-5,1,
2025-05-27,SAN,SEA,4-1,1,
2025-05-29,JAC,IND,6-3,1,
2025-05-29,MEM,DAL,1-2,1,
2025-05-29,NEW,DEN,4-3,1,
2025-05-29,PHI,CHA,7-2,1,
2025-05-29,POR,OKL,5-4,1,
2025-05-29,SAN1,SAN,5-6,1,
2025-05-29,SEA,COL,1-4,1,
2025-05-30,JAC,IND,0-5,1,
2025-05-30,MEM,DAL,2-4,1,
2025-05-30,NEW,DEN,1-4,1,
2025-05-30,PHI,CHA,0-3,1,
2025-05-30,POR,OKL,5-4,1,
2025-05-30,SAN1,SAN,3-6,1,
2025-05-30,SEA,COL,4-3,1,
2025-05-31,JAC,IND,0-4,1,
2025-05-31,MEM,DAL,1-2,1,
2025-05-31,NEW,DEN,2-5,1,
2025-05-31,PHI,CHA,4-2,1,
2025-05-31,POR,OKL,3-10,1,
2025-05-31,SAN1,SAN,2-3,1,
2025-05-31,SEA,COL,2-1,1,
2025-06-02,CHA,PHI,3-2,1,
2025-06-02,COL,SEA,1-0,1,
2025-06-02,DAL,MEM,4-12,1,
2025-06-02,DEN,NEW,2-0,1,
2025-06-02,IND,JAC,1-2,1,
2025-06-02,OKL,POR,7-3,1,
2025-06-02,SAN,SAN1,5-2,1,
2025-06-03,CHA,PHI,1-3,1,
2025-06-03,COL,SEA,7-1,1,
2025-06-03,DAL,MEM,5-6,1,
2025-06-03,DEN,NEW,0-9,1,
2025-06-03,IND,JAC,3-4,1,
2025-06-03,OKL,POR,0-2,1,
2025-06-03,SAN,SAN1,8-9,1,
2025-06-04,CHA,PHI,4-6,1,
2025-06-04,COL,SEA,8-5,1,
2025-06-04,DAL,MEM,1-3,1,
2025-06-04,DEN,NEW,10-0,1,
2025-06-04,IND,JAC,1-0,1,
2025-06-04,OKL,POR,3-0,1,
2025-06-04,SAN,SAN1,5-2,1,
2025-06-06,DEN,SAN,7-1,1,
2025-06-06,JAC,DAL,3-2,1,
2025-06-06,MEM,OKL,4-3,1,
2025-06-06,PHI,IND,2-10,1,
2025-06-06,POR,NEW,2-7,1,
2025-06-06,SAN1,COL,4-1,1,
2025-06-06,SEA,CHA,0-3,1,
2025-06-07,DEN,SAN,6-3,1,
2025-06-07,JAC,DAL,2-8,1,
2025-06-07,MEM,OKL,6-2,1,
2025-06-07,PHI,IND,6-5,1,
2025-06-07,POR,NEW,0-4,1,
2025-06-07,SAN1,COL,5-3,1,
2025-06-07,SEA,CHA,1-5,1,
2025-06-08,DEN,SAN,4-10,1,
2025-06-08,JAC,DAL,1-4,1,
2025-06-08,MEM,OKL,3-2,1,
2025-06-08,PHI,IND,2-8,1,
2025-06-08,POR,NEW,1-3,1,
2025-06-08,SAN1,COL,1-4,1,
2025-06-08,SEA,CHA,0-2,1,
2025-06-10,CHA,SEA,3-5,1,
2025-06-10,COL,SAN1,4-6,1,
2025-06-10,DAL,JAC,1-0,1,
2025-06-10,IND,PHI,3-2,1,
2025-06-10,NEW,POR,6-1,1,
2025-06-10,OKL,MEM,3-5,1,
2025-06-10,SAN,DEN,1-2,1,
2025-06-11,CHA,SEA,3-4,1,
2025-06-11,COL,SAN1,1-0,1,
2025-06-11,DAL,JAC,4-5,1,
2025-06-11,IND,PHI,7-5,1,
2025-06-11,NEW,POR,4-3,1,
2025-06-11,OKL,MEM,5-4,1,
2025-06-11,SAN,DEN,1-5,1,
2025-06-12,CHA,SEA,8-1,1,
2025-06-12,COL,SAN1,3-8,1,
2025-06-12,DAL,JAC,1-3,1,
2025-06-12,IND,PHI,13-9,1,
2025-06-12,NEW,POR,7-8,1,
2025-06-12,OKL,MEM,3-1,1,
2025-06-12,SAN,DEN,4-8,1,
2025-06-14,DEN,COL,3-2,1,
2025-06-14,JAC,OKL,1-2,1,
2025-06-14,MEM,POR,4-2,1,
2025-06-14,NEW,SAN,1-0,1,
2025-06-14,PHI,DAL,3-9,1,
2025-06-14,SAN1,CHA,2-3,1,
2025-06-14,SEA,IND,4-2,1,
2025-06-15,DEN,COL,7-4,1,
2025-06-15,JAC,OKL,2-3,1,
2025-06-15,MEM,POR,7-3,1,
2025-06-15,NEW,SAN,3-5,1,
2025-06-15,PHI,DAL,4-5,1,
2025-06-15,SAN1,CHA,3-0,1,
2025-06-15,SEA,IND,5-2,1,
2025-06-16,DEN,COL,4-1,1,
2025-06-16,JAC,OKL,2-5,1,
2025-06-16,MEM,POR,9-8,1,
2025-06-16,NEW,SAN,3-6,1,
2025-06-16,PHI,DAL,2-5,1,
2025-06-16,SAN1,CHA,2-5,1,
2025-06-16,SEA,IND,3-5,1,
2025-06-18,CHA,SAN1,3-2,1,
2025-06-18,COL,DEN,1-6,1,
2025-06-18,DAL,PHI,3-4,1,
2025-06-18,IND,SEA,5-3,1,
2025-06-18,OKL,JAC,1-2,1,
2025-06-18,POR,MEM,1-3,1,
2025-06-18,SAN,NEW,1-6,1,
2025-06-19,CHA,SAN1,4-1,1,
2025-06-19,COL,DEN,1-0,1,
2025-06-19,DAL,PHI,3-1,1,
2025-06-19,IND,SEA,0-4,1,
2025-06-19,OKL,JAC,8-2,1,
2025-06-19,POR,MEM,6-4,1,
2025-06-19,SAN,NEW,1-6,1,
2025-06-20,CHA,SAN1,4-3,1,
2025-06-20,COL,DEN,8-6,1,
2025-06-20,DAL,PHI,3-6,1,
2025-06-20,IND,SEA,5-6,1,
2025-06-20,OKL,JAC,2-0,1,
2025-06-20,POR,MEM,3-0,1,
2025-06-20,SAN,NEW,4-2,1,
2025-06-22,DEN,CHA,1-4,1,
2025-06-22,JAC,POR,0-5,1,
2025-06-22,MEM,NEW,0-4,1,
2025-06-22,PHI,OKL,10-1,1,
2025-06-22,SAN,COL,2-5,1,
2025-06-22,SAN1,IND,7-6,1,
2025-06-22,SEA,DAL,3-8,1,
2025-06-23,DEN,CHA,10-5,1,
2025-06-23,JAC,POR,5-4,1,
2025-06-23,MEM,NEW,6-4,1,
2025-06-23,PHI,OKL,7-0,1,
2025-06-23,SAN,COL,6-4,1,
2025-06-23,SAN1,IND,4-15,1,
2025-06-23,SEA,DAL,8-6,1,
2025-06-24,DEN,CHA,7-5,1,
2025-06-24,JAC,POR,6-0,1,
2025-06-24,MEM,NEW,3-5,1,
2025-06-24,PHI,OKL,7-2,1,
2025-06-24,SAN,COL,4-5,1,
2025-06-24,SAN1,IND,1-2,1,
2025-06-24,SEA,DAL,4-10,1,
2025-06-26,CHA,DEN,5-6,1,
2025-06-26,COL,SAN,5-3,1,
2025-06-26,DAL,SEA,3-4,1,
2025-06-26,IND,SAN1,0-4,1,
2025-06-26,NEW,MEM,4-5,1,
2025-06-26,OKL,PHI,1-0,1,
2025-06-26,POR,JAC,2-8,1,
2025-06-27,CHA,DEN,2-3,1,
2025-06-27,COL,SAN,9-1,1,
2025-06-27,DAL,SEA,1-6,1,
2025-06-27,IND,SAN1,4-0,1,
2025-06-27,NEW,MEM,5-7,1,
2025-06-27,OKL,PHI,4-1,1,
2025-06-27,POR,JAC,6-1,1,
2025-06-28,CHA,DEN,3-6,1,
2025-06-28,COL,SAN,1-7,1,
2025-06-28,DAL,SEA,2-3,1,
2025-06-28,IND,SAN1,3-7,1,
2025-06-28,NEW,MEM,7-1,1,
2025-06-28,OKL,PHI,2-4,1,
2025-06-28,POR,JAC,2-3,1,
2025-06-30,DEN,IND,6-3,1,
2025-06-30,JAC,MEM,5-8,1,
2025-06-30,NEW,COL,1-2,1,
2025-06-30,PHI,POR,1-5,1,
2025-06-30,SAN,CHA,5-8,1,
2025-06-30,SAN1,DAL,0-5,1,
2025-06-30,SEA,OKL,4-3,1,
2025-07-01,DEN,IND,9-1,1,
2025-07-01,JAC,MEM,2-3,1,
2025-07-01,NEW,COL,3-4,1,
2025-07-01,PHI,POR,3-1,1,
2025-07-01,SAN,CHA,1-0,1,
2025-07-01,SAN1,DAL,6-4,1,
2025-07-01,SEA,OKL,4-7,1,
2025-07-02,DEN,IND,3-2,1,
2025-07-02,JAC,MEM,0-2,1,
2025-07-02,NEW,COL,3-0,1,
2025-07-02,PHI,POR,4-13,1,
2025-07-02,SAN,CHA,0-5,1,
2025-07-02,SAN1,DAL,3-1,1,
2025-07-02,SEA,OKL,5-4,1,
2025-07-04,CHA,SAN,5-11,1,
2025-07-04,COL,NEW,4-0,1,
2025-07-04,DAL,SAN1,2-1,1,
2025-07-04,IND,DEN,3-2,1,
2025-07-04,MEM,JAC,5-2,1,
2025-07-04,OKL,SEA,3-4,1,
2025-07-04,POR,PHI,4-9,1,
2025-07-05,CHA,SAN,1-0,1,
2025-07-05,COL,NEW,2-4,1,
2025-07-05,DAL,SAN1,5-2,1,
2025-07-05,IND,DEN,1-5,1,
2025-07-05,MEM,JAC,2-1,1,
2025-07-05,OKL,SEA,1-2,1,
2025-07-05,POR,PHI,4-5,1,
2025-07-06,CHA,SAN,2-4,1,
2025-07-06,COL,NEW,0-3,1,
2025-07-06,DAL,SAN1,2-5,1,
2025-07-06,IND,DEN,2-4,1,
2025-07-06,MEM,JAC,4-3,1,
2025-07-06,OKL,SEA,4-3,1,
2025-07-06,POR,PHI,2-0,1,
2025-07-08,COL,CHA,5-4,1,
2025-07-08,DEN,DAL,8-7,1,
2025-07-08,JAC,NEW,1-0,1,
2025-07-08,PHI,MEM,3-2,1,
2025-07-08,SAN,IND,2-6,1,
2025-07-08,SAN1,OKL,8-1,1,
2025-07-08,SEA,POR,2-3,1,
2025-07-09,COL,CHA,0-6,1,
2025-07-09,DEN,DAL,7-6,1,
2025-07-09,JAC,NEW,2-1,1,
2025-07-09,PHI,MEM,1-3,1,
2025-07-09,SAN,IND,3-5,1,
2025-07-09,SAN1,OKL,5-4,1,
2025-07-09,SEA,POR,7-1,1,
2025-07-10,COL,CHA,0-8,1,
2025-07-10,DEN,DAL,2-1,1,
2025-07-10,JAC,NEW,2-6,1,
2025-07-10,PHI,MEM,3-0,1,
2025-07-10,SAN,IND,1-7,1,
2025-07-10,SAN1,OKL,7-1,1,
2025-07-10,SEA,POR,2-1,1,
2025-07-12,CHA,COL,6-3,1,
2025-07-12,DAL,DEN,1-4,1,
2025-07-12,IND,SAN,6-4,1,
2025-07-12,MEM,PHI,10-3,1,
2025-07-12,NEW,JAC,2-4,1,
2025-07-12,OKL,SAN1,5-3,1,
2025-07-12,POR,SEA,2-7,1,
2025-07-13,CHA,COL,3-6,1,
2025-07-13,DAL,DEN,4-1,1,
2025-07-13,IND,SAN,2-5,1,
2025-07-13,MEM,PHI,3-2,1,
2025-07-13,NEW,JAC,2-3,1,
2025-07-13,OKL,SAN1,0-3,1,
2025-07-13,POR,SEA,6-7,1,
2025-07-14,CHA,COL,6-2,1,
2025-07-14,DAL,DEN,3-5,1,
2025-07-14,IND,SAN,7-0,1,
2025-07-14,MEM,PHI,1-4,1,
2025-07-14,NEW,JAC,3-2,1,
2025-07-14,OKL,SAN1,1-5,1,
2025-07-14,POR,SEA,9-4,1,
2025-07-22,CHA,NEW,7-10,1,
2025-07-22,DAL,SAN,5-2,1,
2025-07-22,IND,COL,3-1,1,
2025-07-22,JAC,PHI,0-3,1,
2025-07-22,MEM,SEA,5-3,1,
2025-07-22,OKL,DEN,3-6,1,
2025-07-22,POR,SAN1,2-1,1,
2025-07-23,CHA,NEW,3-4,1,
2025-07-23,DAL,SAN,2-8,1,
2025-07-23,IND,COL,8-3,1,
2025-07-23,JAC,PHI,4-7,1,
2025-07-23,MEM,SEA,0-5,1,
2025-07-23,OKL,DEN,1-7,1,
2025-07-23,POR,SAN1,6-5,1,
2025-07-24,CHA,NEW,1-6,1,
2025-07-24,DAL,SAN,2-5,1,
2025-07-24,IND,COL,2-9,1,
2025-07-24,JAC,PHI,6-4,1,
2025-07-24,MEM,SEA,4-3,1,
2025-07-24,OKL,DEN,4-8,1,
2025-07-24,POR,SAN1,5-3,1,
2025-07-26,COL,IND,11-4,1,
2025-07-26,DEN,OKL,0-7,1,
2025-07-26,NEW,CHA,8-10,1,
2025-07-26,PHI,JAC,1-6,1,
2025-07-26,SAN,DAL,2-1,1,
2025-07-26,SAN1,POR,2-3,1,
2025-07-26,SEA,MEM,2-4,1,
2025-07-27,COL,IND,12-2,1,
2025-07-27,DEN,OKL,1-2,1,
2025-07-27,NEW,CHA,3-8,1,
2025-07-27,PHI,JAC,2-8,1,
2025-07-27,SAN,DAL,5-1,1,
2025-07-27,SAN1,POR,3-11,1,
2025-07-27,SEA,MEM,7-5,1,
2025-07-28,COL,IND,0-4,1,
2025-07-28,DEN,OKL,1-4,1,
2025-07-28,NEW,CHA,7-3,1,
2025-07-28,PHI,JAC,3-0,1,
2025-07-28,SAN,DAL,3-2,1,
2025-07-28,SAN1,POR,2-10,1,
2025-07-28,SEA,MEM,4-5,1,
2025-07-30,DAL,COL,1-2,1,
2025-07-30,IND,CHA,4-6,1,
2025-07-30,JAC,SEA,3-4,1,
2025-07-30,MEM,SAN1,4-6,1,
2025-07-30,NEW,PHI,2-5,1,
2025-07-30,OKL,SAN,2-3,1,
2025-07-30,POR,DEN,4-2,1,
2025-07-31,DAL,COL,1-15,1,
2025-07-31,IND,CHA,7-3,1,
2025-07-31,JAC,SEA,4-0,1,
2025-07-31,MEM,SAN1,3-1,1,
2025-07-31,NEW,PHI,3-4,1,
2025-07-31,OKL,SAN,3-2,1,
2025-07-31,POR,DEN,2-3,1,
2025-08-01,DAL,COL,5-0,1,
2025-08-01,IND,CHA,5-4,1,
2025-08-01,JAC,SEA,7-5,1,
2025-08-01,MEM,SAN1,7-0,1,
2025-08-01,NEW,PHI,4-7,1,
2025-08-01,OKL,SAN,3-5,1,
2025-08-01,POR,DEN,1-3,1,
2025-08-03,CHA,IND,2-4,1,
2025-08-03,COL,DAL,3-1,1,
2025-08-03,DEN,POR,1-8,1,
2025-08-03,PHI,NEW,7-6,1,
2025-08-03,SAN,OKL,3-7,1,
2025-08-03,SAN1,MEM,2-1,1,
2025-08-03,SEA,JAC,3-2,1,
2025-08-04,CHA,IND,3-1,1,
2025-08-04,COL,DAL,14-0,1,
2025-08-04,DEN,POR,8-5,1,
2025-08-04,PHI,NEW,0-3,1,
2025-08-04,SAN,OKL,2-4,1,
2025-08-04,SAN1,MEM,4-5,1,
