date,home,away,result,played,boxscore
2025-04-29,MIL,LOU,1-0,1,
2025-04-29,NEW,IND,2-4,1,
2025-04-29,SAN,SEA,1-9,1,
2025-04-29,WAS,PHO,5-4,1,
2025-04-30,BAL,BOS,3-2,1,
2025-04-30,CHI,AUS,3-2,1,
2025-04-30,JAC,NAS,8-3,1,
2025-04-30,MIL,LOU,3-6,1,
2025-04-30,NEW,IND,2-5,1,
2025-04-30,SAN,SEA,1-6,1,
2025-04-30,WAS,PHO,5-2,1,
2025-05-01,BAL,BOS,1-3,1,
2025-05-01,CHI,AUS,6-5,1,
2025-05-01,JAC,NAS,5-2,1,
2025-05-01,MIL,LOU,1-8,1,
2025-05-01,NEW,IND,2-4,1,
2025-05-01,SAN,SEA,2-7,1,
2025-05-01,WAS,PHO,4-3,1,
2025-05-03,AUS,BAL,2-3,1,
2025-05-03,BOS,MIL,6-5,1,
2025-05-03,LOU,JAC,8-6,1,
2025-05-03,NAS,IND,5-3,1,
2025-05-03,NEW,WAS,7-5,1,
2025-05-03,PHO,SAN,0-3,1,
2025-05-03,SEA,CHI,3-1,1,
2025-05-04,AUS,BAL,4-8,1,
2025-05-04,BOS,MIL,4-1,1,
2025-05-04,LOU,JAC,5-4,1,
2025-05-04,NAS,IND,7-8,1,
2025-05-04,NEW,WAS,4-6,1,
2025-05-04,PHO,SAN,5-7,1,
2025-05-04,SEA,CHI,3-6,1,
2025-05-05,AUS,BAL,1-10,1,
2025-05-05,BOS,MIL,3-1,1,
2025-05-05,LOU,JAC,8-9,1,
2025-05-05,NAS,IND,3-4,1,
2025-05-05,NEW,WAS,4-2,1,
2025-05-05,PHO,SAN,3-5,1,
2025-05-05,SEA,CHI,5-2,1,
2025-05-07,BAL,AUS,5-4,1,
2025-05-07,CHI,SEA,4-9,1,
2025-05-07,IND,NAS,4-1,1,
2025-05-07,JAC,LOU,3-13,1,
2025-05-07,MIL,BOS,5-6,1,
2025-05-07,SAN,PHO,6-3,1,
2025-05-07,WAS,NEW,10-3,1,
2025-05-08,BAL,AUS,6-8,1,
2025-05-08,CHI,SEA,8-7,1,
2025-05-08,IND,NAS,5-6,1,
2025-05-08,JAC,LOU,2-3,1,
2025-05-08,MIL,BOS,2-4,1,
2025-05-08,SAN,PHO,4-9,1,
2025-05-08,WAS,NEW,7-5,1,
2025-05-09,BAL,AUS,3-5,1,
2025-05-09,CHI,SEA,6-11,1,
2025-05-09,IND,NAS,6-5,1,
2025-05-09,JAC,LOU,6-7,1,
2025-05-09,MIL,BOS,9-8,1,
2025-05-09,SAN,PHO,1-8,1,
2025-05-09,WAS,NEW,4-8,1,
2025-05-10,BAL,AUS,4-8,1,
2025-05-10,CHI,SEA,5-4,1,
2025-05-10,IND,NAS,4-6,1,
2025-05-10,JAC,LOU,2-5,1,
2025-05-10,MIL,BOS,3-0,1,
2025-05-10,SAN,PHO,1-4,1,
2025-05-10,WAS,NEW,2-5,1,
2025-05-12,AUS,MIL,2-4,1,
2025-05-12,BOS,JAC,3-9,1,
2025-05-12,IND,WAS,3-5,1,
2025-05-12,LOU,NAS,4-3,1,
2025-05-12,NEW,SAN,1-12,1,
2025-05-12,PHO,CHI,4-0,1,
2025-05-12,SEA,BAL,1-5,1,
2025-05-13,AUS,MIL,2-3,1,
2025-05-13,BOS,JAC,3-5,1,
2025-05-13,IND,WAS,1-2,1,
2025-05-13,LOU,NAS,2-5,1,
2025-05-13,NEW,SAN,0-4,1,
2025-05-13,PHO,CHI,3-8,1,
2025-05-13,SEA,BAL,7-2,1,
2025-05-14,AUS,MIL,6-2,1,
2025-05-14,BOS,JAC,3-5,1,
2025-05-14,IND,WAS,4-0,1,
2025-05-14,LOU,NAS,6-4,1,
2025-05-14,NEW,SAN,3-6,1,
2025-05-14,PHO,CHI,3-1,1,
2025-05-14,SEA,BAL,0-3,1,
2025-05-16,BAL,SEA,4-17,1,
2025-05-16,CHI,PHO,7-2,1,
2025-05-16,JAC,BOS,3-2,1,
2025-05-16,MIL,AUS,5-4,1,
2025-05-16,NAS,LOU,6-0,1,
2025-05-16,SAN,NEW,1-3,1,
2025-05-16,WAS,IND,2-3,1,
2025-05-17,BAL,SEA,4-5,1,
2025-05-17,CHI,PHO,5-2,1,
2025-05-17,JAC,BOS,5-6,1,
2025-05-17,MIL,AUS,4-2,1,
2025-05-17,NAS,LOU,7-3,1,
2025-05-17,SAN,NEW,2-0,1,
2025-05-17,WAS,IND,3-2,1,
2025-05-18,BAL,SEA,9-3,1,
2025-05-18,CHI,PHO,2-1,1,
2025-05-18,JAC,BOS,5-3,1,
2025-05-18,MIL,AUS,2-4,1,
2025-05-18,NAS,LOU,8-2,1,
2025-05-18,SAN,NEW,4-6,1,
2025-05-18,WAS,IND,0-5,1,
2025-05-19,BAL,SEA,7-4,1,
2025-05-19,CHI,PHO,8-1,1,
2025-05-19,JAC,BOS,6-1,1,
2025-05-19,MIL,AUS,2-0,1,
2025-05-19,NAS,LOU,2-6,1,
2025-05-19,SAN,NEW,6-0,1,
2025-05-19,WAS,IND,3-6,1,
2025-05-21,AUS,JAC,4-1,1,
2025-05-21,BOS,NAS,3-9,1,
2025-05-21,LOU,IND,11-5,1,
2025-05-21,NEW,CHI,5-1,1,
2025-05-21,PHO,BAL,2-8,1,
2025-05-21,SEA,MIL,2-3,1,
2025-05-21,WAS,SAN,2-3,1,
2025-05-22,AUS,JAC,4-2,1,
2025-05-22,BOS,NAS,5-3,1,
2025-05-22,LOU,IND,2-0,1,
2025-05-22,NEW,CHI,1-4,1,
2025-05-22,PHO,BAL,4-12,1,
2025-05-22,SEA,MIL,4-2,1,
2025-05-22,WAS,SAN,4-0,1,
2025-05-23,AUS,JAC,7-6,1,
2025-05-23,BOS,NAS,1-0,1,
2025-05-23,LOU,IND,5-3,1,
2025-05-23,NEW,CHI,8-11,1,
2025-05-23,PHO,BAL,2-3,1,
2025-05-23,SEA,MIL,2-4,1,
2025-05-23,WAS,SAN,2-0,1,
2025-05-25,BAL,PHO,7-5,1,
2025-05-25,CHI,NEW,2-3,1,
2025-05-25,IND,LOU,5-3,1,
2025-05-25,JAC,AUS,4-5,1,
2025-05-25,MIL,SEA,7-9,1,
2025-05-25,NAS,BOS,5-4,1,
2025-05-25,SAN,WAS,6-4,1,
2025-05-26,BAL,PHO,3-2,1,
2025-05-26,CHI,NEW,5-7,1,
2025-05-26,IND,LOU,7-6,1,
2025-05-26,JAC,AUS,5-4,1,
2025-05-26,MIL,SEA,6-5,1,
2025-05-26,NAS,BOS,4-6,1,
2025-05-26,SAN,WAS,3-2,1,
2025-05-27,BAL,PHO,4-3,1,
2025-05-27,CHI,NEW,5-1,1,
2025-05-27,IND,LOU,4-6,1,
2025-05-27,JAC,AUS,8-5,1,
2025-05-27,MIL,SEA,2-1,1,
2025-05-27,NAS,BOS,0-4,1,
2025-05-27,SAN,WAS,3-0,1,
2025-05-29,AUS,NAS,4-9,1,
2025-05-29,BOS,LOU,5-2,1,
2025-05-29,IND,SAN,4-1,1,
2025-05-29,NEW,BAL,3-5,1,
2025-05-29,PHO,MIL,6-11,1,
2025-05-29,SEA,JAC,4-7,1,
2025-05-29,WAS,CHI,8-2,1,
2025-05-30,AUS,NAS,3-2,1,
2025-05-30,BOS,LOU,1-2,1,
2025-05-30,IND,SAN,1-2,1,
2025-05-30,NEW,BAL,0-5,1,
2025-05-30,PHO,MIL,4-6,1,
2025-05-30,SEA,JAC,4-6,1,
2025-05-30,WAS,CHI,6-7,1,
2025-05-31,AUS,NAS,5-7,1,
2025-05-31,BOS,LOU,4-10,1,
2025-05-31,IND,SAN,4-5,1,
2025-05-31,NEW,BAL,3-6,1,
2025-05-31,PHO,MIL,5-4,1,
2025-05-31,SEA,JAC,2-6,1,
2025-05-31,WAS,CHI,1-5,1,
2025-06-02,BAL,NEW,2-0,1,
2025-06-02,CHI,WAS,3-4,1,
2025-06-02,JAC,SEA,3-5,1,
2025-06-02,LOU,BOS,5-2,1,
2025-06-02,MIL,PHO,9-0,1,
2025-06-02,NAS,AUS,6-9,1,
2025-06-02,SAN,IND,1-5,1,
2025-06-03,BAL,NEW,1-4,1,
2025-06-03,CHI,WAS,0-9,1,
2025-06-03,JAC,SEA,8-1,1,
2025-06-03,LOU,BOS,5-6,1,
2025-06-03,MIL,PHO,1-2,1,
2025-06-03,NAS,AUS,1-3,1,
2025-06-03,SAN,IND,0-4,1,
2025-06-04,BAL,NEW,5-4,1,
2025-06-04,CHI,WAS,3-6,1,
2025-06-04,JAC,SEA,2-3,1,
2025-06-04,LOU,BOS,5-6,1,
2025-06-04,MIL,PHO,4-2,1,
2025-06-04,NAS,AUS,7-1,1,
2025-06-04,SAN,IND,1-3,1,
2025-06-06,AUS,LOU,4-3,1,
2025-06-06,BOS,IND,8-5,1,
2025-06-06,NEW,MIL,0-2,1,
2025-06-06,PHO,JAC,2-13,1,
2025-06-06,SAN,CHI,9-5,1,
2025-06-06,SEA,NAS,2-3,1,
2025-06-06,WAS,BAL,1-2,1,
2025-06-07,AUS,LOU,4-2,1,
2025-06-07,BOS,IND,6-5,1,
2025-06-07,NEW,MIL,3-7,1,
2025-06-07,PHO,JAC,2-3,1,
2025-06-07,SAN,CHI,3-2,1,
2025-06-07,SEA,NAS,3-4,1,
2025-06-07,WAS,BAL,5-1,1,
2025-06-08,AUS,LOU,3-2,1,
2025-06-08,BOS,IND,3-1,1,
2025-06-08,NEW,MIL,2-1,1,
2025-06-08,PHO,JAC,3-8,1,
2025-06-08,SAN,CHI,5-1,1,
2025-06-08,SEA,NAS,2-1,1,
2025-06-08,WAS,BAL,6-4,1,
2025-06-10,BAL,WAS,4-1,1,
2025-06-10,CHI,SAN,2-3,1,
2025-06-10,IND,BOS,0-2,1,
2025-06-10,JAC,PHO,0-1,1,
2025-06-10,LOU,AUS,5-6,1,
2025-06-10,MIL,NEW,6-9,1,
2025-06-10,NAS,SEA,2-4,1,
2025-06-11,BAL,WAS,5-12,1,
2025-06-11,CHI,SAN,4-2,1,
2025-06-11,IND,BOS,7-12,1,
2025-06-11,JAC,PHO,2-6,1,
2025-06-11,LOU,AUS,4-6,1,
2025-06-11,MIL,NEW,4-3,1,
2025-06-11,NAS,SEA,2-0,1,
2025-06-12,BAL,WAS,5-1,1,
2025-06-12,CHI,SAN,2-1,1,
2025-06-12,IND,BOS,14-4,1,
2025-06-12,JAC,PHO,6-5,1,
2025-06-12,LOU,AUS,3-4,1,
2025-06-12,MIL,NEW,6-3,1,
2025-06-12,NAS,SEA,3-7,1,
2025-06-14,AUS,BOS,5-4,1,
2025-06-14,IND,CHI,6-4,1,
2025-06-14,NEW,JAC,2-3,1,
2025-06-14,PHO,NAS,4-6,1,
2025-06-14,SAN,BAL,6-4,1,
2025-06-14,SEA,LOU,3-6,1,
2025-06-14,WAS,MIL,1-3,1,
2025-06-15,AUS,BOS,8-7,1,
2025-06-15,IND,CHI,5-0,1,
2025-06-15,NEW,JAC,4-6,1,
2025-06-15,PHO,NAS,5-7,1,
2025-06-15,SAN,BAL,2-3,1,
2025-06-15,SEA,LOU,4-8,1,
2025-06-15,WAS,MIL,3-2,1,
2025-06-16,AUS,BOS,8-4,1,
2025-06-16,IND,CHI,3-2,1,
2025-06-16,NEW,JAC,0-6,1,
2025-06-16,PHO,NAS,4-2,1,
2025-06-16,SAN,BAL,3-2,1,
2025-06-16,SEA,LOU,1-2,1,
2025-06-16,WAS,MIL,8-3,1,
2025-06-18,BAL,SAN,3-1,1,
2025-06-18,BOS,AUS,1-8,1,
2025-06-18,CHI,IND,6-2,1,
2025-06-18,JAC,NEW,5-2,1,
2025-06-18,LOU,SEA,6-5,1,
2025-06-18,MIL,WAS,7-2,1,
2025-06-18,NAS,PHO,0-5,1,
2025-06-19,BAL,SAN,0-7,1,
2025-06-19,BOS,AUS,5-4,1,
2025-06-19,CHI,IND,6-3,1,
2025-06-19,JAC,NEW,4-5,1,
2025-06-19,LOU,SEA,1-8,1,
2025-06-19,MIL,WAS,3-2,1,
2025-06-19,NAS,PHO,3-6,1,
2025-06-20,BAL,SAN,1-7,1,
2025-06-20,BOS,AUS,6-5,1,
2025-06-20,CHI,IND,2-7,1,
2025-06-20,JAC,NEW,6-1,1,
2025-06-20,LOU,SEA,3-1,1,
2025-06-20,MIL,WAS,7-6,1,
2025-06-20,NAS,PHO,5-2,1,
2025-06-22,AUS,IND,5-8,1,
2025-06-22,CHI,BAL,3-2,1,
2025-06-22,NEW,NAS,2-7,1,
2025-06-22,PHO,LOU,3-5,1,
2025-06-22,SAN,MIL,11-10,1,
2025-06-22,SEA,BOS,5-8,1,
2025-06-22,WAS,JAC,3-7,1,
2025-06-23,AUS,IND,4-5,1,
2025-06-23,CHI,BAL,8-5,1,
2025-06-23,NEW,NAS,1-2,1,
2025-06-23,PHO,LOU,4-6,1,
2025-06-23,SAN,MIL,3-2,1,
2025-06-23,SEA,BOS,7-3,1,
2025-06-23,WAS,JAC,2-1,1,
2025-06-24,AUS,IND,3-5,1,
2025-06-24,CHI,BAL,3-2,1,
2025-06-24,NEW,NAS,5-6,1,
2025-06-24,PHO,LOU,2-3,1,
2025-06-24,SAN,MIL,10-0,1,
2025-06-24,SEA,BOS,1-5,1,
2025-06-24,WAS,JAC,3-2,1,
2025-06-26,BAL,CHI,3-5,1,
2025-06-26,BOS,SEA,7-9,1,
2025-06-26,IND,AUS,3-5,1,
2025-06-26,JAC,WAS,5-3,1,
2025-06-26,LOU,PHO,5-0,1,
2025-06-26,MIL,SAN,4-1,1,
2025-06-26,NAS,NEW,1-3,1,
2025-06-27,BAL,CHI,3-5,1,
2025-06-27,BOS,SEA,4-1,1,
2025-06-27,IND,AUS,10-2,1,
2025-06-27,JAC,WAS,1-2,1,
2025-06-27,LOU,PHO,4-5,1,
2025-06-27,MIL,SAN,2-9,1,
2025-06-27,NAS,NEW,2-1,1,
2025-06-28,BAL,CHI,4-2,1,
2025-06-28,BOS,SEA,6-0,1,
2025-06-28,IND,AUS,3-4,1,
2025-06-28,JAC,WAS,2-5,1,
2025-06-28,LOU,PHO,4-0,1,
2025-06-28,MIL,SAN,1-5,1,
2025-06-28,NAS,NEW,4-2,1,
2025-06-30,CHI,MIL,7-5,1,
2025-06-30,IND,BAL,6-5,1,
2025-06-30,NEW,LOU,5-0,1,
2025-06-30,PHO,BOS,4-2,1,
2025-06-30,SAN,JAC,3-5,1,
2025-06-30,SEA,AUS,5-2,1,
2025-06-30,WAS,NAS,8-4,1,
2025-07-01,CHI,MIL,0-4,1,
2025-07-01,IND,BAL,2-1,1,
2025-07-01,NEW,LOU,1-7,1,
2025-07-01,PHO,BOS,4-6,1,
2025-07-01,SAN,JAC,14-2,1,
2025-07-01,SEA,AUS,1-2,1,
2025-07-01,WAS,NAS,5-1,1,
2025-07-02,CHI,MIL,1-11,1,
2025-07-02,IND,BAL,5-2,1,
2025-07-02,NEW,LOU,1-4,1,
2025-07-02,PHO,BOS,2-6,1,
2025-07-02,SAN,JAC,2-3,1,
2025-07-02,SEA,AUS,7-4,1,
2025-07-02,WAS,NAS,6-5,1,
2025-07-04,AUS,SEA,4-5,1,
2025-07-04,BAL,IND,5-9,1,
2025-07-04,BOS,PHO,7-1,1,
2025-07-04,JAC,SAN,10-3,1,
2025-07-04,LOU,NEW,11-1,1,
2025-07-04,MIL,CHI,4-0,1,
2025-07-04,NAS,WAS,3-4,1,
2025-07-05,AUS,SEA,5-3,1,
2025-07-05,BAL,IND,2-3,1,
2025-07-05,BOS,PHO,0-4,1,
2025-07-05,JAC,SAN,1-4,1,
2025-07-05,LOU,NEW,11-2,1,
2025-07-05,MIL,CHI,14-15,1,
2025-07-05,NAS,WAS,0-4,1,
2025-07-06,AUS,SEA,2-9,1,
2025-07-06,BAL,IND,1-2,1,
2025-07-06,BOS,PHO,9-2,1,
2025-07-06,JAC,SAN,8-7,1,
2025-07-06,LOU,NEW,1-4,1,
2025-07-06,MIL,CHI,6-5,1,
2025-07-06,NAS,WAS,6-5,1,
2025-07-08,BAL,MIL,2-1,1,
2025-07-08,CHI,JAC,3-6,1,
2025-07-08,NEW,BOS,2-3,1,
2025-07-08,PHO,AUS,3-4,1,
2025-07-08,SAN,NAS,3-2,1,
2025-07-08,SEA,IND,2-5,1,
2025-07-08,WAS,LOU,2-4,1,
2025-07-09,BAL,MIL,11-1,1,
2025-07-09,CHI,JAC,5-6,1,
2025-07-09,NEW,BOS,5-4,1,
2025-07-09,PHO,AUS,3-8,1,
2025-07-09,SAN,NAS,2-4,1,
2025-07-09,SEA,IND,5-4,1,
2025-07-09,WAS,LOU,6-7,1,
2025-07-10,BAL,MIL,0-3,1,
2025-07-10,CHI,JAC,2-1,1,
2025-07-10,NEW,BOS,2-5,1,
2025-07-10,PHO,AUS,6-9,1,
2025-07-10,SAN,NAS,6-4,1,
2025-07-10,SEA,IND,1-5,1,
2025-07-10,WAS,LOU,3-9,1,
2025-07-12,AUS,PHO,1-0,1,
2025-07-12,BOS,NEW,3-6,1,
2025-07-12,IND,SEA,1-16,1,
2025-07-12,JAC,CHI,7-6,1,
2025-07-12,LOU,WAS,3-0,1,
2025-07-12,MIL,BAL,7-6,1,
2025-07-12,NAS,SAN,6-7,1,
2025-07-13,AUS,PHO,6-2,1,
2025-07-13,BOS,NEW,0-1,1,
2025-07-13,IND,SEA,3-2,1,
2025-07-13,JAC,CHI,4-3,1,
2025-07-13,LOU,WAS,7-2,1,
2025-07-13,MIL,BAL,3-11,1,
2025-07-13,NAS,SAN,4-6,1,
2025-07-14,AUS,PHO,7-6,1,
2025-07-14,BOS,NEW,6-4,1,
2025-07-14,IND,SEA,4-7,1,
2025-07-14,JAC,CHI,5-4,1,
2025-07-14,LOU,WAS,3-4,1,
2025-07-14,MIL,BAL,3-2,1,
2025-07-14,NAS,SAN,4-2,1,
2025-07-22,AUS,NEW,6-3,1,
2025-07-22,BOS,WAS,1-2,1,
2025-07-22,JAC,BAL,4-7,1,
2025-07-22,LOU,SAN,6-0,1,
2025-07-22,MIL,IND,10-6,1,
2025-07-22,NAS,CHI,6-5,1,
2025-07-22,SEA,PHO,8-3,1,
2025-07-23,AUS,NEW,5-3,1,
2025-07-23,BOS,WAS,5-3,1,
2025-07-23,JAC,BAL,7-2,1,
2025-07-23,LOU,SAN,3-1,1,
2025-07-23,MIL,IND,5-2,1,
2025-07-23,NAS,CHI,3-2,1,
2025-07-23,SEA,PHO,5-1,1,
2025-07-24,AUS,NEW,5-1,1,
2025-07-24,BOS,WAS,5-2,1,
2025-07-24,JAC,BAL,3-7,1,
2025-07-24,LOU,SAN,3-1,1,
2025-07-24,MIL,IND,0-5,1,
2025-07-24,NAS,CHI,8-2,1,
2025-07-24,SEA,PHO,1-2,1,
2025-07-26,BAL,JAC,1-0,1,
2025-07-26,CHI,NAS,2-4,1,
2025-07-26,IND,MIL,2-6,1,
2025-07-26,NEW,AUS,3-2,1,
2025-07-26,PHO,SEA,5-4,1,
2025-07-26,SAN,LOU,9-2,1,
2025-07-26,WAS,BOS,7-5,1,
2025-07-27,BAL,JAC,3-2,1,
2025-07-27,CHI,NAS,3-0,1,
2025-07-27,IND,MIL,9-11,1,
2025-07-27,NEW,AUS,3-4,1,
2025-07-27,PHO,SEA,6-5,1,
2025-07-27,SAN,LOU,3-5,1,
2025-07-27,WAS,BOS,4-2,1,
2025-07-28,BAL,JAC,3-2,1,
2025-07-28,CHI,NAS,10-2,1,
2025-07-28,IND,MIL,1-3,1,
2025-07-28,NEW,AUS,4-5,1,
2025-07-28,PHO,SEA,5-2,1,
2025-07-28,SAN,LOU,6-1,1,
2025-07-28,WAS,BOS,8-1,1,
2025-07-30,AUS,WAS,4-3,1,
2025-07-30,BOS,SAN,1-0,1,
2025-07-30,IND,PHO,3-1,1,
2025-07-30,JAC,MIL,10-3,1,
2025-07-30,LOU,CHI,4-1,1,
2025-07-30,NAS,BAL,2-6,1,
2025-07-30,SEA,NEW,0-1,1,
2025-07-31,AUS,WAS,3-5,1,
2025-07-31,BOS,SAN,4-6,1,
2025-07-31,IND,PHO,4-2,1,
2025-07-31,JAC,MIL,6-13,1,
2025-07-31,LOU,CHI,3-2,1,
2025-07-31,NAS,BAL,4-3,1,
2025-07-31,SEA,NEW,2-7,1,
2025-08-01,AUS,WAS,1-2,1,
2025-08-01,BOS,SAN,5-10,1,
2025-08-01,IND,PHO,5-0,1,
2025-08-01,JAC,MIL,3-4,1,
2025-08-01,LOU,CHI,10-5,1,
2025-08-01,NAS,BAL,3-2,1,
2025-08-01,SEA,NEW,2-4,1,
2025-08-03,BAL,NAS,6-2,1,
2025-08-03,CHI,LOU,10-5,1,
2025-08-03,MIL,JAC,0-5,1,
2025-08-03,NEW,SEA,3-2,1,
2025-08-03,PHO,IND,3-5,1,
2025-08-03,SAN,BOS,2-6,1,
2025-08-03,WAS,AUS,7-6,1,
2025-08-04,BAL,NAS,4-0,1,
2025-08-04,CHI,LOU,11-4,1,
