date,home,away,result,played,boxscore
2025-05-30,PHI,DAL,4-3,1,
2025-05-30,PHO,SAN,4-6,1,
2025-05-30,SEA,BAL,2-3,1,
2025-05-30,WAS,SAN1,2-1,1,
2025-05-31,FOR,LAS,2-4,1,
2025-05-31,JAC,POR,1-5,1,
2025-05-31,LOU,IND,1-8,1,
2025-05-31,PHI,DAL,1-2,1,
2025-05-31,PHO,SAN,2-14,1,
2025-05-31,SEA,BAL,3-5,1,
2025-05-31,WAS,SAN1,0-3,1,
2025-06-02,BAL,SEA,4-6,1,
2025-06-02,DAL,PHI,11-4,1,
2025-06-02,IND,LOU,3-6,1,
2025-06-02,LAS,FOR,5-7,1,
2025-06-02,POR,JAC,4-11,1,
2025-06-02,SAN,PHO,5-4,1,
2025-06-02,SAN1,WAS,1-5,1,
2025-06-03,BAL,SEA,3-2,1,
2025-06-03,DAL,PHI,5-2,1,
2025-06-03,IND,LOU,2-1,1,
2025-06-03,LAS,FOR,1-3,1,
2025-06-03,POR,JAC,1-0,1,
2025-06-03,SAN,PHO,5-2,1,
2025-06-03,SAN1,WAS,3-12,1,
2025-06-04,BAL,SEA,3-4,1,
2025-06-04,DAL,PHI,2-1,1,
2025-06-04,IND,LOU,4-6,1,
2025-06-04,LAS,FOR,4-6,1,
2025-06-04,POR,JAC,2-1,1,
2025-06-04,SAN,PHO,6-10,1,
2025-06-04,SAN1,WAS,6-4,1,
2025-06-06,FOR,POR,2-8,1,
2025-06-06,JAC,IND,6-5,1,
2025-06-06,LOU,WAS,0-3,1,
2025-06-06,PHI,SAN,2-7,1,
2025-06-06,PHO,BAL,3-2,1,
2025-06-06,SAN1,DAL,8-0,1,
2025-06-06,SEA,LAS,4-5,1,
2025-06-07,FOR,POR,1-11,1,
2025-06-07,JAC,IND,9-2,1,
2025-06-07,LOU,WAS,4-0,1,
2025-06-07,PHI,SAN,3-4,1,
2025-06-07,PHO,BAL,1-2,1,
2025-06-07,SAN1,DAL,2-3,1,
2025-06-07,SEA,LAS,5-1,1,
2025-06-08,FOR,POR,4-1,1,
2025-06-08,JAC,IND,4-3,1,
2025-06-08,LOU,WAS,3-6,1,
2025-06-08,PHI,SAN,9-4,1,
2025-06-08,PHO,BAL,1-15,1,
2025-06-08,SAN1,DAL,3-6,1,
2025-06-08,SEA,LAS,3-9,1,
2025-06-10,BAL,PHO,2-4,1,
2025-06-10,DAL,SAN1,1-6,1,
2025-06-10,IND,JAC,7-5,1,
2025-06-10,LAS,SEA,3-1,1,
2025-06-10,POR,FOR,5-6,1,
2025-06-10,SAN,PHI,16-2,1,
2025-06-10,WAS,LOU,0-2,1,
2025-06-11,BAL,PHO,0-2,1,
2025-06-11,DAL,SAN1,2-1,1,
2025-06-11,IND,JAC,4-2,1,
2025-06-11,LAS,SEA,3-13,1,
2025-06-11,POR,FOR,4-8,1,
2025-06-11,SAN,PHI,9-5,1,
2025-06-11,WAS,LOU,3-7,1,
2025-06-12,BAL,PHO,3-13,1,
2025-06-12,DAL,SAN1,4-3,1,
2025-06-12,IND,JAC,1-4,1,
2025-06-12,LAS,SEA,3-1,1,
2025-06-12,POR,FOR,8-4,1,
2025-06-12,SAN,PHI,3-5,1,
2025-06-12,WAS,LOU,2-1,1,
2025-06-14,FOR,IND,3-5,1,
2025-06-14,JAC,LOU,5-1,1,
2025-06-14,PHI,BAL,2-3,1,
2025-06-14,PHO,LAS,5-1,1,
2025-06-14,SAN1,SAN,2-6,1,
2025-06-14,SEA,POR,10-3,1,
2025-06-14,WAS,DAL,2-6,1,
2025-06-15,FOR,IND,1-3,1,
2025-06-15,JAC,LOU,2-3,1,
2025-06-15,PHI,BAL,0-4,1,
2025-06-15,PHO,LAS,6-4,1,
2025-06-15,SAN1,SAN,3-5,1,
2025-06-15,SEA,POR,3-5,1,
2025-06-15,WAS,DAL,7-6,1,
2025-06-16,FOR,IND,4-3,1,
2025-06-16,JAC,LOU,3-1,1,
2025-06-16,PHI,BAL,4-0,1,
2025-06-16,PHO,LAS,1-2,1,
2025-06-16,SAN1,SAN,3-4,1,
2025-06-16,SEA,POR,2-4,1,
2025-06-16,WAS,DAL,0-3,1,
2025-06-18,BAL,PHI,10-1,1,
2025-06-18,DAL,WAS,3-0,1,
2025-06-18,IND,FOR,2-3,1,
2025-06-18,LAS,PHO,3-2,1,
2025-06-18,LOU,JAC,2-5,1,
2025-06-18,POR,SEA,4-14,1,
2025-06-18,SAN,SAN1,0-2,1,
2025-06-19,BAL,PHI,0-10,1,
2025-06-19,DAL,WAS,13-3,1,
2025-06-19,IND,FOR,5-6,1,
2025-06-19,LAS,PHO,1-13,1,
2025-06-19,LOU,JAC,10-1,1,
2025-06-19,POR,SEA,2-5,1,
2025-06-19,SAN,SAN1,1-0,1,
2025-06-20,BAL,PHI,0-3,1,
2025-06-20,DAL,WAS,1-9,1,
2025-06-20,IND,FOR,11-1,1,
2025-06-20,LAS,PHO,0-11,1,
2025-06-20,LOU,JAC,7-2,1,
2025-06-20,POR,SEA,4-7,1,
2025-06-20,SAN,SAN1,3-6,1,
2025-06-22,DAL,SAN,2-3,1,
2025-06-22,FOR,LOU,4-6,1,
2025-06-22,JAC,WAS,1-4,1,
2025-06-22,PHI,LAS,4-6,1,
2025-06-22,PHO,POR,0-2,1,
2025-06-22,SAN1,BAL,3-6,1,
2025-06-22,SEA,IND,4-2,1,
2025-06-23,DAL,SAN,2-1,1,
2025-06-23,FOR,LOU,3-5,1,
2025-06-23,JAC,WAS,5-14,1,
2025-06-23,PHI,LAS,7-1,1,
2025-06-23,PHO,POR,2-8,1,
2025-06-23,SAN1,BAL,5-3,1,
2025-06-23,SEA,IND,5-2,1,
2025-06-24,DAL,SAN,2-1,1,
2025-06-24,FOR,LOU,7-0,1,
2025-06-24,JAC,WAS,1-4,1,
2025-06-24,PHI,LAS,6-5,1,
2025-06-24,PHO,POR,4-6,1,
2025-06-24,SAN1,BAL,3-2,1,
2025-06-24,SEA,IND,2-3,1,
2025-06-26,BAL,SAN1,1-0,1,
2025-06-26,IND,SEA,2-6,1,
2025-06-26,LAS,PHI,1-0,1,
2025-06-26,LOU,FOR,3-9,1,
2025-06-26,POR,PHO,0-4,1,
2025-06-26,SAN,DAL,2-5,1,
2025-06-26,WAS,JAC,5-3,1,
2025-06-27,BAL,SAN1,1-10,1,
2025-06-27,IND,SEA,1-2,1,
2025-06-27,LAS,PHI,9-6,1,
2025-06-27,LOU,FOR,3-4,1,
2025-06-27,POR,PHO,3-6,1,
2025-06-27,SAN,DAL,2-8,1,
2025-06-27,WAS,JAC,4-1,1,
2025-06-28,BAL,SAN1,3-1,1,
2025-06-28,IND,SEA,1-3,1,
2025-06-28,LAS,PHI,3-2,1,
2025-06-28,LOU,FOR,3-2,1,
2025-06-28,POR,PHO,5-0,1,
2025-06-28,SAN,DAL,4-2,1,
2025-06-28,WAS,JAC,4-2,1,
2025-06-30,DAL,BAL,3-2,1,
2025-06-30,FOR,JAC,3-2,1,
2025-06-30,PHI,POR,1-5,1,
2025-06-30,PHO,IND,9-0,1,
2025-06-30,SAN1,LAS,3-2,1,
2025-06-30,SEA,LOU,2-0,1,
2025-06-30,WAS,SAN,3-2,1,
2025-07-01,DAL,BAL,3-4,1,
2025-07-01,FOR,JAC,4-9,1,
2025-07-01,PHI,POR,0-6,1,
2025-07-01,PHO,IND,0-6,1,
2025-07-01,SAN1,LAS,6-3,1,
2025-07-01,SEA,LOU,2-11,1,
2025-07-01,WAS,SAN,2-1,1,
2025-07-02,DAL,BAL,8-1,1,
2025-07-02,FOR,JAC,1-2,1,
2025-07-02,PHI,POR,2-0,1,
2025-07-02,PHO,IND,3-4,1,
2025-07-02,SAN1,LAS,3-2,1,
2025-07-02,SEA,LOU,5-0,1,
2025-07-02,WAS,SAN,6-0,1,
2025-07-04,BAL,DAL,3-2,1,
2025-07-04,IND,PHO,3-4,1,
2025-07-04,JAC,FOR,3-2,1,
2025-07-04,LAS,SAN1,2-1,1,
2025-07-04,LOU,SEA,6-1,1,
2025-07-04,POR,PHI,4-0,1,
2025-07-04,SAN,WAS,3-5,1,
2025-07-05,BAL,DAL,4-7,1,
2025-07-05,IND,PHO,2-4,1,
2025-07-05,JAC,FOR,5-4,1,
2025-07-05,LAS,SAN1,0-1,1,
2025-07-05,LOU,SEA,7-5,1,
2025-07-05,POR,PHI,2-0,1,
2025-07-05,SAN,WAS,2-0,1,
2025-07-06,BAL,DAL,4-6,1,
2025-07-06,IND,PHO,4-5,1,
2025-07-06,JAC,FOR,4-3,1,
2025-07-06,LAS,SAN1,2-0,1,
2025-07-06,LOU,SEA,3-10,1,
2025-07-06,POR,PHI,8-1,1,
2025-07-06,SAN,WAS,1-4,1,
2025-07-08,DAL,LAS,4-3,1,
2025-07-08,FOR,WAS,1-3,1,
2025-07-08,PHI,IND,3-6,1,
2025-07-08,PHO,LOU,4-5,1,
2025-07-08,SAN,BAL,1-2,1,
2025-07-08,SAN1,POR,3-1,1,
2025-07-08,SEA,JAC,3-5,1,
2025-07-09,DAL,LAS,3-4,1,
2025-07-09,FOR,WAS,5-2,1,
2025-07-09,PHI,IND,3-2,1,
2025-07-09,PHO,LOU,5-4,1,
2025-07-09,SAN,BAL,0-4,1,
2025-07-09,SAN1,POR,10-3,1,
2025-07-09,SEA,JAC,0-3,1,
2025-07-10,DAL,LAS,2-0,1,
2025-07-10,FOR,WAS,9-1,1,
2025-07-10,PHI,IND,7-1,1,
2025-07-10,PHO,LOU,1-6,1,
2025-07-10,SAN,BAL,4-0,1,
2025-07-10,SAN1,POR,2-3,1,
2025-07-10,SEA,JAC,2-0,1,
2025-07-12,BAL,SAN,1-8,1,
2025-07-12,IND,PHI,0-2,1,
2025-07-12,JAC,SEA,2-4,1,
2025-07-12,LAS,DAL,2-3,1,
2025-07-12,LOU,PHO,3-1,1,
2025-07-12,POR,SAN1,3-4,1,
2025-07-12,WAS,FOR,6-5,1,
2025-07-13,BAL,SAN,1-5,1,
2025-07-13,IND,PHI,4-2,1,
2025-07-13,JAC,SEA,3-2,1,
2025-07-13,LAS,DAL,5-0,1,
2025-07-13,LOU,PHO,6-0,1,
2025-07-13,POR,SAN1,7-5,1,
2025-07-13,WAS,FOR,9-3,1,
2025-07-14,BAL,SAN,3-1,1,
2025-07-14,IND,PHI,3-0,1,
2025-07-14,JAC,SEA,6-5,1,
2025-07-14,LAS,DAL,6-7,1,
2025-07-14,LOU,PHO,3-6,1,
2025-07-14,POR,SAN1,3-5,1,
2025-07-14,WAS,FOR,3-4,1,
2025-07-22,BAL,WAS,2-1,1,
2025-07-22,FOR,SEA,2-1,1,
2025-07-22,IND,SAN1,4-3,1,
2025-07-22,JAC,PHO,3-2,1,
2025-07-22,LAS,SAN,7-5,1,
2025-07-22,LOU,PHI,1-2,1,
2025-07-22,POR,DAL,4-5,1,
2025-07-23,BAL,WAS,5-0,1,
2025-07-23,FOR,SEA,8-4,1,
2025-07-23,IND,SAN1,5-0,1,
2025-07-23,JAC,PHO,4-3,1,
2025-07-23,LAS,SAN,6-3,1,
2025-07-23,LOU,PHI,5-4,1,
2025-07-23,POR,DAL,4-1,1,
2025-07-24,BAL,WAS,3-1,1,
2025-07-24,FOR,SEA,6-1,1,
2025-07-24,IND,SAN1,3-2,1,
2025-07-24,JAC,PHO,0-4,1,
2025-07-24,LAS,SAN,1-2,1,
2025-07-24,LOU,PHI,2-1,1,
2025-07-24,POR,DAL,4-2,1,
2025-07-26,DAL,POR,3-9,1,
2025-07-26,PHI,LOU,4-0,1,
2025-07-26,PHO,JAC,3-2,1,
2025-07-26,SAN,LAS,2-4,1,
2025-07-26,SAN1,IND,3-6,1,
2025-07-26,SEA,FOR,2-5,1,
2025-07-26,WAS,BAL,5-4,1,
2025-07-27,DAL,POR,2-1,1,
2025-07-27,PHI,LOU,1-6,1,
2025-07-27,PHO,JAC,1-8,1,
2025-07-27,SAN,LAS,3-2,1,
2025-07-27,SAN1,IND,2-6,1,
2025-07-27,SEA,FOR,0-3,1,
2025-07-27,WAS,BAL,8-7,1,
2025-07-28,DAL,POR,8-1,1,
2025-07-28,PHI,LOU,2-0,1,
2025-07-28,PHO,JAC,2-1,1,
2025-07-28,SAN,LAS,6-2,1,
2025-07-28,SAN1,IND,5-8,1,
2025-07-28,SEA,FOR,3-7,1,
2025-07-28,WAS,BAL,1-2,1,
2025-07-30,FOR,PHO,2-3,1,
2025-07-30,IND,DAL,5-3,1,
2025-07-30,JAC,PHI,0-2,1,
2025-07-30,LAS,BAL,2-4,1,
2025-07-30,LOU,SAN1,2-3,1,
2025-07-30,POR,SAN,5-1,1,
2025-07-30,WAS,SEA,1-0,1,
2025-07-31,FOR,PHO,5-3,1,
2025-07-31,IND,DAL,3-6,1,
2025-07-31,JAC,PHI,0-4,1,
2025-07-31,LAS,BAL,3-0,1,
2025-07-31,LOU,SAN1,4-2,1,
2025-07-31,POR,SAN,6-0,1,
2025-07-31,WAS,SEA,2-5,1,
2025-08-01,FOR,PHO,4-7,1,
2025-08-01,IND,DAL,2-1,1,
2025-08-01,JAC,PHI,1-9,1,
2025-08-01,LAS,BAL,1-7,1,
2025-08-01,LOU,SAN1,4-3,1,
2025-08-01,POR,SAN,8-7,1,
2025-08-01,WAS,SEA,6-5,1,
2025-08-03,BAL,LAS,2-8,1,
2025-08-03,DAL,IND,2-1,1,
2025-08-03,PHI,JAC,1-5,1,
2025-08-03,PHO,FOR,3-5,1,
2025-08-03,SAN,POR,4-7,1,
2025-08-03,SAN1,LOU,6-7,1,
2025-08-03,SEA,WAS,2-3,1,
2025-08-04,BAL,LAS,11-1,1,
2025-08-04,DAL,IND,0-5,1,
