date,home,away,result,played,boxscore
2027-05-23,DEN,ALB,0-1,1,
2027-05-23,LAS,SAN,3-6,1,
2027-05-23,LOU,WAS,4-0,1,
2027-05-23,MEM,LOS,3-8,1,
2027-05-23,OKL,HOU,6-8,1,
2027-05-25,ALB,DEN,2-3,1,
2027-05-25,ELP,CHA,3-2,1,
2027-05-25,HOU,OKL,2-3,1,
2027-05-25,LOS,MEM,5-4,1,
2027-05-25,NEW,COL,6-9,1,
2027-05-25,SAN,LAS,3-6,1,
2027-05-25,WAS,LOU,6-7,1,
2027-05-26,ALB,DEN,2-4,1,
2027-05-26,ELP,CHA,2-5,1,
2027-05-26,HOU,OKL,5-4,1,
2027-05-26,LOS,MEM,8-5,1,
2027-05-26,NEW,COL,2-5,1,
2027-05-26,SAN,LAS,8-7,1,
2027-05-26,WAS,LOU,7-5,1,
2027-05-27,ALB,DEN,2-4,1,
2027-05-27,ELP,CHA,1-3,1,
2027-05-27,HOU,OKL,1-9,1,
2027-05-27,LOS,MEM,0-2,1,
2027-05-27,NEW,COL,3-6,1,
2027-05-27,SAN,LAS,7-1,1,
2027-05-27,WAS,LOU,2-5,1,
2027-05-29,COL,CHA,6-9,1,
2027-05-29,DEN,SAN,2-5,1,
2027-05-29,ELP,HOU,13-4,1,
2027-05-29,LAS,LOS,4-8,1,
2027-05-29,LOU,ALB,8-4,1,
2027-05-29,MEM,NEW,0-1,1,
2027-05-29,OKL,WAS,2-0,1,
2027-05-30,COL,CHA,6-12,1,
2027-05-30,DEN,SAN,7-4,1,
2027-05-30,ELP,HOU,2-1,1,
2027-05-30,LAS,LOS,0-5,1,
2027-05-30,LOU,ALB,10-8,1,
2027-05-30,MEM,NEW,5-4,1,
2027-05-30,OKL,WAS,6-5,1,
2027-05-31,COL,CHA,4-8,1,
2027-05-31,DEN,SAN,4-9,1,
2027-05-31,ELP,HOU,6-5,1,
2027-05-31,LAS,LOS,2-3,1,
2027-05-31,LOU,ALB,5-8,1,
2027-05-31,MEM,NEW,0-3,1,
2027-05-31,OKL,WAS,3-2,1,
2027-06-02,ALB,LOU,3-6,1,
2027-06-02,CHA,COL,5-4,1,
2027-06-02,HOU,ELP,3-2,1,
2027-06-02,LOS,LAS,7-5,1,
2027-06-02,NEW,MEM,6-7,1,
2027-06-02,SAN,DEN,3-1,1,
2027-06-02,WAS,OKL,3-2,1,
2027-06-03,ALB,LOU,6-1,1,
2027-06-03,CHA,COL,4-5,1,
2027-06-03,HOU,ELP,5-3,1,
2027-06-03,LOS,LAS,7-4,1,
2027-06-03,NEW,MEM,3-7,1,
2027-06-03,SAN,DEN,7-9,1,
2027-06-03,WAS,OKL,2-6,1,
2027-06-04,ALB,LOU,7-5,1,
2027-06-04,CHA,COL,7-3,1,
2027-06-04,HOU,ELP,0-6,1,
2027-06-04,LOS,LAS,4-5,1,
2027-06-04,NEW,MEM,2-4,1,
2027-06-04,SAN,DEN,7-2,1,
2027-06-04,WAS,OKL,2-4,1,
2027-06-06,COL,ELP,0-3,1,
2027-06-06,DEN,LOS,3-2,1,
2027-06-06,HOU,WAS,3-5,1,
2027-06-06,LAS,NEW,2-5,1,
2027-06-06,LOU,SAN,11-4,1,
2027-06-06,MEM,CHA,4-7,1,
2027-06-06,OKL,ALB,4-5,1,
2027-06-07,COL,ELP,1-8,1,
2027-06-07,DEN,LOS,5-6,1,
2027-06-07,HOU,WAS,3-7,1,
2027-06-07,LAS,NEW,1-2,1,
2027-06-07,LOU,SAN,7-1,1,
2027-06-07,MEM,CHA,3-5,1,
2027-06-07,OKL,ALB,3-11,1,
2027-06-08,COL,ELP,5-8,1,
2027-06-08,DEN,LOS,2-0,1,
2027-06-08,HOU,WAS,1-2,1,
2027-06-08,LAS,NEW,5-2,1,
2027-06-08,LOU,SAN,5-1,1,
2027-06-08,MEM,CHA,6-4,1,
2027-06-08,OKL,ALB,4-3,1,
2027-06-10,ALB,OKL,8-10,1,
2027-06-10,CHA,MEM,6-12,1,
2027-06-10,ELP,COL,8-3,1,
2027-06-10,LOS,DEN,2-1,1,
2027-06-10,NEW,LAS,6-2,1,
2027-06-10,SAN,LOU,0-3,1,
2027-06-10,WAS,HOU,0-6,1,
2027-06-11,ALB,OKL,0-1,1,
2027-06-11,CHA,MEM,3-1,1,
2027-06-11,ELP,COL,8-7,1,
2027-06-11,LOS,DEN,5-4,1,
2027-06-11,NEW,LAS,8-7,1,
2027-06-11,SAN,LOU,3-2,1,
2027-06-11,WAS,HOU,4-3,1,
2027-06-12,ALB,OKL,4-5,1,
2027-06-12,CHA,MEM,5-8,1,
2027-06-12,ELP,COL,5-4,1,
2027-06-12,LOS,DEN,2-4,1,
2027-06-12,NEW,LAS,4-3,1,
2027-06-12,SAN,LOU,6-1,1,
2027-06-12,WAS,HOU,1-6,1,
2027-06-14,DEN,NEW,10-5,1,
2027-06-14,ELP,WAS,5-3,1,
2027-06-14,HOU,ALB,2-3,1,
2027-06-14,LAS,CHA,5-9,1,
2027-06-14,LOU,LOS,5-6,1,
2027-06-14,MEM,COL,8-2,1,
2027-06-14,OKL,SAN,0-3,1,
2027-06-15,DEN,NEW,7-1,1,
2027-06-15,ELP,WAS,4-3,1,
2027-06-15,HOU,ALB,6-3,1,
2027-06-15,LAS,CHA,4-9,1,
2027-06-15,LOU,LOS,9-1,1,
2027-06-15,MEM,COL,0-3,1,
2027-06-15,OKL,SAN,0-2,1,
2027-06-16,DEN,NEW,2-3,1,
2027-06-16,ELP,WAS,1-4,1,
2027-06-16,HOU,ALB,2-3,1,
2027-06-16,LAS,CHA,5-2,1,
2027-06-16,LOU,LOS,4-3,1,
2027-06-16,MEM,COL,3-1,1,
2027-06-16,OKL,SAN,3-2,1,
2027-06-18,ALB,HOU,8-3,1,
2027-06-18,CHA,LAS,3-5,1,
2027-06-18,COL,MEM,6-9,1,
2027-06-18,LOS,LOU,6-8,1,
2027-06-18,NEW,DEN,9-4,1,
2027-06-18,SAN,OKL,4-0,1,
2027-06-18,WAS,ELP,4-2,1,
2027-06-19,ALB,HOU,7-5,1,
2027-06-19,CHA,LAS,11-7,1,
2027-06-19,COL,MEM,1-5,1,
2027-06-19,LOS,LOU,3-2,1,
2027-06-19,NEW,DEN,5-9,1,
2027-06-19,SAN,OKL,6-5,1,
2027-06-19,WAS,ELP,1-6,1,
2027-06-20,ALB,HOU,3-1,1,
2027-06-20,CHA,LAS,1-2,1,
2027-06-20,COL,MEM,7-6,1,
2027-06-20,LOS,LOU,3-7,1,
2027-06-20,NEW,DEN,2-1,1,
2027-06-20,SAN,OKL,7-6,1,
2027-06-20,WAS,ELP,6-7,1,
2027-06-22,DEN,CHA,1-7,1,
2027-06-22,HOU,SAN,0-3,1,
2027-06-22,LAS,COL,9-11,1,
2027-06-22,LOU,NEW,4-9,1,
2027-06-22,MEM,ELP,3-7,1,
2027-06-22,OKL,LOS,3-20,1,
2027-06-22,WAS,ALB,5-2,1,
2027-06-23,DEN,CHA,0-6,1,
2027-06-23,HOU,SAN,3-5,1,
2027-06-23,LAS,COL,4-1,1,
2027-06-23,LOU,NEW,7-10,1,
2027-06-23,MEM,ELP,5-6,1,
2027-06-23,OKL,LOS,7-9,1,
2027-06-23,WAS,ALB,2-5,1,
2027-06-24,DEN,CHA,8-7,1,
2027-06-24,HOU,SAN,4-1,1,
2027-06-24,LAS,COL,7-6,1,
2027-06-24,LOU,NEW,2-4,1,
2027-06-24,MEM,ELP,6-5,1,
2027-06-24,OKL,LOS,1-3,1,
2027-06-24,WAS,ALB,2-5,1,
2027-06-26,ALB,WAS,7-5,1,
2027-06-26,CHA,DEN,6-4,1,
2027-06-26,COL,LAS,1-0,1,
2027-06-26,ELP,MEM,6-7,1,
2027-06-26,LOS,OKL,4-7,1,
2027-06-26,NEW,LOU,1-5,1,
2027-06-26,SAN,HOU,3-6,1,
2027-06-27,ALB,WAS,3-2,1,
2027-06-27,CHA,DEN,3-1,1,
2027-06-27,COL,LAS,8-4,1,
2027-06-27,ELP,MEM,7-8,1,
2027-06-27,LOS,OKL,7-3,1,
2027-06-27,NEW,LOU,0-3,1,
2027-06-27,SAN,HOU,4-3,1,
2027-06-28,ALB,WAS,3-2,1,
2027-06-28,CHA,DEN,14-1,1,
2027-06-28,COL,LAS,3-7,1,
2027-06-28,ELP,MEM,1-5,1,
2027-06-28,LOS,OKL,5-3,1,
2027-06-28,NEW,LOU,1-4,1,
2027-06-28,SAN,HOU,1-8,1,
2027-06-30,DEN,COL,6-7,1,
2027-06-30,ELP,ALB,8-7,1,
2027-06-30,HOU,LOS,4-1,1,
2027-06-30,LAS,MEM,1-3,1,
2027-06-30,LOU,CHA,4-9,1,
2027-06-30,OKL,NEW,3-4,1,
2027-06-30,WAS,SAN,5-4,1,
2027-07-01,DEN,COL,7-8,1,
2027-07-01,ELP,ALB,1-0,1,
2027-07-01,HOU,LOS,1-6,1,
2027-07-01,LAS,MEM,4-7,1,
2027-07-01,LOU,CHA,1-3,1,
2027-07-01,OKL,NEW,1-0,1,
2027-07-01,WAS,SAN,1-7,1,
2027-07-02,DEN,COL,5-4,1,
2027-07-02,ELP,ALB,1-9,1,
2027-07-02,HOU,LOS,4-5,1,
2027-07-02,LAS,MEM,8-7,1,
2027-07-02,LOU,CHA,5-7,1,
2027-07-02,OKL,NEW,2-6,1,
2027-07-02,WAS,SAN,2-3,1,
2027-07-04,ALB,ELP,6-2,1,
2027-07-04,CHA,LOU,3-9,1,
2027-07-04,COL,DEN,6-2,1,
2027-07-04,LOS,HOU,4-5,1,
2027-07-04,MEM,LAS,3-6,1,
2027-07-04,NEW,OKL,8-7,1,
2027-07-04,SAN,WAS,5-2,1,
2027-07-05,ALB,ELP,4-1,1,
2027-07-05,CHA,LOU,5-2,1,
2027-07-05,COL,DEN,7-4,1,
2027-07-05,LOS,HOU,1-4,1,
2027-07-05,MEM,LAS,9-4,1,
2027-07-05,NEW,OKL,1-6,1,
2027-07-05,SAN,WAS,5-2,1,
2027-07-06,ALB,ELP,2-5,1,
2027-07-06,CHA,LOU,7-2,1,
2027-07-06,COL,DEN,5-4,1,
2027-07-06,LOS,HOU,2-3,1,
2027-07-06,MEM,LAS,8-5,1,
2027-07-06,NEW,OKL,8-1,1,
2027-07-06,SAN,WAS,6-8,1,
2027-07-08,ALB,SAN,6-4,1,
2027-07-08,DEN,MEM,4-1,1,
2027-07-08,HOU,NEW,1-4,1,
2027-07-08,LAS,ELP,0-7,1,
2027-07-08,LOU,COL,7-4,1,
2027-07-08,OKL,CHA,1-0,1,
2027-07-08,WAS,LOS,7-3,1,
2027-07-09,ALB,SAN,3-2,1,
2027-07-09,DEN,MEM,6-5,1,
2027-07-09,HOU,NEW,4-0,1,
2027-07-09,LAS,ELP,11-4,1,
2027-07-09,LOU,COL,5-4,1,
2027-07-09,OKL,CHA,3-7,1,
2027-07-09,WAS,LOS,4-3,1,
2027-07-10,ALB,SAN,6-4,1,
2027-07-10,DEN,MEM,0-9,1,
2027-07-10,HOU,NEW,9-6,1,
2027-07-10,LAS,ELP,6-3,1,
2027-07-10,LOU,COL,3-2,1,
2027-07-10,OKL,CHA,4-10,1,
2027-07-10,WAS,LOS,8-6,1,
2027-07-12,CHA,OKL,4-6,1,
2027-07-12,COL,LOU,3-4,1,
2027-07-12,ELP,LAS,9-8,1,
2027-07-12,LOS,WAS,5-4,1,
2027-07-12,MEM,DEN,5-4,1,
2027-07-12,NEW,HOU,6-8,1,
2027-07-12,SAN,ALB,3-6,1,
2027-07-13,CHA,OKL,6-3,1,
2027-07-13,COL,LOU,2-6,1,
2027-07-13,ELP,LAS,8-12,1,
2027-07-13,LOS,WAS,5-0,1,
2027-07-13,MEM,DEN,2-1,1,
2027-07-13,NEW,HOU,4-0,1,
2027-07-13,SAN,ALB,3-2,1,
2027-07-14,CHA,OKL,2-4,1,
2027-07-14,COL,LOU,2-7,1,
2027-07-14,ELP,LAS,1-2,1,
2027-07-14,LOS,WAS,6-5,1,
2027-07-14,MEM,DEN,3-5,1,
2027-07-14,NEW,HOU,3-2,1,
2027-07-14,SAN,ALB,2-0,1,
2027-07-22,CHA,HOU,11-7,1,
2027-07-22,COL,OKL,0-3,1,
2027-07-22,LAS,DEN,6-7,1,
2027-07-22,LOS,ALB,1-4,1,
2027-07-22,MEM,LOU,5-6,1,
2027-07-22,NEW,WAS,4-5,1,
2027-07-22,SAN,ELP,7-6,1,
2027-07-23,CHA,HOU,3-10,1,
2027-07-23,COL,OKL,0-4,1,
2027-07-23,LAS,DEN,3-4,1,
2027-07-23,LOS,ALB,1-0,1,
2027-07-23,MEM,LOU,5-3,1,
2027-07-23,NEW,WAS,7-8,1,
2027-07-23,SAN,ELP,5-3,1,
2027-07-24,CHA,HOU,7-2,1,
2027-07-24,COL,OKL,4-7,1,
2027-07-24,LAS,DEN,11-8,1,
2027-07-24,LOS,ALB,7-6,1,
2027-07-24,MEM,LOU,5-7,1,
2027-07-24,NEW,WAS,1-7,1,
2027-07-24,SAN,ELP,8-3,1,
2027-07-26,ALB,LOS,6-8,1,
2027-07-26,DEN,LAS,7-3,1,
2027-07-26,ELP,SAN,3-0,1,
2027-07-26,HOU,CHA,6-2,1,
2027-07-26,LOU,MEM,5-4,1,
2027-07-26,OKL,COL,3-6,1,
2027-07-26,WAS,NEW,0-5,1,
2027-07-27,ALB,LOS,5-6,1,
2027-07-27,DEN,LAS,4-1,1,
2027-07-27,ELP,SAN,6-8,1,
2027-07-27,HOU,CHA,5-4,1,
2027-07-27,LOU,MEM,2-3,1,
2027-07-27,OKL,COL,2-5,1,
2027-07-27,WAS,NEW,5-6,1,
2027-07-28,ALB,LOS,7-2,1,
2027-07-28,DEN,LAS,4-1,1,
2027-07-28,ELP,SAN,2-7,1,
2027-07-28,HOU,CHA,3-6,1,
2027-07-28,LOU,MEM,7-1,1,
2027-07-28,OKL,COL,1-2,1,
2027-07-28,WAS,NEW,5-3,1,
2027-07-30,CHA,WAS,3-1,1,
2027-07-30,COL,HOU,4-3,1,
2027-07-30,ELP,DEN,2-3,1,
2027-07-30,LAS,LOU,2-5,1,
2027-07-30,LOS,SAN,7-8,1,
2027-07-30,MEM,OKL,2-7,1,
2027-07-30,NEW,ALB,1-4,1,
2027-07-31,CHA,WAS,6-2,1,
2027-07-31,COL,HOU,4-2,1,
2027-07-31,ELP,DEN,5-6,1,
2027-07-31,LAS,LOU,10-0,1,
2027-07-31,LOS,SAN,4-2,1,
2027-07-31,MEM,OKL,3-2,1,
2027-07-31,NEW,ALB,6-11,1,
2027-08-01,CHA,WAS,2-1,1,
2027-08-01,COL,HOU,5-3,1,
2027-08-01,ELP,DEN,2-4,1,
2027-08-01,LAS,LOU,7-6,1,
2027-08-01,LOS,SAN,5-8,1,
2027-08-01,MEM,OKL,7-6,1,
2027-08-01,NEW,ALB,3-2,1,
2027-08-03,ALB,NEW,5-7,1,
2027-08-03,DEN,ELP,3-6,1,
2027-08-03,HOU,COL,2-9,1,
2027-08-03,LOU,LAS,4-5,1,
2027-08-03,OKL,MEM,5-3,1,
2027-08-03,SAN,LOS,6-7,1,
2027-08-03,WAS,CHA,3-6,1,
2027-08-04,ALB,NEW,4-0,1,
2027-08-04,DEN,ELP,3-5,1,
