date,home,away,result,played,boxscore
2029-05-01,AUS,LOU,10-8,1,
2029-05-01,BOS,PHO,6-13,1,
2029-05-01,DAL,SAN,3-1,1,
2029-05-01,IND,SEA,7-4,1,
2029-05-01,LAS,JAC,0-1,1,
2029-05-01,MEM,NAS,9-8,1,
2029-05-01,SAN1,HOU,4-0,1,
2029-05-03,DAL,MEM,2-6,1,
2029-05-03,HOU,IND,5-2,1,
2029-05-03,JAC,SAN1,8-2,1,
2029-05-03,LOU,BOS,4-2,1,
2029-05-03,NAS,LAS,6-2,1,
2029-05-03,PHO,SAN,4-3,1,
2029-05-03,SEA,AUS,1-3,1,
2029-05-04,DAL,MEM,3-4,1,
2029-05-04,HOU,IND,2-1,1,
2029-05-04,JAC,SAN1,2-0,1,
2029-05-04,LOU,BOS,6-4,1,
2029-05-04,NAS,LAS,5-4,1,
2029-05-04,PHO,SAN,0-2,1,
2029-05-04,SEA,AUS,3-2,1,
2029-05-05,DAL,MEM,6-3,1,
2029-05-05,HOU,IND,6-5,1,
2029-05-05,JAC,SAN1,4-2,1,
2029-05-05,LOU,BOS,7-1,1,
2029-05-05,NAS,LAS,0-4,1,
2029-05-05,PHO,SAN,6-3,1,
2029-05-05,SEA,AUS,1-5,1,
2029-05-07,AUS,SEA,5-4,1,
2029-05-07,BOS,LOU,1-4,1,
2029-05-07,IND,HOU,4-5,1,
2029-05-07,LAS,NAS,4-5,1,
2029-05-07,MEM,DAL,3-6,1,
2029-05-07,SAN,PHO,4-3,1,
2029-05-07,SAN1,JAC,1-2,1,
2029-05-08,AUS,SEA,1-6,1,
2029-05-08,BOS,LOU,8-7,1,
2029-05-08,IND,HOU,5-4,1,
2029-05-08,LAS,NAS,7-6,1,
2029-05-08,MEM,DAL,3-0,1,
2029-05-08,SAN,PHO,3-2,1,
2029-05-08,SAN1,JAC,2-3,1,
2029-05-09,AUS,SEA,21-3,1,
2029-05-09,BOS,LOU,1-3,1,
2029-05-09,IND,HOU,9-0,1,
2029-05-09,LAS,NAS,4-8,1,
2029-05-09,MEM,DAL,4-5,1,
2029-05-09,SAN,PHO,3-4,1,
2029-05-09,SAN1,JAC,2-1,1,
2029-05-10,AUS,SEA,5-6,1,
2029-05-10,BOS,LOU,4-5,1,
2029-05-10,IND,HOU,10-0,1,
2029-05-10,LAS,NAS,2-6,1,
2029-05-10,MEM,DAL,8-1,1,
2029-05-10,SAN,PHO,2-5,1,
2029-05-10,SAN1,JAC,4-2,1,
2029-05-12,DAL,LAS,3-4,1,
2029-05-12,HOU,AUS,2-6,1,
2029-05-12,JAC,IND,1-0,1,
2029-05-12,LOU,PHO,0-10,1,
2029-05-12,NAS,SAN1,3-2,1,
2029-05-12,SAN,MEM,0-12,1,
2029-05-12,SEA,BOS,2-7,1,
2029-05-13,DAL,LAS,4-2,1,
2029-05-13,HOU,AUS,4-6,1,
2029-05-13,JAC,IND,6-9,1,
2029-05-13,LOU,PHO,4-3,1,
2029-05-13,NAS,SAN1,5-1,1,
2029-05-13,SAN,MEM,2-1,1,
2029-05-13,SEA,BOS,1-0,1,
2029-05-14,DAL,LAS,1-5,1,
2029-05-14,HOU,AUS,5-8,1,
2029-05-14,JAC,IND,6-3,1,
2029-05-14,LOU,PHO,10-2,1,
2029-05-14,NAS,SAN1,1-0,1,
2029-05-14,SAN,MEM,2-1,1,
2029-05-14,SEA,BOS,3-10,1,
2029-05-16,AUS,HOU,2-4,1,
2029-05-16,BOS,SEA,6-0,1,
2029-05-16,IND,JAC,2-4,1,
2029-05-16,LAS,DAL,2-5,1,
2029-05-16,MEM,SAN,5-4,1,
2029-05-16,PHO,LOU,2-9,1,
2029-05-16,SAN1,NAS,4-6,1,
2029-05-17,AUS,HOU,6-7,1,
2029-05-17,BOS,SEA,2-7,1,
2029-05-17,IND,JAC,5-1,1,
2029-05-17,LAS,DAL,9-7,1,
2029-05-17,MEM,SAN,2-1,1,
2029-05-17,PHO,LOU,9-4,1,
2029-05-17,SAN1,NAS,4-3,1,
2029-05-18,AUS,HOU,2-1,1,
2029-05-18,BOS,SEA,3-4,1,
2029-05-18,IND,JAC,3-5,1,
2029-05-18,LAS,DAL,2-0,1,
2029-05-18,MEM,SAN,5-0,1,
2029-05-18,PHO,LOU,3-4,1,
2029-05-18,SAN1,NAS,4-1,1,
2029-05-19,AUS,HOU,3-2,1,
2029-05-19,BOS,SEA,5-4,1,
2029-05-19,IND,JAC,10-9,1,
2029-05-19,LAS,DAL,2-3,1,
2029-05-19,MEM,SAN,3-2,1,
2029-05-19,PHO,LOU,4-6,1,
2029-05-19,SAN1,NAS,8-9,1,
2029-05-21,DAL,SAN1,4-3,1,
2029-05-21,HOU,BOS,8-0,1,
2029-05-21,JAC,AUS,7-2,1,
2029-05-21,LOU,SAN,2-1,1,
2029-05-21,MEM,LAS,4-2,1,
2029-05-21,NAS,IND,6-8,1,
2029-05-21,SEA,PHO,2-1,1,
2029-05-22,DAL,SAN1,1-2,1,
2029-05-22,HOU,BOS,5-7,1,
2029-05-22,JAC,AUS,7-4,1,
2029-05-22,LOU,SAN,5-3,1,
2029-05-22,MEM,LAS,1-3,1,
2029-05-22,NAS,IND,5-2,1,
2029-05-22,SEA,PHO,8-4,1,
2029-05-23,DAL,SAN1,3-1,1,
2029-05-23,HOU,BOS,4-1,1,
2029-05-23,JAC,AUS,4-3,1,
2029-05-23,LOU,SAN,5-1,1,
2029-05-23,MEM,LAS,3-2,1,
2029-05-23,NAS,IND,3-5,1,
2029-05-23,SEA,PHO,4-3,1,
2029-05-25,AUS,JAC,2-7,1,
2029-05-25,BOS,HOU,1-2,1,
2029-05-25,IND,NAS,6-4,1,
2029-05-25,LAS,MEM,9-3,1,
2029-05-25,PHO,SEA,0-1,1,
2029-05-25,SAN,LOU,5-4,1,
2029-05-25,SAN1,DAL,4-8,1,
2029-05-26,AUS,JAC,0-6,1,
2029-05-26,BOS,HOU,1-5,1,
2029-05-26,IND,NAS,4-3,1,
2029-05-26,LAS,MEM,1-3,1,
2029-05-26,PHO,SEA,1-4,1,
2029-05-26,SAN,LOU,5-4,1,
2029-05-26,SAN1,DAL,3-1,1,
2029-05-27,AUS,JAC,2-7,1,
2029-05-27,BOS,HOU,1-2,1,
2029-05-27,IND,NAS,12-7,1,
2029-05-27,LAS,MEM,8-13,1,
2029-05-27,PHO,SEA,2-9,1,
2029-05-27,SAN,LOU,1-4,1,
2029-05-27,SAN1,DAL,0-6,1,
2029-05-29,DAL,IND,4-3,1,
2029-05-29,HOU,PHO,7-10,1,
2029-05-29,JAC,BOS,5-4,1,
2029-05-29,MEM,SAN1,4-12,1,
2029-05-29,NAS,AUS,4-8,1,
2029-05-29,SAN,LAS,4-5,1,
2029-05-29,SEA,LOU,2-13,1,
2029-05-30,DAL,IND,7-6,1,
2029-05-30,HOU,PHO,5-4,1,
2029-05-30,JAC,BOS,2-4,1,
2029-05-30,MEM,SAN1,5-9,1,
2029-05-30,NAS,AUS,0-7,1,
2029-05-30,SAN,LAS,6-1,1,
2029-05-30,SEA,LOU,5-4,1,
2029-05-31,DAL,IND,6-0,1,
2029-05-31,HOU,PHO,3-5,1,
2029-05-31,JAC,BOS,3-6,1,
2029-05-31,MEM,SAN1,5-4,1,
2029-05-31,NAS,AUS,5-2,1,
2029-05-31,SAN,LAS,2-1,1,
2029-05-31,SEA,LOU,0-4,1,
2029-06-02,AUS,NAS,8-4,1,
2029-06-02,BOS,JAC,5-6,1,
2029-06-02,IND,DAL,8-0,1,
2029-06-02,LAS,SAN,1-4,1,
2029-06-02,LOU,SEA,2-3,1,
2029-06-02,PHO,HOU,8-7,1,
2029-06-02,SAN1,MEM,2-1,1,
2029-06-03,AUS,NAS,5-10,1,
2029-06-03,BOS,JAC,10-4,1,
2029-06-03,IND,DAL,6-5,1,
2029-06-03,LAS,SAN,6-2,1,
2029-06-03,LOU,SEA,3-7,1,
2029-06-03,PHO,HOU,3-16,1,
2029-06-03,SAN1,MEM,2-6,1,
2029-06-04,AUS,NAS,3-1,1,
2029-06-04,BOS,JAC,4-5,1,
2029-06-04,IND,DAL,2-1,1,
2029-06-04,LAS,SAN,1-4,1,
2029-06-04,LOU,SEA,6-4,1,
2029-06-04,PHO,HOU,0-4,1,
2029-06-04,SAN1,MEM,5-10,1,
2029-06-06,DAL,AUS,8-1,1,
2029-06-06,HOU,LOU,2-1,1,
2029-06-06,JAC,PHO,0-4,1,
2029-06-06,LAS,SAN1,4-1,1,
2029-06-06,MEM,IND,1-2,1,
2029-06-06,NAS,BOS,18-4,1,
2029-06-06,SEA,SAN,6-1,1,
2029-06-07,DAL,AUS,4-1,1,
2029-06-07,HOU,LOU,6-3,1,
2029-06-07,JAC,PHO,7-1,1,
2029-06-07,LAS,SAN1,4-8,1,
2029-06-07,MEM,IND,8-3,1,
2029-06-07,NAS,BOS,5-2,1,
2029-06-07,SEA,SAN,3-4,1,
2029-06-08,DAL,AUS,5-9,1,
2029-06-08,HOU,LOU,1-5,1,
2029-06-08,JAC,PHO,2-7,1,
2029-06-08,LAS,SAN1,6-5,1,
2029-06-08,MEM,IND,2-6,1,
2029-06-08,NAS,BOS,11-1,1,
2029-06-08,SEA,SAN,5-2,1,
2029-06-10,AUS,DAL,6-0,1,
2029-06-10,BOS,NAS,3-5,1,
2029-06-10,IND,MEM,4-1,1,
2029-06-10,LOU,HOU,3-5,1,
2029-06-10,PHO,JAC,6-2,1,
2029-06-10,SAN,SEA,8-6,1,
2029-06-10,SAN1,LAS,0-3,1,
2029-06-11,AUS,DAL,7-2,1,
2029-06-11,BOS,NAS,3-7,1,
2029-06-11,IND,MEM,3-2,1,
2029-06-11,LOU,HOU,4-3,1,
2029-06-11,PHO,JAC,4-7,1,
2029-06-11,SAN,SEA,2-4,1,
2029-06-11,SAN1,LAS,4-2,1,
2029-06-12,AUS,DAL,6-4,1,
2029-06-12,BOS,NAS,0-2,1,
2029-06-12,IND,MEM,5-9,1,
2029-06-12,LOU,HOU,0-5,1,
2029-06-12,PHO,JAC,2-4,1,
2029-06-12,SAN,SEA,3-6,1,
2029-06-12,SAN1,LAS,5-6,1,
2029-06-14,DAL,BOS,0-1,1,
2029-06-14,HOU,SEA,3-2,1,
2029-06-14,JAC,LOU,2-3,1,
2029-06-14,LAS,IND,5-4,1,
2029-06-14,MEM,AUS,5-2,1,
2029-06-14,NAS,PHO,12-3,1,
2029-06-14,SAN,SAN1,5-6,1,
2029-06-15,DAL,BOS,3-1,1,
2029-06-15,HOU,SEA,3-2,1,
2029-06-15,JAC,LOU,4-6,1,
2029-06-15,LAS,IND,1-8,1,
2029-06-15,MEM,AUS,4-12,1,
2029-06-15,NAS,PHO,4-3,1,
2029-06-15,SAN,SAN1,6-2,1,
2029-06-16,DAL,BOS,9-13,1,
2029-06-16,HOU,SEA,6-3,1,
2029-06-16,JAC,LOU,7-2,1,
2029-06-16,LAS,IND,4-5,1,
2029-06-16,MEM,AUS,7-6,1,
2029-06-16,NAS,PHO,0-4,1,
2029-06-16,SAN,SAN1,6-4,1,
2029-06-18,AUS,MEM,3-2,1,
2029-06-18,BOS,DAL,1-4,1,
2029-06-18,IND,LAS,0-6,1,
2029-06-18,LOU,JAC,7-6,1,
2029-06-18,PHO,NAS,3-10,1,
2029-06-18,SAN1,SAN,7-6,1,
2029-06-18,SEA,HOU,2-0,1,
2029-06-19,AUS,MEM,5-3,1,
2029-06-19,BOS,DAL,5-2,1,
2029-06-19,IND,LAS,5-4,1,
2029-06-19,LOU,JAC,0-4,1,
2029-06-19,PHO,NAS,0-5,1,
2029-06-19,SAN1,SAN,7-1,1,
2029-06-19,SEA,HOU,6-5,1,
2029-06-20,AUS,MEM,1-3,1,
2029-06-20,BOS,DAL,8-1,1,
2029-06-20,IND,LAS,3-1,1,
2029-06-20,LOU,JAC,6-5,1,
2029-06-20,PHO,NAS,5-4,1,
2029-06-20,SAN1,SAN,6-9,1,
2029-06-20,SEA,HOU,1-0,1,
2029-06-22,DAL,PHO,2-6,1,
2029-06-22,HOU,SAN,9-0,1,
2029-06-22,JAC,SEA,2-5,1,
2029-06-22,LAS,AUS,0-4,1,
2029-06-22,MEM,BOS,1-3,1,
2029-06-22,NAS,LOU,5-1,1,
2029-06-22,SAN1,IND,5-1,1,
2029-06-23,DAL,PHO,5-10,1,
2029-06-23,HOU,SAN,1-8,1,
2029-06-23,JAC,SEA,4-5,1,
2029-06-23,LAS,AUS,1-4,1,
2029-06-23,MEM,BOS,2-3,1,
2029-06-23,NAS,LOU,3-2,1,
2029-06-23,SAN1,IND,2-1,1,
2029-06-24,DAL,PHO,5-3,1,
2029-06-24,HOU,SAN,3-2,1,
2029-06-24,JAC,SEA,10-8,1,
2029-06-24,LAS,AUS,3-1,1,
2029-06-24,MEM,BOS,4-5,1,
2029-06-24,NAS,LOU,0-6,1,
2029-06-24,SAN1,IND,1-2,1,
2029-06-26,AUS,LAS,9-4,1,
2029-06-26,BOS,MEM,2-1,1,
2029-06-26,IND,SAN1,1-4,1,
2029-06-26,LOU,NAS,7-0,1,
2029-06-26,PHO,DAL,6-2,1,
2029-06-26,SAN,HOU,2-1,1,
2029-06-26,SEA,JAC,7-3,1,
2029-06-27,AUS,LAS,8-3,1,
2029-06-27,BOS,MEM,8-3,1,
2029-06-27,IND,SAN1,6-1,1,
2029-06-27,LOU,NAS,1-7,1,
2029-06-27,PHO,DAL,2-4,1,
2029-06-27,SAN,HOU,6-7,1,
2029-06-27,SEA,JAC,4-2,1,
2029-06-28,AUS,LAS,5-1,1,
2029-06-28,BOS,MEM,0-1,1,
2029-06-28,IND,SAN1,4-2,1,
2029-06-28,LOU,NAS,9-6,1,
2029-06-28,PHO,DAL,0-5,1,
2029-06-28,SAN,HOU,9-2,1,
2029-06-28,SEA,JAC,5-2,1,
2029-06-30,DAL,LOU,7-3,1,
2029-06-30,JAC,HOU,7-4,1,
2029-06-30,LAS,BOS,3-2,1,
2029-06-30,MEM,PHO,13-3,1,
2029-06-30,NAS,SEA,0-8,1,
2029-06-30,SAN,IND,3-7,1,
2029-06-30,SAN1,AUS,11-5,1,
2029-07-01,DAL,LOU,0-1,1,
2029-07-01,JAC,HOU,1-3,1,
2029-07-01,LAS,BOS,0-7,1,
2029-07-01,MEM,PHO,6-5,1,
2029-07-01,NAS,SEA,5-4,1,
2029-07-01,SAN,IND,7-8,1,
2029-07-01,SAN1,AUS,3-2,1,
2029-07-02,DAL,LOU,3-8,1,
2029-07-02,JAC,HOU,7-3,1,
2029-07-02,LAS,BOS,5-4,1,
2029-07-02,MEM,PHO,0-7,1,
2029-07-02,NAS,SEA,6-3,1,
2029-07-02,SAN,IND,2-7,1,
2029-07-02,SAN1,AUS,5-4,1,
2029-07-04,AUS,SAN1,1-0,1,
2029-07-04,BOS,LAS,9-2,1,
2029-07-04,HOU,JAC,1-3,1,
2029-07-04,IND,SAN,3-6,1,
2029-07-04,LOU,DAL,2-5,1,
2029-07-04,PHO,MEM,4-3,1,
2029-07-04,SEA,NAS,1-2,1,
2029-07-05,AUS,SAN1,8-7,1,
2029-07-05,BOS,LAS,3-1,1,
2029-07-05,HOU,JAC,9-4,1,
2029-07-05,IND,SAN,2-7,1,
2029-07-05,LOU,DAL,6-4,1,
2029-07-05,PHO,MEM,4-3,1,
2029-07-05,SEA,NAS,2-3,1,
2029-07-06,AUS,SAN1,3-6,1,
2029-07-06,BOS,LAS,6-0,1,
2029-07-06,HOU,JAC,4-1,1,
2029-07-06,IND,SAN,7-6,1,
2029-07-06,LOU,DAL,3-8,1,
2029-07-06,PHO,MEM,4-6,1,
2029-07-06,SEA,NAS,5-2,1,
2029-07-08,DAL,SEA,7-2,1,
2029-07-08,IND,AUS,3-0,1,
2029-07-08,JAC,SAN,7-1,1,
2029-07-08,LAS,PHO,3-2,1,
2029-07-08,MEM,LOU,6-2,1,
2029-07-08,NAS,HOU,2-1,1,
2029-07-08,SAN1,BOS,3-2,1,
2029-07-09,DAL,SEA,1-2,1,
2029-07-09,IND,AUS,11-4,1,
2029-07-09,JAC,SAN,4-3,1,
2029-07-09,LAS,PHO,5-4,1,
2029-07-09,MEM,LOU,3-4,1,
2029-07-09,NAS,HOU,4-3,1,
2029-07-09,SAN1,BOS,4-6,1,
2029-07-10,DAL,SEA,8-13,1,
2029-07-10,IND,AUS,4-0,1,
2029-07-10,JAC,SAN,3-6,1,
2029-07-10,LAS,PHO,2-5,1,
2029-07-10,MEM,LOU,6-3,1,
2029-07-10,NAS,HOU,5-1,1,
2029-07-10,SAN1,BOS,5-1,1,
2029-07-12,AUS,IND,5-3,1,
2029-07-12,BOS,SAN1,5-4,1,
2029-07-12,HOU,NAS,10-8,1,
2029-07-12,LOU,MEM,1-4,1,
2029-07-12,PHO,LAS,2-6,1,
2029-07-12,SAN,JAC,4-3,1,
2029-07-12,SEA,DAL,5-0,1,
2029-07-13,AUS,IND,1-3,1,
2029-07-13,BOS,SAN1,3-6,1,
2029-07-13,HOU,NAS,3-5,1,
2029-07-13,LOU,MEM,2-7,1,
2029-07-13,PHO,LAS,11-3,1,
2029-07-13,SAN,JAC,3-6,1,
2029-07-13,SEA,DAL,4-3,1,
2029-07-14,AUS,IND,3-7,1,
2029-07-14,BOS,SAN1,2-4,1,
2029-07-14,HOU,NAS,6-1,1,
2029-07-14,LOU,MEM,7-6,1,
2029-07-14,PHO,LAS,1-3,1,
2029-07-14,SAN,JAC,2-5,1,
2029-07-14,SEA,DAL,5-9,1,
2029-07-22,AUS,SAN,5-2,1,
2029-07-22,BOS,IND,8-4,1,
2029-07-22,HOU,DAL,4-6,1,
2029-07-22,JAC,NAS,4-6,1,
2029-07-22,LOU,LAS,2-1,1,
2029-07-22,PHO,SAN1,0-9,1,
2029-07-22,SEA,MEM,7-2,1,
2029-07-23,AUS,SAN,2-5,1,
2029-07-23,BOS,IND,0-3,1,
2029-07-23,HOU,DAL,4-6,1,
2029-07-23,JAC,NAS,7-2,1,
2029-07-23,LOU,LAS,3-1,1,
2029-07-23,PHO,SAN1,7-5,1,
2029-07-23,SEA,MEM,5-9,1,
2029-07-24,AUS,SAN,6-1,1,
2029-07-24,BOS,IND,5-9,1,
2029-07-24,HOU,DAL,6-0,1,
2029-07-24,JAC,NAS,7-3,1,
2029-07-24,LOU,LAS,1-7,1,
2029-07-24,PHO,SAN1,1-2,1,
2029-07-24,SEA,MEM,5-3,1,
2029-07-26,DAL,HOU,8-7,1,
2029-07-26,IND,BOS,2-0,1,
2029-07-26,LAS,LOU,7-4,1,
2029-07-26,MEM,SEA,9-8,1,
2029-07-26,NAS,JAC,9-10,1,
2029-07-26,SAN,AUS,5-6,1,
2029-07-26,SAN1,PHO,4-6,1,
2029-07-27,DAL,HOU,1-6,1,
2029-07-27,IND,BOS,5-3,1,
2029-07-27,LAS,LOU,5-1,1,
2029-07-27,MEM,SEA,5-4,1,
2029-07-27,NAS,JAC,7-7,1,
2029-07-27,SAN,AUS,1-7,1,
2029-07-27,SAN1,PHO,2-8,1,
2029-07-28,DAL,HOU,5-3,1,
2029-07-28,IND,BOS,8-7,1,
2029-07-28,LAS,LOU,3-2,1,
2029-07-28,MEM,SEA,4-7,1,
2029-07-28,NAS,JAC,5-8,1,
2029-07-28,SAN,AUS,1-2,1,
2029-07-28,SAN1,PHO,4-5,1,
2029-07-30,BOS,AUS,2-8,1,
2029-07-30,HOU,MEM,1-2,1,
2029-07-30,JAC,DAL,2-1,1,
2029-07-30,LOU,SAN1,0-5,1,
2029-07-30,PHO,IND,5-6,1,
2029-07-30,SAN,NAS,0-4,1,
2029-07-30,SEA,LAS,5-6,1,
2029-07-31,BOS,AUS,5-2,1,
2029-07-31,HOU,MEM,1-0,1,
2029-07-31,JAC,DAL,4-5,1,
2029-07-31,LOU,SAN1,9-8,1,
2029-07-31,PHO,IND,7-6,1,
2029-07-31,SAN,NAS,13-2,1,
2029-07-31,SEA,LAS,1-3,1,
2029-08-01,BOS,AUS,4-7,1,
2029-08-01,HOU,MEM,1-3,1,
2029-08-01,JAC,DAL,2-6,1,
2029-08-01,LOU,SAN1,4-11,1,
2029-08-01,PHO,IND,0-3,1,
2029-08-01,SAN,NAS,3-7,1,
2029-08-01,SEA,LAS,2-2,1,
2029-08-03,AUS,BOS,3-5,1,
2029-08-03,DAL,JAC,9-1,1,
2029-08-03,IND,PHO,10-1,1,
2029-08-03,LAS,SEA,1-5,1,
2029-08-03,MEM,HOU,9-8,1,
