date,home,away,result,played,boxscore
2026-05-05,BAL,SAN,6-5,1,
2026-05-05,BOS,FOR,5-3,1,
2026-05-05,LAS,SAN1,2-3,1,
2026-05-05,LOS,COL,4-6,1,
2026-05-05,LOU,PHO,3-5,1,
2026-05-05,OKL,ALB,1-0,1,
2026-05-07,ALB,OKL,4-3,1,
2026-05-07,COL,LOS,13-3,1,
2026-05-07,FOR,BOS,8-7,1,
2026-05-07,JAC,AUS,1-7,1,
2026-05-07,PHO,LOU,0-5,1,
2026-05-07,SAN,BAL,6-5,1,
2026-05-07,SAN1,LAS,1-5,1,
2026-05-08,ALB,OKL,5-1,1,
2026-05-08,COL,LOS,3-1,1,
2026-05-08,FOR,BOS,6-2,1,
2026-05-08,JAC,AUS,0-4,1,
2026-05-08,PHO,LOU,0-4,1,
2026-05-08,SAN,BAL,4-6,1,
2026-05-08,SAN1,LAS,5-12,1,
2026-05-09,ALB,OKL,7-1,1,
2026-05-09,COL,LOS,1-12,1,
2026-05-09,FOR,BOS,3-2,1,
2026-05-09,JAC,AUS,2-0,1,
2026-05-09,PHO,LOU,1-4,1,
2026-05-09,SAN,BAL,5-4,1,
2026-05-09,SAN1,LAS,3-6,1,
2026-05-10,ALB,OKL,3-2,1,
2026-05-10,COL,LOS,3-8,1,
2026-05-10,FOR,BOS,4-3,1,
2026-05-10,JAC,AUS,3-5,1,
2026-05-10,PHO,LOU,2-8,1,
2026-05-10,SAN,BAL,4-1,1,
2026-05-10,SAN1,LAS,2-1,1,
2026-05-12,BAL,ALB,2-4,1,
2026-05-12,BOS,SAN,1-8,1,
2026-05-12,JAC,COL,1-9,1,
2026-05-12,LAS,FOR,7-2,1,
2026-05-12,LOS,SAN1,1-2,1,
2026-05-12,LOU,AUS,4-3,1,
2026-05-12,OKL,PHO,2-1,1,
2026-05-13,BAL,ALB,3-6,1,
2026-05-13,BOS,SAN,2-3,1,
2026-05-13,JAC,COL,10-4,1,
2026-05-13,LAS,FOR,4-1,1,
2026-05-13,LOS,SAN1,12-1,1,
2026-05-13,LOU,AUS,4-7,1,
2026-05-13,OKL,PHO,4-1,1,
2026-05-14,BAL,ALB,2-3,1,
2026-05-14,BOS,SAN,3-7,1,
2026-05-14,JAC,COL,1-3,1,
2026-05-14,LAS,FOR,4-2,1,
2026-05-14,LOS,SAN1,3-0,1,
2026-05-14,LOU,AUS,1-3,1,
2026-05-14,OKL,PHO,4-6,1,
2026-05-16,ALB,BAL,5-2,1,
2026-05-16,AUS,LOU,9-5,1,
2026-05-16,COL,JAC,3-5,1,
2026-05-16,FOR,LAS,4-6,1,
2026-05-16,PHO,OKL,3-5,1,
2026-05-16,SAN,BOS,3-2,1,
2026-05-16,SAN1,LOS,5-4,1,
2026-05-17,ALB,BAL,2-1,1,
2026-05-17,AUS,LOU,9-3,1,
2026-05-17,COL,JAC,6-0,1,
2026-05-17,FOR,LAS,1-2,1,
2026-05-17,PHO,OKL,1-2,1,
2026-05-17,SAN,BOS,10-3,1,
2026-05-17,SAN1,LOS,5-4,1,
2026-05-18,ALB,BAL,3-2,1,
2026-05-18,AUS,LOU,5-6,1,
2026-05-18,COL,JAC,2-5,1,
2026-05-18,FOR,LAS,4-7,1,
2026-05-18,PHO,OKL,2-6,1,
2026-05-18,SAN,BOS,5-3,1,
2026-05-18,SAN1,LOS,6-4,1,
2026-05-19,ALB,BAL,8-1,1,
2026-05-19,AUS,LOU,5-4,1,
2026-05-19,COL,JAC,8-6,1,
2026-05-19,FOR,LAS,6-1,1,
2026-05-19,PHO,OKL,3-7,1,
2026-05-19,SAN,BOS,3-2,1,
2026-05-19,SAN1,LOS,5-2,1,
2026-05-21,BAL,PHO,2-9,1,
2026-05-21,BOS,ALB,4-7,1,
2026-05-21,COL,SAN1,7-6,1,
2026-05-21,LAS,SAN,8-1,1,
2026-05-21,LOS,FOR,5-10,1,
2026-05-21,LOU,JAC,0-1,1,
2026-05-21,OKL,AUS,5-2,1,
2026-05-22,BAL,PHO,4-3,1,
2026-05-22,BOS,ALB,8-6,1,
2026-05-22,COL,SAN1,1-0,1,
2026-05-22,LAS,SAN,3-11,1,
2026-05-22,LOS,FOR,1-6,1,
2026-05-22,LOU,JAC,5-4,1,
2026-05-22,OKL,AUS,5-6,1,
2026-05-23,BAL,PHO,1-5,1,
2026-05-23,BOS,ALB,8-4,1,
2026-05-23,COL,SAN1,2-1,1,
2026-05-23,LAS,SAN,7-6,1,
2026-05-23,LOS,FOR,0-2,1,
2026-05-23,LOU,JAC,3-6,1,
2026-05-23,OKL,AUS,7-2,1,
2026-05-25,ALB,BOS,7-5,1,
2026-05-25,AUS,OKL,5-4,1,
2026-05-25,FOR,LOS,3-2,1,
2026-05-25,JAC,LOU,4-2,1,
2026-05-25,PHO,BAL,2-3,1,
2026-05-25,SAN,LAS,5-4,1,
2026-05-25,SAN1,COL,2-5,1,
2026-05-26,ALB,BOS,7-4,1,
2026-05-26,AUS,OKL,5-4,1,
2026-05-26,FOR,LOS,8-10,1,
2026-05-26,JAC,LOU,2-6,1,
2026-05-26,PHO,BAL,4-3,1,
2026-05-26,SAN,LAS,4-3,1,
2026-05-26,SAN1,COL,9-12,1,
2026-05-27,ALB,BOS,0-8,1,
2026-05-27,AUS,OKL,5-1,1,
2026-05-27,FOR,LOS,5-4,1,
2026-05-27,JAC,LOU,11-4,1,
2026-05-27,PHO,BAL,6-4,1,
2026-05-27,SAN,LAS,11-2,1,
2026-05-27,SAN1,COL,2-4,1,
2026-05-29,BAL,AUS,9-1,1,
2026-05-29,BOS,PHO,2-1,1,
2026-05-29,COL,FOR,7-2,1,
2026-05-29,JAC,SAN1,4-10,1,
2026-05-29,LAS,ALB,8-7,1,
2026-05-29,LOS,SAN,4-5,1,
2026-05-29,OKL,LOU,3-4,1,
2026-05-30,BAL,AUS,4-2,1,
2026-05-30,BOS,PHO,2-3,1,
2026-05-30,COL,FOR,8-2,1,
2026-05-30,JAC,SAN1,18-5,1,
2026-05-30,LAS,ALB,1-3,1,
2026-05-30,LOS,SAN,2-5,1,
2026-05-30,OKL,LOU,5-2,1,
2026-05-31,BAL,AUS,2-6,1,
2026-05-31,BOS,PHO,12-1,1,
2026-05-31,COL,FOR,4-2,1,
2026-05-31,JAC,SAN1,4-0,1,
2026-05-31,LAS,ALB,2-3,1,
2026-05-31,LOS,SAN,4-0,1,
2026-05-31,OKL,LOU,4-5,1,
2026-06-02,ALB,LAS,4-2,1,
2026-06-02,AUS,BAL,10-4,1,
2026-06-02,FOR,COL,3-5,1,
2026-06-02,LOU,OKL,0-2,1,
2026-06-02,PHO,BOS,5-2,1,
2026-06-02,SAN,LOS,8-2,1,
2026-06-02,SAN1,JAC,9-8,1,
2026-06-03,ALB,LAS,10-3,1,
2026-06-03,AUS,BAL,1-7,1,
2026-06-03,FOR,COL,7-8,1,
2026-06-03,LOU,OKL,2-8,1,
2026-06-03,PHO,BOS,3-6,1,
2026-06-03,SAN,LOS,2-5,1,
2026-06-03,SAN1,JAC,8-4,1,
2026-06-04,ALB,LAS,6-2,1,
2026-06-04,AUS,BAL,3-7,1,
2026-06-04,FOR,COL,2-4,1,
2026-06-04,LOU,OKL,5-2,1,
2026-06-04,PHO,BOS,1-4,1,
2026-06-04,SAN,LOS,3-10,1,
2026-06-04,SAN1,JAC,2-1,1,
2026-06-06,BAL,LOU,3-2,1,
2026-06-06,BOS,AUS,5-6,1,
2026-06-06,COL,SAN,4-3,1,
2026-06-06,LAS,PHO,6-7,1,
2026-06-06,LOS,ALB,2-6,1,
2026-06-06,OKL,JAC,5-6,1,
2026-06-06,SAN1,FOR,13-10,1,
2026-06-07,BAL,LOU,5-3,1,
2026-06-07,BOS,AUS,4-1,1,
2026-06-07,COL,SAN,2-0,1,
2026-06-07,LAS,PHO,1-3,1,
2026-06-07,LOS,ALB,3-8,1,
2026-06-07,OKL,JAC,3-4,1,
2026-06-07,SAN1,FOR,4-5,1,
2026-06-08,BAL,LOU,2-9,1,
2026-06-08,BOS,AUS,1-19,1,
2026-06-08,COL,SAN,5-1,1,
2026-06-08,LAS,PHO,2-7,1,
2026-06-08,LOS,ALB,4-2,1,
2026-06-08,OKL,JAC,2-3,1,
2026-06-08,SAN1,FOR,2-5,1,
2026-06-10,ALB,LOS,4-6,1,
2026-06-10,AUS,BOS,4-3,1,
2026-06-10,FOR,SAN1,4-2,1,
2026-06-10,JAC,OKL,9-2,1,
2026-06-10,LOU,BAL,8-3,1,
2026-06-10,PHO,LAS,2-4,1,
2026-06-10,SAN,COL,4-5,1,
2026-06-11,ALB,LOS,7-1,1,
2026-06-11,AUS,BOS,2-0,1,
2026-06-11,FOR,SAN1,2-6,1,
2026-06-11,JAC,OKL,5-6,1,
2026-06-11,LOU,BAL,2-0,1,
2026-06-11,PHO,LAS,1-8,1,
2026-06-11,SAN,COL,6-5,1,
2026-06-12,ALB,LOS,4-2,1,
2026-06-12,AUS,BOS,8-5,1,
2026-06-12,FOR,SAN1,2-3,1,
2026-06-12,JAC,OKL,4-3,1,
2026-06-12,LOU,BAL,1-4,1,
2026-06-12,PHO,LAS,2-3,1,
2026-06-12,SAN,COL,1-9,1,
2026-06-14,BAL,OKL,2-4,1,
2026-06-14,BOS,LOU,3-13,1,
2026-06-14,COL,ALB,8-3,1,
2026-06-14,JAC,FOR,4-2,1,
2026-06-14,LAS,AUS,0-6,1,
2026-06-14,LOS,PHO,7-0,1,
2026-06-14,SAN1,SAN,3-5,1,
2026-06-15,BAL,OKL,4-7,1,
2026-06-15,BOS,LOU,5-1,1,
2026-06-15,COL,ALB,1-8,1,
2026-06-15,JAC,FOR,2-4,1,
2026-06-15,LAS,AUS,4-3,1,
2026-06-15,LOS,PHO,6-4,1,
2026-06-15,SAN1,SAN,1-5,1,
2026-06-16,BAL,OKL,6-5,1,
2026-06-16,BOS,LOU,2-0,1,
2026-06-16,COL,ALB,5-1,1,
2026-06-16,JAC,FOR,2-1,1,
2026-06-16,LAS,AUS,1-0,1,
2026-06-16,LOS,PHO,5-4,1,
2026-06-16,SAN1,SAN,4-5,1,
2026-06-18,ALB,COL,0-1,1,
2026-06-18,AUS,LAS,5-4,1,
2026-06-18,FOR,JAC,4-3,1,
2026-06-18,LOU,BOS,4-2,1,
2026-06-18,OKL,BAL,2-0,1,
2026-06-18,PHO,LOS,7-4,1,
2026-06-18,SAN,SAN1,9-3,1,
2026-06-19,ALB,COL,1-6,1,
2026-06-19,AUS,LAS,1-4,1,
2026-06-19,FOR,JAC,4-8,1,
2026-06-19,LOU,BOS,5-2,1,
2026-06-19,OKL,BAL,3-1,1,
2026-06-19,PHO,LOS,2-3,1,
2026-06-19,SAN,SAN1,4-5,1,
2026-06-20,ALB,COL,3-4,1,
2026-06-20,AUS,LAS,4-5,1,
2026-06-20,FOR,JAC,5-7,1,
2026-06-20,LOU,BOS,4-1,1,
2026-06-20,OKL,BAL,4-1,1,
2026-06-20,PHO,LOS,4-3,1,
2026-06-20,SAN,SAN1,5-4,1,
2026-06-22,BAL,JAC,5-3,1,
2026-06-22,BOS,OKL,3-2,1,
2026-06-22,COL,PHO,4-2,1,
2026-06-22,FOR,SAN,5-0,1,
2026-06-22,LAS,LOU,6-1,1,
2026-06-22,LOS,AUS,2-1,1,
2026-06-22,SAN1,ALB,4-3,1,
2026-06-23,BAL,JAC,5-4,1,
2026-06-23,BOS,OKL,2-4,1,
2026-06-23,COL,PHO,6-1,1,
2026-06-23,FOR,SAN,3-4,1,
2026-06-23,LAS,LOU,1-9,1,
2026-06-23,LOS,AUS,0-3,1,
2026-06-23,SAN1,ALB,9-4,1,
2026-06-24,BAL,JAC,6-4,1,
2026-06-24,BOS,OKL,2-0,1,
2026-06-24,COL,PHO,1-3,1,
2026-06-24,FOR,SAN,2-8,1,
2026-06-24,LAS,LOU,6-8,1,
2026-06-24,LOS,AUS,7-2,1,
2026-06-24,SAN1,ALB,2-3,1,
2026-06-26,ALB,SAN1,3-12,1,
2026-06-26,AUS,LOS,0-2,1,
2026-06-26,JAC,BAL,9-0,1,
2026-06-26,LOU,LAS,7-8,1,
2026-06-26,OKL,BOS,0-6,1,
2026-06-26,PHO,COL,0-2,1,
2026-06-26,SAN,FOR,4-6,1,
2026-06-27,ALB,SAN1,1-0,1,
2026-06-27,AUS,LOS,2-3,1,
2026-06-27,JAC,BAL,10-6,1,
2026-06-27,LOU,LAS,3-5,1,
2026-06-27,OKL,BOS,0-2,1,
2026-06-27,PHO,COL,4-6,1,
2026-06-27,SAN,FOR,7-8,1,
2026-06-28,ALB,SAN1,2-1,1,
2026-06-28,AUS,LOS,5-3,1,
2026-06-28,JAC,BAL,5-1,1,
2026-06-28,LOU,LAS,2-9,1,
2026-06-28,OKL,BOS,3-6,1,
2026-06-28,PHO,COL,1-5,1,
2026-06-28,SAN,FOR,5-4,1,
2026-06-30,BOS,BAL,1-7,1,
2026-06-30,COL,AUS,3-2,1,
2026-06-30,FOR,ALB,2-9,1,
2026-06-30,JAC,SAN,5-6,1,
2026-06-30,LAS,OKL,2-4,1,
2026-06-30,LOS,LOU,3-5,1,
2026-06-30,SAN1,PHO,8-6,1,
2026-07-01,BOS,BAL,4-0,1,
2026-07-01,COL,AUS,5-2,1,
2026-07-01,FOR,ALB,2-3,1,
2026-07-01,JAC,SAN,2-6,1,
2026-07-01,LAS,OKL,5-11,1,
2026-07-01,LOS,LOU,8-4,1,
2026-07-01,SAN1,PHO,12-0,1,
2026-07-02,BOS,BAL,4-3,1,
2026-07-02,COL,AUS,7-9,1,
2026-07-02,FOR,ALB,0-7,1,
2026-07-02,JAC,SAN,2-1,1,
2026-07-02,LAS,OKL,4-1,1,
2026-07-02,LOS,LOU,5-1,1,
2026-07-02,SAN1,PHO,0-3,1,
2026-07-04,ALB,FOR,2-0,1,
2026-07-04,AUS,COL,0-3,1,
2026-07-04,BAL,BOS,5-3,1,
2026-07-04,LOU,LOS,2-3,1,
2026-07-04,OKL,LAS,2-4,1,
2026-07-04,PHO,SAN1,6-4,1,
2026-07-04,SAN,JAC,8-2,1,
2026-07-05,ALB,FOR,1-3,1,
2026-07-05,AUS,COL,4-1,1,
2026-07-05,BAL,BOS,3-6,1,
2026-07-05,LOU,LOS,4-7,1,
2026-07-05,OKL,LAS,5-2,1,
2026-07-05,PHO,SAN1,5-6,1,
2026-07-05,SAN,JAC,5-1,1,
2026-07-06,ALB,FOR,6-7,1,
2026-07-06,AUS,COL,2-7,1,
2026-07-06,BAL,BOS,3-6,1,
2026-07-06,LOU,LOS,1-0,1,
2026-07-06,OKL,LAS,5-7,1,
2026-07-06,PHO,SAN1,5-8,1,
2026-07-06,SAN,JAC,5-0,1,
2026-07-08,BOS,JAC,2-5,1,
2026-07-08,COL,LOU,2-8,1,
2026-07-08,FOR,PHO,7-2,1,
2026-07-08,LAS,BAL,1-4,1,
2026-07-08,LOS,OKL,6-5,1,
2026-07-08,SAN,ALB,2-3,1,
2026-07-08,SAN1,AUS,8-5,1,
2026-07-09,BOS,JAC,5-2,1,
2026-07-09,COL,LOU,1-7,1,
2026-07-09,FOR,PHO,6-7,1,
2026-07-09,LAS,BAL,4-5,1,
2026-07-09,LOS,OKL,4-7,1,
2026-07-09,SAN,ALB,3-2,1,
2026-07-09,SAN1,AUS,1-9,1,
2026-07-10,BOS,JAC,7-1,1,
2026-07-10,COL,LOU,8-1,1,
2026-07-10,FOR,PHO,1-2,1,
2026-07-10,LAS,BAL,9-10,1,
2026-07-10,LOS,OKL,7-3,1,
2026-07-10,SAN,ALB,1-7,1,
2026-07-10,SAN1,AUS,3-7,1,
2026-07-12,ALB,SAN,3-11,1,
2026-07-12,AUS,SAN1,2-1,1,
2026-07-12,BAL,LAS,3-2,1,
2026-07-12,JAC,BOS,3-2,1,
2026-07-12,LOU,COL,9-5,1,
2026-07-12,OKL,LOS,3-2,1,
2026-07-12,PHO,FOR,1-8,1,
2026-07-13,ALB,SAN,3-2,1,
2026-07-13,AUS,SAN1,3-1,1,
2026-07-13,BAL,LAS,6-8,1,
2026-07-13,JAC,BOS,3-5,1,
2026-07-13,LOU,COL,3-1,1,
2026-07-13,OKL,LOS,2-11,1,
2026-07-13,PHO,FOR,5-4,1,
2026-07-14,ALB,SAN,3-2,1,
2026-07-14,AUS,SAN1,3-5,1,
2026-07-14,BAL,LAS,2-8,1,
2026-07-14,JAC,BOS,3-2,1,
2026-07-14,LOU,COL,1-5,1,
2026-07-14,OKL,LOS,2-3,1,
2026-07-14,PHO,FOR,3-7,1,
2026-07-22,ALB,JAC,5-3,1,
2026-07-22,AUS,FOR,3-1,1,
2026-07-22,BAL,LOS,2-3,1,
2026-07-22,BOS,LAS,0-2,1,
2026-07-22,LOU,SAN1,2-6,1,
2026-07-22,OKL,COL,2-5,1,
2026-07-22,PHO,SAN,5-3,1,
2026-07-23,ALB,JAC,6-5,1,
2026-07-23,AUS,FOR,7-2,1,
2026-07-23,BAL,LOS,5-7,1,
2026-07-23,BOS,LAS,0-7,1,
2026-07-23,LOU,SAN1,2-1,1,
2026-07-23,OKL,COL,3-5,1,
2026-07-23,PHO,SAN,6-3,1,
2026-07-24,ALB,JAC,3-11,1,
2026-07-24,AUS,FOR,4-3,1,
2026-07-24,BAL,LOS,4-9,1,
2026-07-24,BOS,LAS,5-4,1,
2026-07-24,LOU,SAN1,1-7,1,
2026-07-24,OKL,COL,0-1,1,
2026-07-24,PHO,SAN,1-2,1,
2026-07-26,COL,OKL,6-0,1,
2026-07-26,FOR,AUS,0-2,1,
2026-07-26,JAC,ALB,10-4,1,
2026-07-26,LAS,BOS,2-3,1,
2026-07-26,LOS,BAL,6-10,1,
2026-07-26,SAN,PHO,1-3,1,
2026-07-26,SAN1,LOU,5-1,1,
2026-07-27,COL,OKL,2-3,1,
2026-07-27,FOR,AUS,10-6,1,
2026-07-27,JAC,ALB,2-11,1,
2026-07-27,LAS,BOS,5-3,1,
2026-07-27,LOS,BAL,5-10,1,
2026-07-27,SAN,PHO,2-1,1,
2026-07-27,SAN1,LOU,2-4,1,
2026-07-28,COL,OKL,5-2,1,
2026-07-28,FOR,AUS,5-6,1,
2026-07-28,JAC,ALB,6-7,1,
2026-07-28,LAS,BOS,6-0,1,
2026-07-28,LOS,BAL,4-3,1,
2026-07-28,SAN,PHO,6-3,1,
2026-07-28,SAN1,LOU,4-3,1,
2026-07-30,AUS,SAN,0-9,1,
2026-07-30,BAL,COL,4-5,1,
2026-07-30,BOS,LOS,1-3,1,
2026-07-30,JAC,LAS,3-9,1,
2026-07-30,LOU,FOR,7-3,1,
2026-07-30,OKL,SAN1,6-8,1,
2026-07-30,PHO,ALB,9-2,1,
2026-07-31,AUS,SAN,2-3,1,
2026-07-31,BAL,COL,5-0,1,
2026-07-31,BOS,LOS,1-8,1,
2026-07-31,JAC,LAS,5-3,1,
2026-07-31,LOU,FOR,4-0,1,
2026-07-31,OKL,SAN1,0-3,1,
2026-07-31,PHO,ALB,3-2,1,
2026-08-01,AUS,SAN,1-2,1,
2026-08-01,BAL,COL,3-5,1,
2026-08-01,BOS,LOS,2-3,1,
2026-08-01,JAC,LAS,1-4,1,
2026-08-01,LOU,FOR,4-3,1,
2026-08-01,OKL,SAN1,1-3,1,
2026-08-01,PHO,ALB,5-7,1,
2026-08-03,ALB,PHO,2-4,1,
2026-08-03,COL,BAL,5-2,1,
2026-08-03,FOR,LOU,1-8,1,
2026-08-03,LAS,JAC,7-4,1,
2026-08-03,LOS,BOS,4-2,1,
