date,home,away,result,played,boxscore
2029-04-29,WAS,MEM,1-0,1,
2029-04-30,ALB,COL,1-2,1,
2029-04-30,HOU,LAS,1-5,1,
2029-04-30,LOS,NEW,5-9,1,
2029-04-30,LOU,ELP,2-3,1,
2029-04-30,OKL,DEN,2-6,1,
2029-04-30,SAN,CHA,4-5,1,
2029-04-30,WAS,MEM,2-1,1,
2029-05-01,ALB,COL,10-8,1,
2029-05-01,HOU,LAS,0-6,1,
2029-05-01,LOS,NEW,1-2,1,
2029-05-01,LOU,ELP,5-3,1,
2029-05-01,OKL,DEN,2-1,1,
2029-05-01,SAN,CHA,9-3,1,
2029-05-01,WAS,MEM,3-4,1,
2029-05-03,CHA,LOS,10-8,1,
2029-05-03,COL,SAN,6-5,1,
2029-05-03,DEN,HOU,0-2,1,
2029-05-03,LAS,WAS,7-4,1,
2029-05-03,LOU,OKL,7-6,1,
2029-05-03,MEM,ALB,4-3,1,
2029-05-03,NEW,ELP,6-7,1,
2029-05-04,CHA,LOS,1-3,1,
2029-05-04,COL,SAN,5-7,1,
2029-05-04,DEN,HOU,7-4,1,
2029-05-04,LAS,WAS,0-3,1,
2029-05-04,LOU,OKL,5-4,1,
2029-05-04,MEM,ALB,7-2,1,
2029-05-04,NEW,ELP,11-12,1,
2029-05-05,CHA,LOS,4-3,1,
2029-05-05,COL,SAN,8-7,1,
2029-05-05,DEN,HOU,4-7,1,
2029-05-05,LAS,WAS,8-2,1,
2029-05-05,LOU,OKL,1-0,1,
2029-05-05,MEM,ALB,0-6,1,
2029-05-05,NEW,ELP,4-2,1,
2029-05-07,ALB,MEM,8-5,1,
2029-05-07,ELP,NEW,5-4,1,
2029-05-07,HOU,DEN,2-3,1,
2029-05-07,LOS,CHA,9-8,1,
2029-05-07,OKL,LOU,6-5,1,
2029-05-07,SAN,COL,3-6,1,
2029-05-07,WAS,LAS,4-1,1,
2029-05-08,ALB,MEM,5-2,1,
2029-05-08,ELP,NEW,2-0,1,
2029-05-08,HOU,DEN,3-2,1,
2029-05-08,LOS,CHA,3-0,1,
2029-05-08,OKL,LOU,6-9,1,
2029-05-08,SAN,COL,1-0,1,
2029-05-08,WAS,LAS,6-4,1,
2029-05-09,ALB,MEM,1-3,1,
2029-05-09,ELP,NEW,9-10,1,
2029-05-09,HOU,DEN,2-3,1,
2029-05-09,LOS,CHA,5-1,1,
2029-05-09,OKL,LOU,2-6,1,
2029-05-09,SAN,COL,2-0,1,
2029-05-09,WAS,LAS,3-4,1,
2029-05-10,ALB,MEM,3-10,1,
2029-05-10,ELP,NEW,2-4,1,
2029-05-10,HOU,DEN,4-1,1,
2029-05-10,LOS,CHA,2-3,1,
2029-05-10,OKL,LOU,1-4,1,
2029-05-10,SAN,COL,2-3,1,
2029-05-10,WAS,LAS,1-0,1,
2029-05-12,CHA,NEW,0-1,1,
2029-05-12,COL,LOS,3-2,1,
2029-05-12,DEN,WAS,4-7,1,
2029-05-12,ELP,OKL,10-5,1,
2029-05-12,LAS,ALB,8-4,1,
2029-05-12,LOU,HOU,3-2,1,
2029-05-12,MEM,SAN,4-2,1,
2029-05-13,CHA,NEW,5-4,1,
2029-05-13,COL,LOS,2-3,1,
2029-05-13,DEN,WAS,7-6,1,
2029-05-13,ELP,OKL,6-2,1,
2029-05-13,LAS,ALB,4-5,1,
2029-05-13,LOU,HOU,5-3,1,
2029-05-13,MEM,SAN,3-1,1,
2029-05-14,CHA,NEW,4-5,1,
2029-05-14,COL,LOS,0-2,1,
2029-05-14,DEN,WAS,1-4,1,
2029-05-14,ELP,OKL,2-5,1,
2029-05-14,LAS,ALB,2-3,1,
2029-05-14,LOU,HOU,1-0,1,
2029-05-14,MEM,SAN,3-2,1,
2029-05-16,ALB,LAS,7-4,1,
2029-05-16,HOU,LOU,2-9,1,
2029-05-16,LOS,COL,1-8,1,
2029-05-16,NEW,CHA,5-1,1,
2029-05-16,OKL,ELP,3-4,1,
2029-05-16,SAN,MEM,3-5,1,
2029-05-16,WAS,DEN,9-4,1,
2029-05-17,ALB,LAS,8-4,1,
2029-05-17,HOU,LOU,3-2,1,
2029-05-17,LOS,COL,2-4,1,
2029-05-17,NEW,CHA,3-13,1,
2029-05-17,OKL,ELP,1-2,1,
2029-05-17,SAN,MEM,3-2,1,
2029-05-17,WAS,DEN,8-0,1,
2029-05-18,ALB,LAS,7-9,1,
2029-05-18,HOU,LOU,8-3,1,
2029-05-18,LOS,COL,7-4,1,
2029-05-18,NEW,CHA,2-4,1,
2029-05-18,OKL,ELP,3-8,1,
2029-05-18,SAN,MEM,3-5,1,
2029-05-18,WAS,DEN,3-5,1,
2029-05-19,ALB,LAS,5-6,1,
2029-05-19,HOU,LOU,7-3,1,
2029-05-19,LOS,COL,8-11,1,
2029-05-19,NEW,CHA,4-5,1,
2029-05-19,OKL,ELP,2-6,1,
2029-05-19,SAN,MEM,2-1,1,
2029-05-19,WAS,DEN,3-5,1,
2029-05-21,CHA,ELP,5-7,1,
2029-05-21,COL,NEW,5-4,1,
2029-05-21,DEN,ALB,0-7,1,
2029-05-21,LAS,SAN,8-4,1,
2029-05-21,LOU,WAS,1-2,1,
2029-05-21,MEM,LOS,5-6,1,
2029-05-21,OKL,HOU,3-5,1,
2029-05-22,CHA,ELP,3-0,1,
2029-05-22,COL,NEW,4-10,1,
2029-05-22,DEN,ALB,2-4,1,
2029-05-22,LAS,SAN,2-1,1,
2029-05-22,LOU,WAS,7-5,1,
2029-05-22,MEM,LOS,2-7,1,
2029-05-22,OKL,HOU,4-0,1,
2029-05-23,CHA,ELP,10-3,1,
2029-05-23,COL,NEW,6-7,1,
2029-05-23,DEN,ALB,8-6,1,
2029-05-23,LAS,SAN,6-5,1,
2029-05-23,LOU,WAS,6-5,1,
2029-05-23,MEM,LOS,10-9,1,
2029-05-23,OKL,HOU,1-2,1,
2029-05-25,ALB,DEN,4-0,1,
2029-05-25,ELP,CHA,4-12,1,
2029-05-25,HOU,OKL,5-1,1,
2029-05-25,LOS,MEM,9-0,1,
2029-05-25,NEW,COL,3-7,1,
2029-05-25,SAN,LAS,3-8,1,
2029-05-25,WAS,LOU,2-3,1,
2029-05-26,ALB,DEN,3-7,1,
2029-05-26,ELP,CHA,2-5,1,
2029-05-26,HOU,OKL,4-0,1,
2029-05-26,LOS,MEM,2-8,1,
2029-05-26,NEW,COL,3-10,1,
2029-05-26,SAN,LAS,8-6,1,
2029-05-26,WAS,LOU,3-7,1,
2029-05-27,ALB,DEN,4-2,1,
2029-05-27,ELP,CHA,6-3,1,
2029-05-27,HOU,OKL,2-3,1,
2029-05-27,LOS,MEM,8-3,1,
2029-05-27,NEW,COL,1-4,1,
2029-05-27,SAN,LAS,4-0,1,
2029-05-27,WAS,LOU,4-7,1,
2029-05-29,COL,CHA,5-6,1,
2029-05-29,DEN,SAN,6-5,1,
2029-05-29,ELP,HOU,6-0,1,
2029-05-29,LAS,LOS,6-7,1,
2029-05-29,LOU,ALB,5-7,1,
2029-05-29,MEM,NEW,5-3,1,
2029-05-29,OKL,WAS,2-1,1,
2029-05-30,COL,CHA,2-4,1,
2029-05-30,DEN,SAN,4-0,1,
2029-05-30,ELP,HOU,6-5,1,
2029-05-30,LAS,LOS,2-3,1,
2029-05-30,LOU,ALB,9-1,1,
2029-05-30,MEM,NEW,5-6,1,
2029-05-30,OKL,WAS,1-0,1,
2029-05-31,COL,CHA,8-6,1,
2029-05-31,DEN,SAN,3-7,1,
2029-05-31,ELP,HOU,5-3,1,
2029-05-31,LAS,LOS,4-9,1,
2029-05-31,LOU,ALB,2-3,1,
2029-05-31,MEM,NEW,10-8,1,
2029-05-31,OKL,WAS,2-6,1,
2029-06-02,ALB,LOU,0-8,1,
2029-06-02,CHA,COL,8-2,1,
2029-06-02,HOU,ELP,1-4,1,
2029-06-02,LOS,LAS,4-3,1,
2029-06-02,NEW,MEM,5-2,1,
2029-06-02,SAN,DEN,5-7,1,
2029-06-02,WAS,OKL,3-1,1,
2029-06-03,ALB,LOU,0-1,1,
2029-06-03,CHA,COL,2-6,1,
2029-06-03,HOU,ELP,3-0,1,
2029-06-03,LOS,LAS,1-2,1,
2029-06-03,NEW,MEM,2-1,1,
2029-06-03,SAN,DEN,4-1,1,
2029-06-03,WAS,OKL,3-2,1,
2029-06-04,ALB,LOU,3-1,1,
2029-06-04,CHA,COL,0-1,1,
2029-06-04,HOU,ELP,2-3,1,
2029-06-04,LOS,LAS,3-1,1,
2029-06-04,NEW,MEM,6-2,1,
2029-06-04,SAN,DEN,5-4,1,
2029-06-04,WAS,OKL,3-4,1,
2029-06-06,COL,ELP,5-1,1,
2029-06-06,DEN,LOS,0-10,1,
2029-06-06,HOU,WAS,3-2,1,
2029-06-06,LAS,NEW,8-5,1,
2029-06-06,LOU,SAN,1-4,1,
2029-06-06,MEM,CHA,1-2,1,
2029-06-06,OKL,ALB,2-3,1,
2029-06-07,COL,ELP,7-4,1,
2029-06-07,DEN,LOS,5-2,1,
2029-06-07,HOU,WAS,6-5,1,
2029-06-07,LAS,NEW,2-4,1,
2029-06-07,LOU,SAN,5-4,1,
2029-06-07,MEM,CHA,3-4,1,
2029-06-07,OKL,ALB,5-11,1,
2029-06-08,COL,ELP,7-4,1,
2029-06-08,DEN,LOS,5-2,1,
2029-06-08,HOU,WAS,10-1,1,
2029-06-08,LAS,NEW,6-4,1,
2029-06-08,LOU,SAN,11-1,1,
2029-06-08,MEM,CHA,2-3,1,
2029-06-08,OKL,ALB,1-2,1,
2029-06-10,ALB,OKL,0-2,1,
2029-06-10,CHA,MEM,1-5,1,
2029-06-10,ELP,COL,5-1,1,
2029-06-10,LOS,DEN,3-2,1,
2029-06-10,NEW,LAS,2-4,1,
2029-06-10,SAN,LOU,2-5,1,
2029-06-10,WAS,HOU,7-3,1,
2029-06-11,ALB,OKL,1-2,1,
2029-06-11,CHA,MEM,5-3,1,
2029-06-11,ELP,COL,9-2,1,
2029-06-11,LOS,DEN,1-2,1,
2029-06-11,NEW,LAS,6-2,1,
2029-06-11,SAN,LOU,3-4,1,
2029-06-11,WAS,HOU,2-5,1,
2029-06-12,ALB,OKL,0-1,1,
2029-06-12,CHA,MEM,4-3,1,
2029-06-12,ELP,COL,4-2,1,
2029-06-12,LOS,DEN,2-3,1,
2029-06-12,NEW,LAS,4-6,1,
2029-06-12,SAN,LOU,5-2,1,
2029-06-12,WAS,HOU,3-4,1,
2029-06-14,DEN,NEW,6-3,1,
2029-06-14,ELP,WAS,2-1,1,
2029-06-14,HOU,ALB,1-4,1,
2029-06-14,LAS,CHA,9-2,1,
2029-06-14,LOU,LOS,6-9,1,
2029-06-14,MEM,COL,2-1,1,
2029-06-14,OKL,SAN,1-3,1,
2029-06-15,DEN,NEW,6-1,1,
2029-06-15,ELP,WAS,7-3,1,
2029-06-15,HOU,ALB,6-5,1,
2029-06-15,LAS,CHA,5-4,1,
2029-06-15,LOU,LOS,2-12,1,
2029-06-15,MEM,COL,1-2,1,
2029-06-15,OKL,SAN,3-10,1,
2029-06-16,DEN,NEW,1-3,1,
2029-06-16,ELP,WAS,2-3,1,
2029-06-16,HOU,ALB,3-2,1,
2029-06-16,LAS,CHA,5-4,1,
2029-06-16,LOU,LOS,3-2,1,
2029-06-16,MEM,COL,5-4,1,
2029-06-16,OKL,SAN,3-2,1,
2029-06-18,ALB,HOU,6-4,1,
2029-06-18,CHA,LAS,2-1,1,
2029-06-18,COL,MEM,2-4,1,
2029-06-18,LOS,LOU,3-7,1,
2029-06-18,NEW,DEN,3-0,1,
2029-06-18,SAN,OKL,8-5,1,
2029-06-18,WAS,ELP,5-4,1,
2029-06-19,ALB,HOU,9-1,1,
2029-06-19,CHA,LAS,8-1,1,
2029-06-19,COL,MEM,7-1,1,
2029-06-19,LOS,LOU,2-1,1,
2029-06-19,NEW,DEN,2-4,1,
2029-06-19,SAN,OKL,1-3,1,
2029-06-19,WAS,ELP,9-8,1,
2029-06-20,ALB,HOU,1-0,1,
2029-06-20,CHA,LAS,5-6,1,
2029-06-20,COL,MEM,5-2,1,
2029-06-20,LOS,LOU,1-5,1,
2029-06-20,NEW,DEN,2-3,1,
2029-06-20,SAN,OKL,4-3,1,
2029-06-20,WAS,ELP,4-7,1,
2029-06-22,DEN,CHA,3-2,1,
2029-06-22,HOU,SAN,3-6,1,
2029-06-22,LAS,COL,4-3,1,
2029-06-22,LOU,NEW,5-3,1,
2029-06-22,MEM,ELP,4-1,1,
2029-06-22,OKL,LOS,1-2,1,
2029-06-22,WAS,ALB,2-4,1,
2029-06-23,DEN,CHA,1-9,1,
2029-06-23,HOU,SAN,1-4,1,
2029-06-23,LAS,COL,0-4,1,
2029-06-23,LOU,NEW,0-4,1,
2029-06-23,MEM,ELP,6-4,1,
2029-06-23,OKL,LOS,1-6,1,
2029-06-23,WAS,ALB,3-5,1,
2029-06-24,DEN,CHA,3-1,1,
2029-06-24,HOU,SAN,8-4,1,
2029-06-24,LAS,COL,0-4,1,
2029-06-24,LOU,NEW,5-11,1,
2029-06-24,MEM,ELP,1-3,1,
2029-06-24,OKL,LOS,3-5,1,
2029-06-24,WAS,ALB,8-6,1,
2029-06-26,ALB,WAS,3-2,1,
2029-06-26,CHA,DEN,1-2,1,
2029-06-26,COL,LAS,9-5,1,
2029-06-26,ELP,MEM,1-2,1,
2029-06-26,LOS,OKL,1-3,1,
2029-06-26,NEW,LOU,4-8,1,
2029-06-26,SAN,HOU,5-2,1,
2029-06-27,ALB,WAS,10-0,1,
2029-06-27,CHA,DEN,3-2,1,
2029-06-27,COL,LAS,1-5,1,
2029-06-27,ELP,MEM,7-6,1,
2029-06-27,LOS,OKL,0-6,1,
2029-06-27,NEW,LOU,3-6,1,
2029-06-27,SAN,HOU,9-5,1,
2029-06-28,ALB,WAS,3-7,1,
2029-06-28,CHA,DEN,5-7,1,
2029-06-28,COL,LAS,5-7,1,
2029-06-28,ELP,MEM,5-6,1,
2029-06-28,LOS,OKL,2-4,1,
2029-06-28,NEW,LOU,2-1,1,
2029-06-28,SAN,HOU,2-1,1,
2029-06-30,DEN,COL,3-5,1,
2029-06-30,ELP,ALB,3-6,1,
2029-06-30,HOU,LOS,2-3,1,
2029-06-30,LAS,MEM,10-4,1,
2029-06-30,LOU,CHA,2-6,1,
2029-06-30,OKL,NEW,6-0,1,
2029-06-30,WAS,SAN,3-6,1,
2029-07-01,DEN,COL,4-1,1,
2029-07-01,ELP,ALB,1-2,1,
2029-07-01,HOU,LOS,3-4,1,
2029-07-01,LAS,MEM,8-11,1,
2029-07-01,LOU,CHA,4-2,1,
2029-07-01,OKL,NEW,1-4,1,
2029-07-01,WAS,SAN,4-3,1,
2029-07-02,DEN,COL,15-5,1,
2029-07-02,ELP,ALB,5-8,1,
2029-07-02,HOU,LOS,3-5,1,
2029-07-02,LAS,MEM,6-4,1,
2029-07-02,LOU,CHA,5-4,1,
2029-07-02,OKL,NEW,3-6,1,
2029-07-02,WAS,SAN,5-2,1,
2029-07-04,ALB,ELP,5-4,1,
2029-07-04,CHA,LOU,2-6,1,
2029-07-04,COL,DEN,4-5,1,
2029-07-04,LOS,HOU,5-1,1,
2029-07-04,MEM,LAS,6-9,1,
2029-07-04,NEW,OKL,5-6,1,
2029-07-04,SAN,WAS,4-14,1,
2029-07-05,ALB,ELP,4-6,1,
2029-07-05,CHA,LOU,3-7,1,
2029-07-05,COL,DEN,5-2,1,
2029-07-05,LOS,HOU,8-6,1,
2029-07-05,MEM,LAS,3-4,1,
2029-07-05,NEW,OKL,3-8,1,
2029-07-05,SAN,WAS,3-1,1,
2029-07-06,ALB,ELP,1-2,1,
2029-07-06,CHA,LOU,0-9,1,
2029-07-06,COL,DEN,4-3,1,
2029-07-06,LOS,HOU,2-4,1,
2029-07-06,MEM,LAS,7-10,1,
2029-07-06,NEW,OKL,5-0,1,
2029-07-06,SAN,WAS,1-2,1,
2029-07-08,ALB,SAN,4-2,1,
2029-07-08,DEN,MEM,1-6,1,
2029-07-08,HOU,NEW,4-5,1,
2029-07-08,LAS,ELP,0-7,1,
2029-07-08,LOU,COL,2-4,1,
2029-07-08,OKL,CHA,3-1,1,
2029-07-08,WAS,LOS,2-5,1,
2029-07-09,ALB,SAN,6-1,1,
2029-07-09,DEN,MEM,3-6,1,
2029-07-09,HOU,NEW,5-2,1,
2029-07-09,LAS,ELP,5-10,1,
2029-07-09,LOU,COL,7-2,1,
2029-07-09,OKL,CHA,1-2,1,
2029-07-09,WAS,LOS,4-6,1,
2029-07-10,ALB,SAN,4-3,1,
2029-07-10,DEN,MEM,3-10,1,
2029-07-10,HOU,NEW,3-5,1,
2029-07-10,LAS,ELP,3-8,1,
2029-07-10,LOU,COL,1-4,1,
2029-07-10,OKL,CHA,6-9,1,
2029-07-10,WAS,LOS,2-4,1,
2029-07-12,CHA,OKL,9-8,1,
2029-07-12,COL,LOU,7-1,1,
2029-07-12,ELP,LAS,6-4,1,
2029-07-12,LOS,WAS,3-0,1,
2029-07-12,MEM,DEN,0-3,1,
2029-07-12,NEW,HOU,6-5,1,
2029-07-12,SAN,ALB,4-3,1,
2029-07-13,CHA,OKL,3-1,1,
2029-07-13,COL,LOU,8-6,1,
2029-07-13,ELP,LAS,8-7,1,
2029-07-13,LOS,WAS,5-1,1,
2029-07-13,MEM,DEN,9-14,1,
2029-07-13,NEW,HOU,8-4,1,
2029-07-13,SAN,ALB,3-2,1,
2029-07-14,CHA,OKL,4-2,1,
2029-07-14,COL,LOU,0-2,1,
2029-07-14,ELP,LAS,6-5,1,
2029-07-14,LOS,WAS,3-7,1,
2029-07-14,MEM,DEN,2-1,1,
2029-07-14,NEW,HOU,3-2,1,
2029-07-14,SAN,ALB,6-1,1,
2029-07-22,CHA,HOU,1-4,1,
2029-07-22,COL,OKL,2-7,1,
2029-07-22,LAS,DEN,3-4,1,
2029-07-22,LOS,ALB,9-3,1,
2029-07-22,MEM,LOU,0-2,1,
2029-07-22,NEW,WAS,2-3,1,
2029-07-22,SAN,ELP,4-9,1,
2029-07-23,CHA,HOU,5-6,1,
2029-07-23,COL,OKL,5-3,1,
2029-07-23,LAS,DEN,3-0,1,
2029-07-23,LOS,ALB,2-0,1,
2029-07-23,MEM,LOU,3-4,1,
2029-07-23,NEW,WAS,1-4,1,
2029-07-23,SAN,ELP,2-3,1,
2029-07-24,CHA,HOU,0-1,1,
2029-07-24,COL,OKL,2-5,1,
2029-07-24,LAS,DEN,4-2,1,
2029-07-24,LOS,ALB,8-6,1,
2029-07-24,MEM,LOU,1-8,1,
2029-07-24,NEW,WAS,5-9,1,
2029-07-24,SAN,ELP,10-0,1,
2029-07-26,ALB,LOS,5-4,1,
2029-07-26,DEN,LAS,2-0,1,
2029-07-26,ELP,SAN,0-2,1,
2029-07-26,HOU,CHA,5-3,1,
2029-07-26,LOU,MEM,2-3,1,
2029-07-26,OKL,COL,1-0,1,
2029-07-26,WAS,NEW,1-4,1,
2029-07-27,ALB,LOS,5-8,1,
2029-07-27,DEN,LAS,5-4,1,
2029-07-27,ELP,SAN,12-1,1,
2029-07-27,HOU,CHA,8-2,1,
2029-07-27,LOU,MEM,4-6,1,
2029-07-27,OKL,COL,6-4,1,
2029-07-27,WAS,NEW,2-1,1,
2029-07-28,ALB,LOS,2-4,1,
2029-07-28,DEN,LAS,1-3,1,
2029-07-28,ELP,SAN,2-3,1,
2029-07-28,HOU,CHA,1-5,1,
2029-07-28,LOU,MEM,2-3,1,
2029-07-28,OKL,COL,4-3,1,
2029-07-28,WAS,NEW,4-7,1,
2029-07-30,CHA,WAS,7-8,1,
2029-07-30,COL,HOU,5-1,1,
2029-07-30,ELP,DEN,4-3,1,
2029-07-30,LAS,LOU,1-5,1,
2029-07-30,LOS,SAN,3-4,1,
2029-07-30,MEM,OKL,4-6,1,
2029-07-30,NEW,ALB,3-6,1,
2029-07-31,CHA,WAS,3-4,1,
2029-07-31,COL,HOU,9-5,1,
2029-07-31,ELP,DEN,3-1,1,
2029-07-31,LAS,LOU,3-6,1,
2029-07-31,LOS,SAN,9-3,1,
2029-07-31,MEM,OKL,3-0,1,
2029-07-31,NEW,ALB,6-5,1,
2029-08-01,CHA,WAS,9-6,1,
2029-08-01,COL,HOU,5-4,1,
2029-08-01,ELP,DEN,4-2,1,
2029-08-01,LAS,LOU,5-3,1,
2029-08-01,LOS,SAN,4-3,1,
2029-08-01,MEM,OKL,4-1,1,
2029-08-01,NEW,ALB,2-3,1,
2029-08-03,ALB,NEW,2-1,1,
2029-08-03,DEN,ELP,2-4,1,
2029-08-03,HOU,COL,4-1,1,
2029-08-03,LOU,LAS,4-4,1,
2029-08-03,OKL,MEM,3-2,1,
2029-08-03,SAN,LOS,5-4,1,
2029-08-03,WAS,CHA,3-2,1,
2029-08-04,ALB,NEW,7-5,1,
2029-08-04,DEN,ELP,1-5,1,
