date,home,away,result,played,boxscore
2025-04-05,CIN,LOS,2-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-05_LOS_at_CIN.html
2025-04-05,ATL,BAL,5-6,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-05_BAL_at_ATL.html
2025-04-05,WAS,HOU,1-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-05_HOU_at_WAS.html
2025-04-05,NEW,GRE,2-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-05_GRE_at_NEW.html
2025-04-05,PIT,BUF,1-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-05_BUF_at_PIT.html
2025-04-06,CIN,MIN,2-7,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-06_MIN_at_CIN.html
2025-04-06,LAS,BAL,3-5,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-06_BAL_at_LAS.html
2025-04-06,WAS,LOS,2-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-06_LOS_at_WAS.html
2025-04-06,ATL,GRE,0-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-06_GRE_at_ATL.html
2025-04-06,PIT,HOU,2-1,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-06_HOU_at_PIT.html
2025-04-06,NEW,BUF,0-7,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-06_BUF_at_NEW.html
2025-04-07,MIN,BAL,2-6,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-07_BAL_at_MIN.html
2025-04-07,WAS,CIN,4-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-07_CIN_at_WAS.html
2025-04-07,LAS,GRE,1-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-07_GRE_at_LAS.html
2025-04-07,PIT,LOS,4-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-07_LOS_at_PIT.html
2025-04-07,ATL,BUF,2-7,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-07_BUF_at_ATL.html
2025-04-07,NEW,HOU,1-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-07_HOU_at_NEW.html
2025-04-08,WAS,MIN,1-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-08_MIN_at_WAS.html
2025-04-08,BAL,GRE,4-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-08_GRE_at_BAL.html
2025-04-08,PIT,CIN,5-7,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-08_CIN_at_PIT.html
2025-04-08,LAS,BUF,1-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-08_BUF_at_LAS.html
2025-04-08,NEW,LOS,1-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-08_LOS_at_NEW.html
2025-04-08,ATL,HOU,1-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-08_HOU_at_ATL.html
2025-04-09,MIN,GRE,0-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-09_GRE_at_MIN.html
2025-04-09,PIT,WAS,0-6,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-09_WAS_at_PIT.html
2025-04-09,BAL,BUF,6-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-09_BUF_at_BAL.html
2025-04-09,NEW,CIN,7-1,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-09_CIN_at_NEW.html
2025-04-09,LAS,HOU,4-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-09_HOU_at_LAS.html
2025-04-09,ATL,LOS,3-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-09_LOS_at_ATL.html
2025-04-10,PIT,MIN,3-1,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-10_MIN_at_PIT.html
2025-04-10,GRE,BUF,4-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-10_BUF_at_GRE.html
2025-04-10,NEW,WAS,2-5,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-10_WAS_at_NEW.html
2025-04-10,BAL,HOU,2-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-10_HOU_at_BAL.html
2025-04-10,ATL,CIN,2-6,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-10_CIN_at_ATL.html
2025-04-10,LAS,LOS,2-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-10_LOS_at_LAS.html
2025-04-11,MIN,BUF,3-5,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-11_BUF_at_MIN.html
2025-04-11,NEW,PIT,0-5,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-11_PIT_at_NEW.html
2025-04-11,GRE,HOU,2-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-11_HOU_at_GRE.html
2025-04-11,ATL,WAS,2-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-11_WAS_at_ATL.html
2025-04-11,BAL,LOS,1-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-11_LOS_at_BAL.html
2025-04-11,LAS,CIN,1-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-11_CIN_at_LAS.html
2025-04-18,NEW,MIN,1-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-18_MIN_at_NEW.html
2025-04-18,BUF,HOU,2-1,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-18_HOU_at_BUF.html
2025-04-18,ATL,PIT,1-6,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-18_PIT_at_ATL.html
2025-04-18,GRE,LOS,2-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-18_LOS_at_GRE.html
2025-04-18,LAS,WAS,8-5,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-18_WAS_at_LAS.html
2025-04-18,BAL,CIN,9-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-18_CIN_at_BAL.html
2025-04-19,MIN,HOU,2-5,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-19_HOU_at_MIN.html
2025-04-19,ATL,NEW,2-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-19_NEW_at_ATL.html
2025-04-19,BUF,LOS,1-5,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-19_LOS_at_BUF.html
2025-04-19,LAS,PIT,4-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-19_PIT_at_LAS.html
2025-04-19,GRE,CIN,6-1,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-19_CIN_at_GRE.html
2025-04-19,BAL,WAS,1-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-19_WAS_at_BAL.html
2025-04-20,ATL,MIN,4-1,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-20_MIN_at_ATL.html
2025-04-20,HOU,LOS,5-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-20_LOS_at_HOU.html
2025-04-20,LAS,NEW,5-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-20_NEW_at_LAS.html
2025-04-20,BUF,CIN,4-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-20_CIN_at_BUF.html
2025-04-20,BAL,PIT,2-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-20_PIT_at_BAL.html
2025-04-20,GRE,WAS,2-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-20_WAS_at_GRE.html
2025-04-21,MIN,LOS,4-1,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-21_LOS_at_MIN.html
2025-04-21,LAS,ATL,6-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-21_ATL_at_LAS.html
2025-04-21,HOU,CIN,3-5,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-21_CIN_at_HOU.html
2025-04-21,BAL,NEW,3-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-21_NEW_at_BAL.html
2025-04-21,BUF,WAS,1-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-21_WAS_at_BUF.html
2025-04-21,GRE,PIT,1-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-21_PIT_at_GRE.html
2025-04-22,LAS,MIN,4-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-22_MIN_at_LAS.html
2025-04-22,LOS,CIN,4-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-22_CIN_at_LOS.html
2025-04-22,BAL,ATL,1-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-22_ATL_at_BAL.html
2025-04-22,HOU,WAS,5-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-22_WAS_at_HOU.html
2025-04-22,GRE,NEW,1-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-22_NEW_at_GRE.html
2025-04-22,BUF,PIT,1-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-22_PIT_at_BUF.html
2025-04-23,MIN,CIN,4-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-23_CIN_at_MIN.html
2025-04-23,BAL,LAS,1-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-23_LAS_at_BAL.html
2025-04-23,LOS,WAS,1-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-23_WAS_at_LOS.html
2025-04-23,GRE,ATL,1-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-23_ATL_at_GRE.html
2025-04-23,HOU,PIT,4-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-23_PIT_at_HOU.html
2025-04-23,BUF,NEW,1-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-23_NEW_at_BUF.html
2025-04-24,BAL,MIN,3-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-24_MIN_at_BAL.html
2025-04-24,CIN,WAS,2-6,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-24_WAS_at_CIN.html
2025-04-24,GRE,LAS,6-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-24_LAS_at_GRE.html
2025-04-24,LOS,PIT,2-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-24_PIT_at_LOS.html
2025-04-24,BUF,ATL,5-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-24_ATL_at_BUF.html
2025-04-24,HOU,NEW,2-1,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-24_NEW_at_HOU.html
2025-04-25,MIN,WAS,1-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-25_WAS_at_MIN.html
2025-04-25,GRE,BAL,3-1,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-25_BAL_at_GRE.html
2025-04-25,CIN,PIT,0-1,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-25_PIT_at_CIN.html
2025-04-25,BUF,LAS,3-8,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-25_LAS_at_BUF.html
2025-04-25,LOS,NEW,1-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-25_NEW_at_LOS.html
2025-04-25,HOU,ATL,2-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-25_ATL_at_HOU.html
2025-04-26,GRE,MIN,2-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-26_MIN_at_GRE.html
2025-04-26,WAS,PIT,3-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-26_PIT_at_WAS.html
2025-04-26,BUF,BAL,0-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-26_BAL_at_BUF.html
2025-04-26,CIN,NEW,3-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-26_NEW_at_CIN.html
2025-04-26,HOU,LAS,1-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-26_LAS_at_HOU.html
2025-04-26,LOS,ATL,0-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-26_ATL_at_LOS.html
2025-04-27,MIN,PIT,2-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-27_PIT_at_MIN.html
2025-04-27,BUF,GRE,3-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-27_GRE_at_BUF.html
2025-04-27,WAS,NEW,2-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-27_NEW_at_WAS.html
2025-04-27,HOU,BAL,1-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-27_BAL_at_HOU.html
2025-04-27,CIN,ATL,1-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-27_ATL_at_CIN.html
2025-04-27,LOS,LAS,1-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-27_LAS_at_LOS.html
2025-04-28,BUF,MIN,2-1,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-28_MIN_at_BUF.html
2025-04-28,PIT,NEW,2-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-28_NEW_at_PIT.html
2025-04-28,HOU,GRE,1-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-28_GRE_at_HOU.html
2025-04-28,WAS,ATL,1-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-28_ATL_at_WAS.html
2025-04-28,LOS,BAL,1-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-28_BAL_at_LOS.html
2025-04-28,CIN,LAS,9-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-28_LAS_at_CIN.html
2025-04-29,MIN,NEW,4-8,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-29_NEW_at_MIN.html
2025-04-29,HOU,BUF,0-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-29_BUF_at_HOU.html
2025-04-29,PIT,ATL,5-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-29_ATL_at_PIT.html
2025-04-29,LOS,GRE,0-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-29_GRE_at_LOS.html
2025-04-29,WAS,LAS,4-1,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-29_LAS_at_WAS.html
2025-04-29,CIN,BAL,0-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-29_BAL_at_CIN.html
2025-04-30,HOU,MIN,2-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-30_MIN_at_HOU.html
2025-04-30,NEW,ATL,1-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-30_ATL_at_NEW.html
2025-04-30,LOS,BUF,0-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-30_BUF_at_LOS.html
2025-04-30,PIT,LAS,0-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-30_LAS_at_PIT.html
2025-04-30,CIN,GRE,3-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-30_GRE_at_CIN.html
2025-04-30,WAS,BAL,0-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-04-30_BAL_at_WAS.html
2025-05-01,MIN,ATL,6-7,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-05-01_ATL_at_MIN.html
2025-05-01,LOS,HOU,1-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-05-01_HOU_at_LOS.html
2025-05-01,NEW,LAS,3-9,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-05-01_LAS_at_NEW.html
2025-05-01,CIN,BUF,3-1,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-05-01_BUF_at_CIN.html
2025-05-01,PIT,BAL,0-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-05-01_BAL_at_PIT.html
2025-05-01,WAS,GRE,3-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-05-01_GRE_at_WAS.html
2025-05-02,LOS,MIN,1-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-05-02_MIN_at_LOS.html
2025-05-02,ATL,LAS,2-1,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-05-02_LAS_at_ATL.html
2025-05-02,CIN,HOU,6-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-05-02_HOU_at_CIN.html
2025-05-02,NEW,BAL,5-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-05-02_BAL_at_NEW.html
2025-05-02,WAS,BUF,0-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-05-02_BUF_at_WAS.html
2025-05-02,PIT,GRE,0-5,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-05-02_GRE_at_PIT.html
2025-05-03,MIN,LAS,0-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-05-03_LAS_at_MIN.html
2025-05-03,CIN,LOS,0-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-05-03_LOS_at_CIN.html
2025-05-03,ATL,BAL,2-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-05-03_BAL_at_ATL.html
2025-05-03,WAS,HOU,5-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-05-03_HOU_at_WAS.html
2025-05-03,NEW,GRE,5-8,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-05-03_GRE_at_NEW.html
2025-05-03,PIT,BUF,3-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-05-03_BUF_at_PIT.html
2025-05-04,CIN,MIN,5-7,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-05-04_MIN_at_CIN.html
2025-05-04,LAS,BAL,2-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-05-04_BAL_at_LAS.html
2025-05-04,WAS,LOS,1-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-05-04_LOS_at_WAS.html
2025-05-04,ATL,GRE,1-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-05-04_GRE_at_ATL.html
2025-05-04,PIT,HOU,0-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-05-04_HOU_at_PIT.html
2025-05-04,NEW,BUF,1-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-05-04_BUF_at_NEW.html
2025-05-05,MIN,BAL,0-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-05-05_BAL_at_MIN.html
2025-05-05,WAS,CIN,3-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-05-05_CIN_at_WAS.html
2025-05-05,LAS,GRE,1-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-05-05_GRE_at_LAS.html
2025-05-05,PIT,LOS,2-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-05-05_LOS_at_PIT.html
2025-05-05,ATL,BUF,0-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-05-05_BUF_at_ATL.html
2025-05-05,NEW,HOU,5-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-05-05_HOU_at_NEW.html
2025-05-06,WAS,MIN,2-1,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-05-06_MIN_at_WAS.html
2025-05-06,BAL,GRE,1-5,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2025-05-06_GRE_at_BAL.html
