date,home,away,result,played,boxscore
2052-05-01,ALB,SAN1,4-5,1,
2052-05-01,BAL,SAN,4-7,1,
2052-05-01,CHI,ELP,7-6,1,
2052-05-01,LAS,IND,8-7,1,
2052-05-01,MEM,LOU,2-3,1,
2052-05-01,PHI,SEA,3-9,1,
2052-05-01,POR,OKL,8-2,1,
2052-05-03,ELP,PHI,2-7,1,
2052-05-03,IND,CHI,2-9,1,
2052-05-03,MEM,LAS,2-3,1,
2052-05-03,OKL,BAL,9-3,1,
2052-05-03,SAN,ALB,2-4,1,
2052-05-03,SAN1,LOU,5-1,1,
2052-05-03,SEA,POR,4-5,1,
2052-05-04,ELP,PHI,1-7,1,
2052-05-04,IND,CHI,3-1,1,
2052-05-04,MEM,LAS,3-8,1,
2052-05-04,OKL,BAL,2-4,1,
2052-05-04,SAN,ALB,2-4,1,
2052-05-04,SAN1,LOU,4-1,1,
2052-05-04,SEA,POR,7-6,1,
2052-05-05,ELP,PHI,3-0,1,
2052-05-05,IND,CHI,2-13,1,
2052-05-05,MEM,LAS,2-5,1,
2052-05-05,OKL,BAL,1-3,1,
2052-05-05,SAN,ALB,4-3,1,
2052-05-05,SAN1,LOU,2-5,1,
2052-05-05,SEA,POR,5-6,1,
2052-05-07,ALB,SAN,3-2,1,
2052-05-07,BAL,OKL,3-2,1,
2052-05-07,CHI,IND,3-13,1,
2052-05-07,LAS,MEM,2-1,1,
2052-05-07,LOU,SAN1,1-3,1,
2052-05-07,PHI,ELP,3-2,1,
2052-05-07,POR,SEA,7-2,1,
2052-05-08,ALB,SAN,3-4,1,
2052-05-08,BAL,OKL,4-3,1,
2052-05-08,CHI,IND,1-6,1,
2052-05-08,LAS,MEM,5-8,1,
2052-05-08,LOU,SAN1,4-1,1,
2052-05-08,PHI,ELP,3-5,1,
2052-05-08,POR,SEA,5-1,1,
2052-05-09,ALB,SAN,5-3,1,
2052-05-09,BAL,OKL,3-7,1,
2052-05-09,CHI,IND,10-12,1,
2052-05-09,LAS,MEM,2-8,1,
2052-05-09,LOU,SAN1,2-3,1,
2052-05-09,PHI,ELP,3-0,1,
2052-05-09,POR,SEA,5-1,1,
2052-05-10,ALB,SAN,3-1,1,
2052-05-10,BAL,OKL,7-2,1,
2052-05-10,CHI,IND,4-2,1,
2052-05-10,LAS,MEM,6-0,1,
2052-05-10,LOU,SAN1,3-5,1,
2052-05-10,PHI,ELP,5-3,1,
2052-05-10,POR,SEA,3-4,1,
2052-05-12,ELP,POR,6-3,1,
2052-05-12,IND,PHI,0-3,1,
2052-05-12,LOU,LAS,1-8,1,
2052-05-12,MEM,CHI,8-6,1,
2052-05-12,OKL,ALB,5-3,1,
2052-05-12,SAN,SAN1,9-5,1,
2052-05-12,SEA,BAL,9-6,1,
2052-05-13,ELP,POR,10-6,1,
2052-05-13,IND,PHI,5-6,1,
2052-05-13,LOU,LAS,5-4,1,
2052-05-13,MEM,CHI,4-7,1,
2052-05-13,OKL,ALB,3-4,1,
2052-05-13,SAN,SAN1,5-0,1,
2052-05-13,SEA,BAL,6-4,1,
2052-05-14,ELP,POR,9-8,1,
2052-05-14,IND,PHI,0-3,1,
2052-05-14,LOU,LAS,3-2,1,
2052-05-14,MEM,CHI,2-6,1,
2052-05-14,OKL,ALB,3-2,1,
2052-05-14,SAN,SAN1,3-2,1,
2052-05-14,SEA,BAL,2-5,1,
2052-05-16,ALB,OKL,5-6,1,
2052-05-16,BAL,SEA,9-3,1,
2052-05-16,CHI,MEM,1-4,1,
2052-05-16,LAS,LOU,8-5,1,
2052-05-16,PHI,IND,6-2,1,
2052-05-16,POR,ELP,0-3,1,
2052-05-16,SAN1,SAN,4-3,1,
2052-05-17,ALB,OKL,2-4,1,
2052-05-17,BAL,SEA,4-2,1,
2052-05-17,CHI,MEM,7-2,1,
2052-05-17,LAS,LOU,2-7,1,
2052-05-17,PHI,IND,3-6,1,
2052-05-17,POR,ELP,7-6,1,
2052-05-17,SAN1,SAN,2-3,1,
2052-05-18,ALB,OKL,8-4,1,
2052-05-18,BAL,SEA,10-7,1,
2052-05-18,CHI,MEM,1-7,1,
2052-05-18,LAS,LOU,4-5,1,
2052-05-18,PHI,IND,8-3,1,
2052-05-18,POR,ELP,3-2,1,
2052-05-18,SAN1,SAN,5-3,1,
2052-05-19,ALB,OKL,0-2,1,
2052-05-19,BAL,SEA,6-7,1,
2052-05-19,CHI,MEM,5-4,1,
2052-05-19,LAS,LOU,9-5,1,
2052-05-19,PHI,IND,5-0,1,
2052-05-19,POR,ELP,4-7,1,
2052-05-19,SAN1,SAN,3-2,1,
2052-05-21,ELP,BAL,4-8,1,
2052-05-21,IND,POR,5-4,1,
2052-05-21,LAS,CHI,4-7,1,
2052-05-21,MEM,PHI,2-6,1,
2052-05-21,OKL,SAN1,3-7,1,
2052-05-21,SAN,LOU,0-3,1,
2052-05-21,SEA,ALB,3-1,1,
2052-05-22,ELP,BAL,7-19,1,
2052-05-22,IND,POR,3-11,1,
2052-05-22,LAS,CHI,1-6,1,
2052-05-22,MEM,PHI,5-1,1,
2052-05-22,OKL,SAN1,9-3,1,
2052-05-22,SAN,LOU,1-3,1,
2052-05-22,SEA,ALB,5-4,1,
2052-05-23,ELP,BAL,15-6,1,
2052-05-23,IND,POR,6-1,1,
2052-05-23,LAS,CHI,4-3,1,
2052-05-23,MEM,PHI,4-2,1,
2052-05-23,OKL,SAN1,4-7,1,
2052-05-23,SAN,LOU,4-6,1,
2052-05-23,SEA,ALB,5-2,1,
2052-05-25,ALB,SEA,1-2,1,
2052-05-25,BAL,ELP,5-1,1,
2052-05-25,CHI,LAS,8-3,1,
2052-05-25,LOU,SAN,2-1,1,
2052-05-25,PHI,MEM,0-8,1,
2052-05-25,POR,IND,3-2,1,
2052-05-25,SAN1,OKL,3-6,1,
2052-05-26,ALB,SEA,3-4,1,
2052-05-26,BAL,ELP,3-6,1,
2052-05-26,CHI,LAS,3-2,1,
2052-05-26,LOU,SAN,2-4,1,
2052-05-26,PHI,MEM,4-1,1,
2052-05-26,POR,IND,4-2,1,
2052-05-26,SAN1,OKL,4-6,1,
2052-05-27,ALB,SEA,2-0,1,
2052-05-27,BAL,ELP,4-7,1,
2052-05-27,CHI,LAS,2-6,1,
2052-05-27,LOU,SAN,3-2,1,
2052-05-27,PHI,MEM,2-9,1,
2052-05-27,POR,IND,4-6,1,
2052-05-27,SAN1,OKL,0-9,1,
2052-05-29,ELP,ALB,2-10,1,
2052-05-29,IND,BAL,2-5,1,
2052-05-29,LAS,PHI,2-7,1,
2052-05-29,LOU,CHI,8-1,1,
2052-05-29,MEM,POR,5-4,1,
2052-05-29,OKL,SAN,4-0,1,
2052-05-29,SEA,SAN1,3-2,1,
2052-05-30,ELP,ALB,6-2,1,
2052-05-30,IND,BAL,4-5,1,
2052-05-30,LAS,PHI,1-5,1,
2052-05-30,LOU,CHI,0-3,1,
2052-05-30,MEM,POR,4-5,1,
2052-05-30,OKL,SAN,1-0,1,
2052-05-30,SEA,SAN1,0-3,1,
2052-05-31,ELP,ALB,6-3,1,
2052-05-31,IND,BAL,2-0,1,
2052-05-31,LAS,PHI,0-3,1,
2052-05-31,LOU,CHI,4-6,1,
2052-05-31,MEM,POR,5-3,1,
2052-05-31,OKL,SAN,4-3,1,
2052-05-31,SEA,SAN1,1-9,1,
2052-06-02,ALB,ELP,6-5,1,
2052-06-02,BAL,IND,2-11,1,
2052-06-02,CHI,LOU,3-1,1,
2052-06-02,PHI,LAS,2-4,1,
2052-06-02,POR,MEM,4-3,1,
2052-06-02,SAN,OKL,4-8,1,
2052-06-02,SAN1,SEA,4-3,1,
2052-06-03,ALB,ELP,1-0,1,
2052-06-03,BAL,IND,9-7,1,
2052-06-03,CHI,LOU,4-1,1,
2052-06-03,PHI,LAS,5-0,1,
2052-06-03,POR,MEM,12-8,1,
2052-06-03,SAN,OKL,2-3,1,
2052-06-03,SAN1,SEA,6-10,1,
2052-06-04,ALB,ELP,4-7,1,
2052-06-04,BAL,IND,6-14,1,
2052-06-04,CHI,LOU,6-0,1,
2052-06-04,PHI,LAS,2-6,1,
2052-06-04,POR,MEM,0-4,1,
2052-06-04,SAN,OKL,6-8,1,
2052-06-04,SAN1,SEA,2-5,1,
2052-06-06,CHI,PHI,0-6,1,
2052-06-06,ELP,SAN1,2-3,1,
2052-06-06,IND,ALB,6-0,1,
2052-06-06,LAS,POR,3-2,1,
2052-06-06,MEM,BAL,2-4,1,
2052-06-06,OKL,LOU,6-7,1,
2052-06-06,SEA,SAN,3-1,1,
2052-06-07,CHI,PHI,3-4,1,
2052-06-07,ELP,SAN1,2-3,1,
2052-06-07,IND,ALB,5-4,1,
2052-06-07,LAS,POR,4-3,1,
2052-06-07,MEM,BAL,7-1,1,
2052-06-07,OKL,LOU,9-1,1,
2052-06-07,SEA,SAN,5-6,1,
2052-06-08,CHI,PHI,1-5,1,
2052-06-08,ELP,SAN1,3-2,1,
2052-06-08,IND,ALB,4-10,1,
2052-06-08,LAS,POR,3-6,1,
2052-06-08,MEM,BAL,6-3,1,
2052-06-08,OKL,LOU,6-8,1,
2052-06-08,SEA,SAN,11-9,1,
2052-06-10,ALB,IND,5-6,1,
2052-06-10,BAL,MEM,3-4,1,
2052-06-10,LOU,OKL,4-1,1,
2052-06-10,PHI,CHI,2-4,1,
2052-06-10,POR,LAS,3-2,1,
2052-06-10,SAN,SEA,7-5,1,
2052-06-10,SAN1,ELP,4-7,1,
2052-06-11,ALB,IND,1-0,1,
2052-06-11,BAL,MEM,2-15,1,
2052-06-11,LOU,OKL,4-3,1,
2052-06-11,PHI,CHI,2-3,1,
2052-06-11,POR,LAS,8-4,1,
2052-06-11,SAN,SEA,1-4,1,
2052-06-11,SAN1,ELP,3-5,1,
2052-06-12,ALB,IND,3-2,1,
2052-06-12,BAL,MEM,3-1,1,
2052-06-12,LOU,OKL,6-2,1,
2052-06-12,PHI,CHI,8-3,1,
2052-06-12,POR,LAS,3-1,1,
2052-06-12,SAN,SEA,6-0,1,
2052-06-12,SAN1,ELP,5-3,1,
2052-06-14,CHI,POR,2-5,1,
2052-06-14,ELP,SAN,2-1,1,
2052-06-14,IND,SAN1,3-5,1,
2052-06-14,LAS,BAL,4-2,1,
2052-06-14,LOU,PHI,1-3,1,
2052-06-14,MEM,ALB,3-6,1,
2052-06-14,SEA,OKL,12-3,1,
2052-06-15,CHI,POR,4-3,1,
2052-06-15,ELP,SAN,5-4,1,
2052-06-15,IND,SAN1,11-4,1,
2052-06-15,LAS,BAL,7-4,1,
2052-06-15,LOU,PHI,7-1,1,
2052-06-15,MEM,ALB,5-1,1,
2052-06-15,SEA,OKL,5-4,1,
2052-06-16,CHI,POR,2-3,1,
2052-06-16,ELP,SAN,4-2,1,
2052-06-16,IND,SAN1,1-6,1,
2052-06-16,LAS,BAL,2-6,1,
2052-06-16,LOU,PHI,3-6,1,
2052-06-16,MEM,ALB,1-7,1,
2052-06-16,SEA,OKL,2-3,1,
2052-06-18,ALB,MEM,4-7,1,
2052-06-18,BAL,LAS,9-7,1,
2052-06-18,OKL,SEA,4-3,1,
2052-06-18,PHI,LOU,8-1,1,
2052-06-18,POR,CHI,2-3,1,
2052-06-18,SAN,ELP,5-3,1,
2052-06-18,SAN1,IND,3-4,1,
2052-06-19,ALB,MEM,6-5,1,
2052-06-19,BAL,LAS,2-7,1,
2052-06-19,OKL,SEA,2-3,1,
2052-06-19,PHI,LOU,4-8,1,
2052-06-19,POR,CHI,3-0,1,
2052-06-19,SAN,ELP,3-6,1,
2052-06-19,SAN1,IND,2-3,1,
2052-06-20,ALB,MEM,4-11,1,
2052-06-20,BAL,LAS,0-2,1,
2052-06-20,OKL,SEA,6-3,1,
2052-06-20,PHI,LOU,6-4,1,
2052-06-20,POR,CHI,1-3,1,
2052-06-20,SAN,ELP,5-4,1,
2052-06-20,SAN1,IND,1-7,1,
2052-06-22,CHI,BAL,2-5,1,
2052-06-22,ELP,OKL,7-6,1,
2052-06-22,IND,SAN,2-1,1,
2052-06-22,LAS,ALB,10-0,1,
2052-06-22,MEM,SAN1,5-4,1,
2052-06-22,PHI,POR,2-5,1,
2052-06-22,SEA,LOU,4-2,1,
2052-06-23,CHI,BAL,0-3,1,
2052-06-23,ELP,OKL,5-0,1,
2052-06-23,IND,SAN,2-1,1,
2052-06-23,LAS,ALB,5-2,1,
2052-06-23,MEM,SAN1,3-1,1,
2052-06-23,PHI,POR,8-0,1,
2052-06-23,SEA,LOU,1-6,1,
2052-06-24,CHI,BAL,0-3,1,
2052-06-24,ELP,OKL,7-5,1,
2052-06-24,IND,SAN,1-2,1,
2052-06-24,LAS,ALB,7-2,1,
2052-06-24,MEM,SAN1,0-5,1,
2052-06-24,PHI,POR,3-12,1,
2052-06-24,SEA,LOU,2-7,1,
2052-06-26,ALB,LAS,3-12,1,
2052-06-26,BAL,CHI,8-4,1,
2052-06-26,LOU,SEA,8-2,1,
2052-06-26,OKL,ELP,6-3,1,
2052-06-26,POR,PHI,3-5,1,
2052-06-26,SAN,IND,3-2,1,
2052-06-26,SAN1,MEM,0-2,1,
2052-06-27,ALB,LAS,3-4,1,
2052-06-27,BAL,CHI,2-7,1,
2052-06-27,LOU,SEA,2-1,1,
2052-06-27,OKL,ELP,10-1,1,
2052-06-27,POR,PHI,4-5,1,
2052-06-27,SAN,IND,0-2,1,
2052-06-27,SAN1,MEM,0-1,1,
2052-06-28,ALB,LAS,1-4,1,
2052-06-28,BAL,CHI,7-5,1,
2052-06-28,LOU,SEA,7-1,1,
2052-06-28,OKL,ELP,7-3,1,
2052-06-28,POR,PHI,6-2,1,
2052-06-28,SAN,IND,1-0,1,
2052-06-28,SAN1,MEM,9-7,1,
2052-06-30,CHI,ALB,2-5,1,
2052-06-30,ELP,SEA,3-1,1,
2052-06-30,IND,OKL,2-1,1,
2052-06-30,LAS,SAN1,3-2,1,
2052-06-30,LOU,POR,4-3,1,
2052-06-30,MEM,SAN,3-5,1,
2052-06-30,PHI,BAL,7-6,1,
2052-07-01,CHI,ALB,1-0,1,
2052-07-01,ELP,SEA,3-1,1,
2052-07-01,IND,OKL,2-4,1,
2052-07-01,LAS,SAN1,4-8,1,
2052-07-01,LOU,POR,7-6,1,
2052-07-01,MEM,SAN,6-3,1,
2052-07-01,PHI,BAL,9-1,1,
2052-07-02,CHI,ALB,3-0,1,
2052-07-02,ELP,SEA,6-5,1,
2052-07-02,IND,OKL,3-11,1,
2052-07-02,LAS,SAN1,6-5,1,
2052-07-02,LOU,POR,4-3,1,
2052-07-02,MEM,SAN,1-2,1,
2052-07-02,PHI,BAL,0-5,1,
2052-07-04,ALB,CHI,7-0,1,
2052-07-04,BAL,PHI,5-4,1,
2052-07-04,OKL,IND,3-2,1,
2052-07-04,POR,LOU,8-6,1,
2052-07-04,SAN,MEM,3-4,1,
2052-07-04,SAN1,LAS,2-8,1,
2052-07-04,SEA,ELP,1-9,1,
2052-07-05,ALB,CHI,6-7,1,
2052-07-05,BAL,PHI,6-9,1,
2052-07-05,OKL,IND,0-6,1,
2052-07-05,POR,LOU,5-7,1,
2052-07-05,SAN,MEM,5-2,1,
2052-07-05,SAN1,LAS,5-7,1,
2052-07-05,SEA,ELP,12-5,1,
2052-07-06,ALB,CHI,2-7,1,
2052-07-06,BAL,PHI,3-5,1,
2052-07-06,OKL,IND,4-1,1,
2052-07-06,POR,LOU,7-3,1,
2052-07-06,SAN,MEM,2-3,1,
2052-07-06,SAN1,LAS,4-17,1,
2052-07-06,SEA,ELP,2-3,1,
2052-07-08,CHI,SAN1,5-3,1,
2052-07-08,ELP,LOU,5-3,1,
2052-07-08,IND,SEA,2-3,1,
2052-07-08,LAS,SAN,4-7,1,
2052-07-08,MEM,OKL,3-6,1,
2052-07-08,PHI,ALB,6-7,1,
2052-07-08,POR,BAL,4-6,1,
2052-07-09,CHI,SAN1,3-5,1,
2052-07-09,ELP,LOU,5-4,1,
2052-07-09,IND,SEA,4-3,1,
2052-07-09,LAS,SAN,2-5,1,
2052-07-09,MEM,OKL,4-8,1,
2052-07-09,PHI,ALB,3-2,1,
2052-07-09,POR,BAL,0-4,1,
2052-07-10,CHI,SAN1,3-5,1,
2052-07-10,ELP,LOU,0-7,1,
2052-07-10,IND,SEA,3-9,1,
2052-07-10,LAS,SAN,4-2,1,
2052-07-10,MEM,OKL,5-2,1,
2052-07-10,PHI,ALB,1-5,1,
2052-07-10,POR,BAL,4-3,1,
2052-07-12,ALB,PHI,8-1,1,
2052-07-12,BAL,POR,12-1,1,
2052-07-12,LOU,ELP,2-4,1,
2052-07-12,OKL,MEM,8-7,1,
2052-07-12,SAN,LAS,0-6,1,
2052-07-12,SAN1,CHI,2-10,1,
2052-07-12,SEA,IND,6-7,1,
2052-07-13,ALB,PHI,6-0,1,
2052-07-13,BAL,POR,3-1,1,
2052-07-13,LOU,ELP,5-6,1,
2052-07-13,OKL,MEM,7-8,1,
2052-07-13,SAN,LAS,4-7,1,
2052-07-13,SAN1,CHI,4-6,1,
2052-07-13,SEA,IND,11-6,1,
2052-07-14,ALB,PHI,4-7,1,
2052-07-14,BAL,POR,6-7,1,
2052-07-14,LOU,ELP,4-3,1,
2052-07-14,OKL,MEM,6-7,1,
2052-07-14,SAN,LAS,2-6,1,
2052-07-14,SAN1,CHI,2-11,1,
2052-07-14,SEA,IND,0-2,1,
2052-07-22,ALB,POR,7-2,1,
2052-07-22,BAL,LOU,2-3,1,
2052-07-22,ELP,IND,3-6,1,
2052-07-22,OKL,LAS,3-8,1,
2052-07-22,SAN,CHI,6-4,1,
2052-07-22,SAN1,PHI,3-2,1,
2052-07-22,SEA,MEM,4-3,1,
2052-07-23,ALB,POR,0-5,1,
2052-07-23,BAL,LOU,4-6,1,
2052-07-23,ELP,IND,0-10,1,
2052-07-23,OKL,LAS,2-7,1,
2052-07-23,SAN,CHI,5-2,1,
2052-07-23,SAN1,PHI,2-0,1,
2052-07-23,SEA,MEM,6-5,1,
2052-07-24,ALB,POR,4-5,1,
2052-07-24,BAL,LOU,11-12,1,
2052-07-24,ELP,IND,4-5,1,
2052-07-24,OKL,LAS,3-5,1,
2052-07-24,SAN,CHI,8-6,1,
2052-07-24,SAN1,PHI,0-7,1,
2052-07-24,SEA,MEM,2-10,1,
2052-07-26,CHI,SAN,3-2,1,
2052-07-26,IND,ELP,5-3,1,
2052-07-26,LAS,OKL,2-0,1,
2052-07-26,LOU,BAL,5-2,1,
2052-07-26,MEM,SEA,11-2,1,
2052-07-26,PHI,SAN1,4-8,1,
2052-07-26,POR,ALB,0-1,1,
2052-07-27,CHI,SAN,4-6,1,
2052-07-27,IND,ELP,5-4,1,
2052-07-27,LAS,OKL,4-5,1,
2052-07-27,LOU,BAL,1-5,1,
2052-07-27,MEM,SEA,6-2,1,
2052-07-27,PHI,SAN1,0-4,1,
2052-07-27,POR,ALB,4-2,1,
2052-07-28,CHI,SAN,1-2,1,
2052-07-28,IND,ELP,3-2,1,
2052-07-28,LAS,OKL,3-4,1,
2052-07-28,LOU,BAL,6-2,1,
2052-07-28,MEM,SEA,6-7,1,
2052-07-28,PHI,SAN1,1-0,1,
2052-07-28,POR,ALB,3-7,1,
2052-07-30,ALB,BAL,5-4,1,
2052-07-30,ELP,MEM,1-12,1,
2052-07-30,LOU,IND,4-3,1,
2052-07-30,OKL,CHI,7-10,1,
2052-07-30,SAN,PHI,10-2,1,
2052-07-30,SAN1,POR,1-4,1,
2052-07-30,SEA,LAS,3-1,1,
2052-07-31,ALB,BAL,8-6,1,
2052-07-31,ELP,MEM,4-5,1,
2052-07-31,LOU,IND,2-4,1,
2052-07-31,OKL,CHI,4-8,1,
2052-07-31,SAN,PHI,1-3,1,
2052-07-31,SAN1,POR,7-4,1,
2052-07-31,SEA,LAS,8-4,1,
2052-08-01,ALB,BAL,6-8,1,
2052-08-01,ELP,MEM,6-5,1,
2052-08-01,LOU,IND,3-2,1,
2052-08-01,OKL,CHI,1-5,1,
2052-08-01,SAN,PHI,2-4,1,
2052-08-01,SAN1,POR,2-1,1,
2052-08-01,SEA,LAS,0-4,1,
2052-08-03,BAL,ALB,9-4,1,
2052-08-03,CHI,OKL,0-2,1,
2052-08-03,IND,LOU,3-8,1,
2052-08-03,LAS,SEA,8-4,1,
2052-08-03,MEM,ELP,6-2,1,
2052-08-03,PHI,SAN,0-1,1,
2052-08-03,POR,SAN1,7-0,1,
2052-08-04,BAL,ALB,5-10,1,
2052-08-04,CHI,OKL,0-6,1,
