date,home,away,result,played,boxscore
2027-04-12,AUS,BOS,5-4,1,
2027-04-12,BAL,ALB,10-1,1,
2027-04-12,LAS,POR,1-7,1,
2027-04-12,MEM,SAN,4-6,1,
2027-04-12,MIL,ELP,4-3,1,
2027-04-12,NAS,SEA,9-3,1,
2027-04-12,NEW,FOR,7-4,1,
2027-04-13,AUS,BOS,7-5,1,
2027-04-13,BAL,ALB,8-6,1,
2027-04-13,LAS,POR,5-2,1,
2027-04-13,MEM,SAN,4-3,1,
2027-04-13,MIL,ELP,7-8,1,
2027-04-13,NAS,SEA,4-3,1,
2027-04-13,NEW,FOR,4-2,1,
2027-04-15,ALB,AUS,2-4,1,
2027-04-15,BOS,NAS,4-3,1,
2027-04-15,FOR,ELP,4-8,1,
2027-04-15,MIL,LAS,6-3,1,
2027-04-15,POR,BAL,3-7,1,
2027-04-15,SAN,NEW,7-2,1,
2027-04-15,SEA,MEM,3-2,1,
2027-04-16,ALB,AUS,6-5,1,
2027-04-16,BOS,NAS,3-6,1,
2027-04-16,FOR,ELP,5-0,1,
2027-04-16,MIL,LAS,7-2,1,
2027-04-16,POR,BAL,0-5,1,
2027-04-16,SAN,NEW,3-1,1,
2027-04-16,SEA,MEM,3-4,1,
2027-04-17,ALB,AUS,5-0,1,
2027-04-17,BOS,NAS,4-3,1,
2027-04-17,FOR,ELP,8-7,1,
2027-04-17,MIL,LAS,6-5,1,
2027-04-17,POR,BAL,5-4,1,
2027-04-17,SAN,NEW,4-9,1,
2027-04-17,SEA,MEM,8-4,1,
2027-04-19,AUS,ALB,1-4,1,
2027-04-19,BAL,POR,6-3,1,
2027-04-19,ELP,FOR,3-2,1,
2027-04-19,LAS,MIL,10-3,1,
2027-04-19,MEM,SEA,0-1,1,
2027-04-19,NAS,BOS,4-5,1,
2027-04-19,NEW,SAN,0-3,1,
2027-04-20,AUS,ALB,4-5,1,
2027-04-20,BAL,POR,7-3,1,
2027-04-20,ELP,FOR,8-5,1,
2027-04-20,LAS,MIL,4-2,1,
2027-04-20,MEM,SEA,1-0,1,
2027-04-20,NAS,BOS,11-5,1,
2027-04-20,NEW,SAN,4-6,1,
2027-04-21,AUS,ALB,1-5,1,
2027-04-21,BAL,POR,4-3,1,
2027-04-21,ELP,FOR,7-3,1,
2027-04-21,LAS,MIL,3-4,1,
2027-04-21,MEM,SEA,4-10,1,
2027-04-21,NAS,BOS,4-11,1,
2027-04-21,NEW,SAN,5-4,1,
2027-04-22,AUS,ALB,4-3,1,
2027-04-22,BAL,POR,3-6,1,
2027-04-22,ELP,FOR,4-3,1,
2027-04-22,LAS,MIL,4-9,1,
2027-04-22,MEM,SEA,0-2,1,
2027-04-22,NAS,BOS,10-9,1,
2027-04-22,NEW,SAN,4-1,1,
2027-04-24,ALB,NAS,0-4,1,
2027-04-24,BOS,MEM,3-4,1,
2027-04-24,ELP,LAS,7-6,1,
2027-04-24,MIL,BAL,10-2,1,
2027-04-24,POR,AUS,3-4,1,
2027-04-24,SAN,FOR,6-4,1,
2027-04-24,SEA,NEW,8-4,1,
2027-04-25,ALB,NAS,4-3,1,
2027-04-25,BOS,MEM,3-4,1,
2027-04-25,ELP,LAS,5-6,1,
2027-04-25,MIL,BAL,4-1,1,
2027-04-25,POR,AUS,7-0,1,
2027-04-25,SAN,FOR,7-6,1,
2027-04-25,SEA,NEW,3-1,1,
2027-04-26,ALB,NAS,6-5,1,
2027-04-26,BOS,MEM,9-7,1,
2027-04-26,ELP,LAS,7-2,1,
2027-04-26,MIL,BAL,8-4,1,
2027-04-26,POR,AUS,12-3,1,
2027-04-26,SAN,FOR,5-4,1,
2027-04-26,SEA,NEW,16-5,1,
2027-04-28,AUS,POR,3-2,1,
2027-04-28,BAL,MIL,4-3,1,
2027-04-28,FOR,SAN,2-11,1,
2027-04-28,LAS,ELP,4-3,1,
2027-04-28,MEM,BOS,4-7,1,
2027-04-28,NAS,ALB,2-16,1,
2027-04-28,NEW,SEA,4-6,1,
2027-04-29,AUS,POR,0-2,1,
2027-04-29,BAL,MIL,2-4,1,
2027-04-29,FOR,SAN,5-3,1,
2027-04-29,LAS,ELP,1-6,1,
2027-04-29,MEM,BOS,3-1,1,
2027-04-29,NAS,ALB,2-3,1,
2027-04-29,NEW,SEA,1-2,1,
2027-04-30,AUS,POR,2-3,1,
2027-04-30,BAL,MIL,1-10,1,
2027-04-30,FOR,SAN,4-5,1,
2027-04-30,LAS,ELP,4-8,1,
2027-04-30,MEM,BOS,4-6,1,
2027-04-30,NAS,ALB,4-3,1,
2027-04-30,NEW,SEA,1-3,1,
2027-05-01,AUS,POR,0-6,1,
2027-05-01,BAL,MIL,2-1,1,
2027-05-01,FOR,SAN,3-8,1,
2027-05-01,LAS,ELP,3-10,1,
2027-05-01,MEM,BOS,9-10,1,
2027-05-01,NAS,ALB,6-3,1,
2027-05-01,NEW,SEA,5-3,1,
2027-05-03,ALB,MEM,0-5,1,
2027-05-03,BOS,NEW,2-8,1,
2027-05-03,LAS,BAL,6-7,1,
2027-05-03,MIL,AUS,8-5,1,
2027-05-03,POR,NAS,3-2,1,
2027-05-03,SAN,ELP,3-11,1,
2027-05-03,SEA,FOR,5-1,1,
2027-05-04,ALB,MEM,5-4,1,
2027-05-04,BOS,NEW,5-7,1,
2027-05-04,LAS,BAL,1-8,1,
2027-05-04,MIL,AUS,2-1,1,
2027-05-04,POR,NAS,1-5,1,
2027-05-04,SAN,ELP,6-1,1,
2027-05-04,SEA,FOR,7-2,1,
2027-05-05,ALB,MEM,4-2,1,
2027-05-05,BOS,NEW,4-2,1,
2027-05-05,LAS,BAL,2-0,1,
2027-05-05,MIL,AUS,1-2,1,
2027-05-05,POR,NAS,3-1,1,
2027-05-05,SAN,ELP,5-0,1,
2027-05-05,SEA,FOR,2-1,1,
2027-05-07,AUS,MIL,1-4,1,
2027-05-07,BAL,LAS,6-7,1,
2027-05-07,ELP,SAN,3-8,1,
2027-05-07,FOR,SEA,6-5,1,
2027-05-07,MEM,ALB,3-2,1,
2027-05-07,NAS,POR,2-3,1,
2027-05-07,NEW,BOS,1-5,1,
2027-05-08,AUS,MIL,1-3,1,
2027-05-08,BAL,LAS,4-2,1,
2027-05-08,ELP,SAN,2-9,1,
2027-05-08,FOR,SEA,1-8,1,
2027-05-08,MEM,ALB,8-4,1,
2027-05-08,NAS,POR,4-10,1,
2027-05-08,NEW,BOS,2-5,1,
2027-05-09,AUS,MIL,8-7,1,
2027-05-09,BAL,LAS,5-4,1,
2027-05-09,ELP,SAN,2-10,1,
2027-05-09,FOR,SEA,1-4,1,
2027-05-09,MEM,ALB,10-9,1,
2027-05-09,NAS,POR,5-4,1,
2027-05-09,NEW,BOS,8-6,1,
2027-05-10,AUS,MIL,4-3,1,
2027-05-10,BAL,LAS,5-4,1,
2027-05-10,ELP,SAN,3-0,1,
2027-05-10,FOR,SEA,3-2,1,
2027-05-10,MEM,ALB,2-3,1,
2027-05-10,NAS,POR,0-2,1,
2027-05-10,NEW,BOS,10-3,1,
2027-05-12,ALB,NEW,4-5,1,
2027-05-12,BOS,FOR,2-1,1,
2027-05-12,ELP,BAL,3-3,1,
2027-05-12,LAS,AUS,8-6,1,
2027-05-12,MIL,NAS,5-8,1,
2027-05-12,POR,MEM,4-5,1,
2027-05-12,SEA,SAN,3-2,1,
2027-05-13,ALB,NEW,4-2,1,
2027-05-13,BOS,FOR,3-6,1,
2027-05-13,ELP,BAL,9-3,1,
2027-05-13,LAS,AUS,0-1,1,
2027-05-13,MIL,NAS,8-1,1,
2027-05-13,POR,MEM,3-1,1,
2027-05-13,SEA,SAN,10-1,1,
2027-05-14,ALB,NEW,4-3,1,
2027-05-14,BOS,FOR,5-4,1,
2027-05-14,ELP,BAL,2-1,1,
2027-05-14,LAS,AUS,11-6,1,
2027-05-14,MIL,NAS,6-5,1,
2027-05-14,POR,MEM,3-4,1,
2027-05-14,SEA,SAN,2-5,1,
2027-05-16,AUS,LAS,4-8,1,
2027-05-16,BAL,ELP,7-3,1,
2027-05-16,FOR,BOS,4-3,1,
2027-05-16,MEM,POR,3-4,1,
2027-05-16,NAS,MIL,2-7,1,
2027-05-16,NEW,ALB,5-8,1,
2027-05-16,SAN,SEA,2-3,1,
2027-05-17,AUS,LAS,5-4,1,
2027-05-17,BAL,ELP,8-7,1,
2027-05-17,FOR,BOS,5-13,1,
2027-05-17,MEM,POR,3-6,1,
2027-05-17,NAS,MIL,3-2,1,
2027-05-17,NEW,ALB,4-7,1,
2027-05-17,SAN,SEA,2-1,1,
2027-05-18,AUS,LAS,4-9,1,
2027-05-18,BAL,ELP,4-7,1,
2027-05-18,FOR,BOS,5-2,1,
2027-05-18,MEM,POR,4-8,1,
2027-05-18,NAS,MIL,5-7,1,
2027-05-18,NEW,ALB,5-2,1,
2027-05-18,SAN,SEA,5-7,1,
2027-05-19,AUS,LAS,4-6,1,
2027-05-19,BAL,ELP,5-3,1,
2027-05-19,FOR,BOS,2-5,1,
2027-05-19,MEM,POR,2-0,1,
2027-05-19,NAS,MIL,4-9,1,
2027-05-19,NEW,ALB,0-7,1,
2027-05-19,SAN,SEA,2-1,1,
2027-05-21,ALB,FOR,2-3,1,
2027-05-21,BAL,AUS,12-9,1,
2027-05-21,BOS,SAN,4-2,1,
2027-05-21,LAS,NAS,1-10,1,
2027-05-21,MIL,MEM,4-3,1,
2027-05-21,POR,NEW,4-3,1,
2027-05-21,SEA,ELP,1-0,1,
2027-05-22,ALB,FOR,3-4,1,
2027-05-22,BAL,AUS,5-4,1,
2027-05-22,BOS,SAN,7-8,1,
2027-05-22,LAS,NAS,1-2,1,
2027-05-22,MIL,MEM,1-3,1,
2027-05-22,POR,NEW,4-6,1,
2027-05-22,SEA,ELP,1-4,1,
2027-05-23,ALB,FOR,2-1,1,
2027-05-23,BAL,AUS,2-0,1,
2027-05-23,BOS,SAN,6-3,1,
2027-05-23,LAS,NAS,4-5,1,
2027-05-23,MIL,MEM,1-4,1,
2027-05-23,POR,NEW,7-5,1,
2027-05-23,SEA,ELP,3-13,1,
2027-05-25,AUS,BAL,3-7,1,
2027-05-25,ELP,SEA,1-3,1,
2027-05-25,FOR,ALB,4-3,1,
2027-05-25,MEM,MIL,4-7,1,
2027-05-25,NAS,LAS,3-1,1,
2027-05-25,NEW,POR,2-9,1,
2027-05-25,SAN,BOS,2-3,1,
2027-05-26,AUS,BAL,9-2,1,
2027-05-26,ELP,SEA,2-1,1,
2027-05-26,FOR,ALB,5-3,1,
2027-05-26,MEM,MIL,8-4,1,
2027-05-26,NAS,LAS,2-5,1,
2027-05-26,NEW,POR,0-3,1,
2027-05-26,SAN,BOS,1-4,1,
2027-05-27,AUS,BAL,3-2,1,
2027-05-27,ELP,SEA,1-6,1,
2027-05-27,FOR,ALB,2-5,1,
2027-05-27,MEM,MIL,9-1,1,
2027-05-27,NAS,LAS,3-2,1,
2027-05-27,NEW,POR,2-1,1,
2027-05-27,SAN,BOS,2-3,1,
2027-05-29,ALB,SAN,1-5,1,
2027-05-29,BAL,NAS,6-8,1,
2027-05-29,BOS,SEA,8-4,1,
2027-05-29,ELP,AUS,4-1,1,
2027-05-29,LAS,MEM,5-6,1,
2027-05-29,MIL,NEW,3-5,1,
2027-05-29,POR,FOR,6-4,1,
2027-05-30,ALB,SAN,2-10,1,
2027-05-30,BAL,NAS,6-7,1,
2027-05-30,BOS,SEA,2-6,1,
2027-05-30,ELP,AUS,0-2,1,
2027-05-30,LAS,MEM,14-3,1,
2027-05-30,MIL,NEW,13-3,1,
2027-05-30,POR,FOR,4-1,1,
2027-05-31,ALB,SAN,7-8,1,
2027-05-31,BAL,NAS,5-4,1,
2027-05-31,BOS,SEA,3-2,1,
2027-05-31,ELP,AUS,4-9,1,
2027-05-31,LAS,MEM,5-2,1,
2027-05-31,MIL,NEW,3-1,1,
2027-05-31,POR,FOR,1-7,1,
2027-06-02,AUS,ELP,3-5,1,
2027-06-02,FOR,POR,6-4,1,
2027-06-02,MEM,LAS,1-0,1,
2027-06-02,NAS,BAL,1-4,1,
2027-06-02,NEW,MIL,11-3,1,
2027-06-02,SAN,ALB,1-11,1,
2027-06-02,SEA,BOS,9-3,1,
2027-06-03,AUS,ELP,3-5,1,
2027-06-03,FOR,POR,2-7,1,
2027-06-03,MEM,LAS,2-3,1,
2027-06-03,NAS,BAL,3-6,1,
2027-06-03,NEW,MIL,5-0,1,
2027-06-03,SAN,ALB,6-4,1,
2027-06-03,SEA,BOS,6-7,1,
2027-06-04,AUS,ELP,7-0,1,
2027-06-04,FOR,POR,3-2,1,
2027-06-04,MEM,LAS,6-8,1,
2027-06-04,NAS,BAL,9-3,1,
2027-06-04,NEW,MIL,4-8,1,
2027-06-04,SAN,ALB,4-10,1,
2027-06-04,SEA,BOS,1-4,1,
2027-06-06,ALB,SEA,4-4,1,
2027-06-06,AUS,NAS,12-13,1,
2027-06-06,BAL,MEM,4-3,1,
2027-06-06,BOS,ELP,5-11,1,
2027-06-06,LAS,NEW,5-6,1,
2027-06-06,MIL,FOR,8-4,1,
2027-06-06,POR,SAN,5-3,1,
2027-06-07,ALB,SEA,4-3,1,
2027-06-07,AUS,NAS,3-1,1,
2027-06-07,BAL,MEM,7-8,1,
2027-06-07,BOS,ELP,7-6,1,
2027-06-07,LAS,NEW,3-4,1,
2027-06-07,MIL,FOR,5-3,1,
2027-06-07,POR,SAN,2-3,1,
2027-06-08,ALB,SEA,7-6,1,
2027-06-08,AUS,NAS,6-5,1,
2027-06-08,BAL,MEM,4-3,1,
2027-06-08,BOS,ELP,3-5,1,
2027-06-08,LAS,NEW,4-12,1,
2027-06-08,MIL,FOR,4-5,1,
2027-06-08,POR,SAN,1-11,1,
2027-06-10,ELP,BOS,2-3,1,
2027-06-10,FOR,MIL,0-1,1,
2027-06-10,MEM,BAL,4-7,1,
2027-06-10,NAS,AUS,0-1,1,
2027-06-10,NEW,LAS,6-0,1,
2027-06-10,SAN,POR,3-6,1,
2027-06-10,SEA,ALB,6-5,1,
2027-06-11,ELP,BOS,4-11,1,
2027-06-11,FOR,MIL,4-1,1,
2027-06-11,MEM,BAL,0-3,1,
2027-06-11,NAS,AUS,3-5,1,
2027-06-11,NEW,LAS,5-6,1,
2027-06-11,SAN,POR,12-5,1,
2027-06-11,SEA,ALB,6-7,1,
2027-06-12,ELP,BOS,4-3,1,
2027-06-12,FOR,MIL,5-13,1,
2027-06-12,MEM,BAL,6-4,1,
2027-06-12,NAS,AUS,5-2,1,
2027-06-12,NEW,LAS,8-7,1,
2027-06-12,SAN,POR,6-2,1,
2027-06-12,SEA,ALB,1-3,1,
2027-06-14,ALB,BOS,8-0,1,
2027-06-14,AUS,MEM,2-0,1,
2027-06-14,BAL,NEW,0-1,1,
2027-06-14,ELP,NAS,1-6,1,
2027-06-14,LAS,FOR,4-11,1,
2027-06-14,MIL,SAN,3-1,1,
2027-06-14,POR,SEA,3-4,1,
2027-06-15,ALB,BOS,4-3,1,
2027-06-15,AUS,MEM,5-11,1,
2027-06-15,BAL,NEW,0-5,1,
2027-06-15,ELP,NAS,17-4,1,
2027-06-15,LAS,FOR,6-8,1,
2027-06-15,MIL,SAN,5-1,1,
2027-06-15,POR,SEA,1-0,1,
2027-06-16,ALB,BOS,5-3,1,
2027-06-16,AUS,MEM,2-4,1,
2027-06-16,BAL,NEW,5-2,1,
2027-06-16,ELP,NAS,2-6,1,
2027-06-16,LAS,FOR,4-2,1,
2027-06-16,MIL,SAN,5-6,1,
2027-06-16,POR,SEA,1-5,1,
2027-06-18,BOS,ALB,5-4,1,
2027-06-18,FOR,LAS,5-4,1,
2027-06-18,MEM,AUS,4-3,1,
2027-06-18,NAS,ELP,4-5,1,
2027-06-18,NEW,BAL,1-2,1,
2027-06-18,SAN,MIL,4-3,1,
2027-06-18,SEA,POR,3-8,1,
2027-06-19,BOS,ALB,7-3,1,
2027-06-19,FOR,LAS,7-12,1,
2027-06-19,MEM,AUS,4-5,1,
2027-06-19,NAS,ELP,2-5,1,
2027-06-19,NEW,BAL,3-4,1,
2027-06-19,SAN,MIL,3-2,1,
2027-06-19,SEA,POR,1-3,1,
2027-06-20,BOS,ALB,3-8,1,
2027-06-20,FOR,LAS,9-0,1,
2027-06-20,MEM,AUS,5-2,1,
2027-06-20,NAS,ELP,6-5,1,
2027-06-20,NEW,BAL,7-2,1,
2027-06-20,SAN,MIL,0-6,1,
2027-06-20,SEA,POR,3-9,1,
2027-06-22,ALB,ELP,6-2,1,
2027-06-22,AUS,NEW,5-1,1,
2027-06-22,BAL,FOR,3-1,1,
2027-06-22,LAS,SAN,8-7,1,
2027-06-22,MIL,SEA,3-2,1,
2027-06-22,NAS,MEM,3-4,1,
2027-06-22,POR,BOS,3-4,1,
2027-06-23,ALB,ELP,3-1,1,
2027-06-23,AUS,NEW,4-5,1,
2027-06-23,BAL,FOR,4-2,1,
2027-06-23,LAS,SAN,2-11,1,
2027-06-23,MIL,SEA,2-4,1,
2027-06-23,NAS,MEM,3-1,1,
2027-06-23,POR,BOS,8-6,1,
2027-06-24,ALB,ELP,8-5,1,
2027-06-24,AUS,NEW,3-2,1,
2027-06-24,BAL,FOR,4-6,1,
2027-06-24,LAS,SAN,6-0,1,
2027-06-24,MIL,SEA,3-2,1,
2027-06-24,NAS,MEM,1-3,1,
2027-06-24,POR,BOS,8-5,1,
2027-06-26,BOS,POR,4-3,1,
2027-06-26,ELP,ALB,6-5,1,
2027-06-26,FOR,BAL,3-8,1,
2027-06-26,MEM,NAS,4-7,1,
2027-06-26,NEW,AUS,4-5,1,
2027-06-26,SAN,LAS,1-3,1,
2027-06-26,SEA,MIL,2-8,1,
2027-06-27,BOS,POR,1-5,1,
2027-06-27,ELP,ALB,4-5,1,
2027-06-27,FOR,BAL,2-3,1,
2027-06-27,MEM,NAS,6-3,1,
2027-06-27,NEW,AUS,3-5,1,
2027-06-27,SAN,LAS,2-8,1,
2027-06-27,SEA,MIL,3-4,1,
2027-06-28,BOS,POR,1-5,1,
2027-06-28,ELP,ALB,6-1,1,
2027-06-28,FOR,BAL,3-2,1,
2027-06-28,MEM,NAS,2-3,1,
2027-06-28,NEW,AUS,7-1,1,
2027-06-28,SAN,LAS,6-1,1,
2027-06-28,SEA,MIL,6-4,1,
2027-06-30,AUS,FOR,4-5,1,
2027-06-30,BAL,SAN,1-9,1,
2027-06-30,ELP,MEM,5-4,1,
2027-06-30,LAS,SEA,3-4,1,
2027-06-30,MIL,BOS,1-4,1,
2027-06-30,NAS,NEW,2-3,1,
2027-06-30,POR,ALB,7-9,1,
2027-07-01,AUS,FOR,6-7,1,
2027-07-01,BAL,SAN,2-12,1,
2027-07-01,ELP,MEM,4-8,1,
2027-07-01,LAS,SEA,3-1,1,
2027-07-01,MIL,BOS,4-0,1,
2027-07-01,NAS,NEW,1-7,1,
2027-07-01,POR,ALB,5-7,1,
2027-07-02,AUS,FOR,4-5,1,
2027-07-02,BAL,SAN,1-12,1,
2027-07-02,ELP,MEM,4-10,1,
2027-07-02,LAS,SEA,3-4,1,
2027-07-02,MIL,BOS,6-9,1,
2027-07-02,NAS,NEW,4-6,1,
2027-07-02,POR,ALB,6-5,1,
2027-07-04,ALB,POR,3-1,1,
2027-07-04,BOS,MIL,2-6,1,
2027-07-04,FOR,AUS,4-7,1,
2027-07-04,MEM,ELP,3-5,1,
2027-07-04,NEW,NAS,3-2,1,
2027-07-04,SAN,BAL,6-5,1,
2027-07-04,SEA,LAS,3-4,1,
2027-07-05,ALB,POR,1-2,1,
2027-07-05,BOS,MIL,7-6,1,
2027-07-05,FOR,AUS,5-8,1,
2027-07-05,MEM,ELP,5-4,1,
2027-07-05,NEW,NAS,7-3,1,
2027-07-05,SAN,BAL,8-1,1,
2027-07-05,SEA,LAS,6-1,1,
2027-07-06,ALB,POR,2-1,1,
2027-07-06,BOS,MIL,7-4,1,
2027-07-06,FOR,AUS,6-7,1,
2027-07-06,MEM,ELP,3-2,1,
2027-07-06,NEW,NAS,4-3,1,
2027-07-06,SAN,BAL,5-4,1,
2027-07-06,SEA,LAS,5-1,1,
2027-07-08,AUS,SAN,7-5,1,
2027-07-08,BAL,SEA,0-2,1,
2027-07-08,LAS,BOS,3-5,1,
2027-07-08,MEM,NEW,0-4,1,
2027-07-08,MIL,ALB,4-5,1,
2027-07-08,NAS,FOR,0-4,1,
2027-07-08,POR,ELP,3-7,1,
2027-07-09,AUS,SAN,0-6,1,
2027-07-09,BAL,SEA,5-3,1,
2027-07-09,LAS,BOS,3-4,1,
2027-07-09,MEM,NEW,7-5,1,
2027-07-09,MIL,ALB,3-0,1,
2027-07-09,NAS,FOR,3-4,1,
2027-07-09,POR,ELP,4-1,1,
2027-07-10,AUS,SAN,4-3,1,
2027-07-10,BAL,SEA,1-4,1,
2027-07-10,LAS,BOS,5-1,1,
2027-07-10,MEM,NEW,4-5,1,
2027-07-10,MIL,ALB,2-5,1,
2027-07-10,NAS,FOR,0-2,1,
2027-07-10,POR,ELP,2-1,1,
2027-07-12,ALB,MIL,0-2,1,
2027-07-12,BOS,LAS,3-2,1,
2027-07-12,ELP,POR,2-5,1,
2027-07-12,FOR,NAS,2-6,1,
2027-07-12,NEW,MEM,2-12,1,
2027-07-12,SAN,AUS,1-5,1,
2027-07-12,SEA,BAL,7-5,1,
2027-07-13,ALB,MIL,0-2,1,
2027-07-13,BOS,LAS,2-4,1,
2027-07-13,ELP,POR,6-0,1,
2027-07-13,FOR,NAS,3-4,1,
2027-07-13,NEW,MEM,3-0,1,
2027-07-13,SAN,AUS,8-2,1,
2027-07-13,SEA,BAL,6-3,1,
2027-07-14,ALB,MIL,4-5,1,
2027-07-14,BOS,LAS,2-4,1,
2027-07-14,ELP,POR,3-4,1,
2027-07-14,FOR,NAS,3-2,1,
2027-07-14,NEW,MEM,4-7,1,
2027-07-14,SAN,AUS,7-8,1,
2027-07-14,SEA,BAL,1-4,1,
2027-07-22,ALB,LAS,7-3,1,
2027-07-22,BOS,BAL,7-5,1,
2027-07-22,FOR,MEM,1-6,1,
2027-07-22,NEW,ELP,4-1,1,
2027-07-22,POR,MIL,2-8,1,
2027-07-22,SAN,NAS,4-1,1,
2027-07-22,SEA,AUS,2-3,1,
2027-07-23,ALB,LAS,0-7,1,
2027-07-23,BOS,BAL,5-6,1,
2027-07-23,FOR,MEM,4-2,1,
2027-07-23,NEW,ELP,4-6,1,
2027-07-23,POR,MIL,4-5,1,
2027-07-23,SAN,NAS,1-4,1,
2027-07-23,SEA,AUS,5-7,1,
2027-07-24,ALB,LAS,3-6,1,
2027-07-24,BOS,BAL,6-5,1,
2027-07-24,FOR,MEM,1-4,1,
2027-07-24,NEW,ELP,6-8,1,
2027-07-24,POR,MIL,4-1,1,
2027-07-24,SAN,NAS,7-2,1,
2027-07-24,SEA,AUS,4-5,1,
2027-07-26,AUS,SEA,2-3,1,
2027-07-26,BAL,BOS,3-2,1,
2027-07-26,ELP,NEW,1-3,1,
2027-07-26,LAS,ALB,5-2,1,
2027-07-26,MEM,FOR,3-6,1,
2027-07-26,MIL,POR,6-1,1,
2027-07-26,NAS,SAN,1-6,1,
2027-07-27,AUS,SEA,4-3,1,
2027-07-27,BAL,BOS,0-2,1,
2027-07-27,ELP,NEW,2-3,1,
2027-07-27,LAS,ALB,1-11,1,
2027-07-27,MEM,FOR,2-4,1,
2027-07-27,MIL,POR,7-2,1,
2027-07-27,NAS,SAN,4-6,1,
2027-07-28,AUS,SEA,4-7,1,
2027-07-28,BAL,BOS,2-3,1,
2027-07-28,ELP,NEW,3-5,1,
2027-07-28,LAS,ALB,4-3,1,
2027-07-28,MEM,FOR,7-1,1,
2027-07-28,MIL,POR,3-2,1,
2027-07-28,NAS,SAN,3-7,1,
2027-07-30,ALB,BAL,5-6,1,
2027-07-30,BOS,AUS,4-8,1,
2027-07-30,ELP,MIL,2-5,1,
2027-07-30,FOR,NEW,6-7,1,
2027-07-30,POR,LAS,10-8,1,
2027-07-30,SAN,MEM,6-9,1,
2027-07-30,SEA,NAS,4-1,1,
2027-07-31,ALB,BAL,8-6,1,
2027-07-31,BOS,AUS,8-3,1,
2027-07-31,ELP,MIL,0-6,1,
2027-07-31,FOR,NEW,6-0,1,
2027-07-31,POR,LAS,3-1,1,
2027-07-31,SAN,MEM,8-5,1,
2027-07-31,SEA,NAS,5-6,1,
2027-08-01,ALB,BAL,4-0,1,
2027-08-01,BOS,AUS,3-5,1,
2027-08-01,ELP,MIL,4-5,1,
2027-08-01,FOR,NEW,3-5,1,
2027-08-01,POR,LAS,9-5,1,
2027-08-01,SAN,MEM,6-5,1,
2027-08-01,SEA,NAS,2-17,1,
2027-08-03,AUS,BOS,4-2,1,
2027-08-03,BAL,ALB,3-5,1,
2027-08-03,LAS,POR,6-5,1,
2027-08-03,MEM,SAN,3-1,1,
2027-08-03,MIL,ELP,6-9,1,
2027-08-03,NAS,SEA,2-4,1,
2027-08-03,NEW,FOR,8-3,1,
2027-08-04,AUS,BOS,2-0,1,
2027-08-04,BAL,ALB,0-2,1,
