date,home,away,result,played,boxscore
2025-04-19,LAS,NEW,6-2,1,
2025-04-19,POR,IND,2-3,1,
2025-04-19,SAN,LOU,3-8,1,
2025-04-21,IND,POR,0-5,1,
2025-04-21,LOU,SAN,3-6,1,
2025-04-21,NAS,COL,0-11,1,
2025-04-21,NEW,LAS,3-4,1,
2025-04-21,PHO,EL ,0-3,1,
2025-04-21,SAN1,BAL,4-3,1,
2025-04-22,IND,POR,5-2,1,
2025-04-22,LOU,SAN,4-5,1,
2025-04-22,NAS,COL,4-3,1,
2025-04-22,NEW,LAS,7-10,1,
2025-04-22,PHO,EL ,2-1,1,
2025-04-22,SAN1,BAL,5-1,1,
2025-04-23,IND,POR,1-9,1,
2025-04-23,LOU,SAN,1-2,1,
2025-04-23,NAS,COL,7-1,1,
2025-04-23,NEW,LAS,3-2,1,
2025-04-23,PHO,EL ,3-5,1,
2025-04-23,SAN1,BAL,1-6,1,
2025-04-24,IND,POR,3-6,1,
2025-04-24,LOU,SAN,2-5,1,
2025-04-24,NAS,COL,1-5,1,
2025-04-24,NEW,LAS,3-2,1,
2025-04-24,PHO,EL ,4-7,1,
2025-04-24,SAN1,BAL,3-2,1,
2025-04-26,BAL,POR,3-2,1,
2025-04-26,COL,SAN1,7-3,1,
2025-04-26,EL ,NEW,4-8,1,
2025-04-26,IND,PHO,5-1,1,
2025-04-26,LAS,LOU,6-5,1,
2025-04-26,SAN,NAS,6-2,1,
2025-04-27,BAL,POR,7-4,1,
2025-04-27,COL,SAN1,5-6,1,
2025-04-27,EL ,NEW,1-4,1,
2025-04-27,IND,PHO,2-10,1,
2025-04-27,LAS,LOU,3-8,1,
2025-04-27,SAN,NAS,2-3,1,
2025-04-28,BAL,POR,6-5,1,
2025-04-28,COL,SAN1,3-2,1,
2025-04-28,EL ,NEW,5-7,1,
2025-04-28,IND,PHO,7-13,1,
2025-04-28,LAS,LOU,2-4,1,
2025-04-28,SAN,NAS,3-5,1,
2025-04-29,BAL,POR,5-4,1,
2025-04-29,COL,SAN1,0-4,1,
2025-04-29,EL ,NEW,4-7,1,
2025-04-29,IND,PHO,3-4,1,
2025-04-29,LAS,LOU,6-4,1,
2025-04-29,SAN,NAS,4-5,1,
2025-05-01,LOU,LAS,8-2,1,
2025-05-01,NAS,SAN,6-10,1,
2025-05-01,NEW,EL ,0-1,1,
2025-05-01,PHO,IND,4-3,1,
2025-05-01,POR,BAL,3-2,1,
2025-05-01,SAN1,COL,8-9,1,
2025-05-02,LOU,LAS,4-1,1,
2025-05-02,NAS,SAN,4-7,1,
2025-05-02,NEW,EL ,5-3,1,
2025-05-02,PHO,IND,6-3,1,
2025-05-02,POR,BAL,2-3,1,
2025-05-02,SAN1,COL,3-0,1,
2025-05-03,LOU,LAS,3-2,1,
2025-05-03,NAS,SAN,4-6,1,
2025-05-03,NEW,EL ,4-3,1,
2025-05-03,PHO,IND,3-4,1,
2025-05-03,POR,BAL,5-6,1,
2025-05-03,SAN1,COL,3-0,1,
2025-05-04,LOU,LAS,2-4,1,
2025-05-04,NAS,SAN,5-3,1,
2025-05-04,NEW,EL ,7-0,1,
2025-05-04,PHO,IND,0-8,1,
2025-05-04,POR,BAL,3-2,1,
2025-05-04,SAN1,COL,2-6,1,
2025-05-06,BAL,IND,3-4,1,
2025-05-06,COL,POR,8-13,1,
2025-05-06,EL ,LOU,10-9,1,
2025-05-06,LAS,NAS,3-4,1,
2025-05-06,PHO,NEW,1-2,1,
2025-05-06,SAN,SAN1,2-8,1,
2025-05-07,BAL,IND,0-6,1,
2025-05-07,COL,POR,3-4,1,
2025-05-07,EL ,LOU,1-8,1,
2025-05-07,LAS,NAS,3-11,1,
2025-05-07,PHO,NEW,3-5,1,
2025-05-07,SAN,SAN1,3-2,1,
2025-05-08,BAL,IND,4-11,1,
2025-05-08,COL,POR,5-3,1,
2025-05-08,EL ,LOU,3-6,1,
2025-05-08,LAS,NAS,5-7,1,
2025-05-08,PHO,NEW,3-7,1,
2025-05-08,SAN,SAN1,5-3,1,
2025-05-09,BAL,IND,2-3,1,
2025-05-09,COL,POR,6-7,1,
2025-05-09,EL ,LOU,2-3,1,
2025-05-09,LAS,NAS,3-6,1,
2025-05-09,PHO,NEW,7-3,1,
2025-05-09,SAN,SAN1,3-5,1,
2025-05-11,IND,BAL,2-1,1,
2025-05-11,LOU,EL ,12-10,1,
2025-05-11,NAS,LAS,2-3,1,
2025-05-11,NEW,PHO,1-3,1,
2025-05-11,POR,COL,3-7,1,
2025-05-11,SAN1,SAN,1-2,1,
2025-05-12,IND,BAL,1-6,1,
2025-05-12,LOU,EL ,5-8,1,
2025-05-12,NAS,LAS,2-14,1,
2025-05-12,NEW,PHO,12-5,1,
2025-05-12,POR,COL,12-2,1,
2025-05-12,SAN1,SAN,5-2,1,
2025-05-13,IND,BAL,1-2,1,
2025-05-13,LOU,EL ,3-5,1,
2025-05-13,NAS,LAS,0-3,1,
2025-05-13,NEW,PHO,1-0,1,
2025-05-13,POR,COL,3-6,1,
2025-05-13,SAN1,SAN,3-2,1,
2025-05-14,IND,BAL,11-4,1,
2025-05-14,LOU,EL ,3-9,1,
2025-05-14,NAS,LAS,2-3,1,
2025-05-14,NEW,PHO,8-5,1,
2025-05-14,POR,COL,3-1,1,
2025-05-14,SAN1,SAN,2-5,1,
2025-05-16,COL,BAL,7-5,1,
2025-05-16,EL ,NAS,3-9,1,
2025-05-16,IND,NEW,3-2,1,
2025-05-16,LAS,SAN1,3-1,1,
2025-05-16,PHO,LOU,6-4,1,
2025-05-16,SAN,POR,1-7,1,
2025-05-17,COL,BAL,2-8,1,
2025-05-17,EL ,NAS,3-6,1,
2025-05-17,IND,NEW,0-5,1,
2025-05-17,LAS,SAN1,3-4,1,
2025-05-17,PHO,LOU,7-12,1,
2025-05-17,SAN,POR,1-2,1,
2025-05-18,COL,BAL,4-2,1,
2025-05-18,EL ,NAS,2-1,1,
2025-05-18,IND,NEW,3-2,1,
2025-05-18,LAS,SAN1,2-6,1,
2025-05-18,PHO,LOU,5-4,1,
2025-05-18,SAN,POR,4-1,1,
2025-05-19,COL,BAL,1-3,1,
2025-05-19,EL ,NAS,9-4,1,
2025-05-19,IND,NEW,3-6,1,
2025-05-19,LAS,SAN1,0-1,1,
2025-05-19,PHO,LOU,4-3,1,
2025-05-19,SAN,POR,10-4,1,
2025-05-21,BAL,COL,10-5,1,
2025-05-21,LOU,PHO,4-6,1,
2025-05-21,NAS,EL ,1-6,1,
2025-05-21,NEW,IND,6-0,1,
2025-05-21,POR,SAN,5-0,1,
2025-05-21,SAN1,LAS,5-3,1,
2025-05-22,BAL,COL,1-11,1,
2025-05-22,LOU,PHO,4-1,1,
2025-05-22,NAS,EL ,2-5,1,
2025-05-22,NEW,IND,4-7,1,
2025-05-22,POR,SAN,7-3,1,
2025-05-22,SAN1,LAS,3-9,1,
2025-05-23,BAL,COL,1-0,1,
2025-05-23,LOU,PHO,2-3,1,
2025-05-23,NAS,EL ,1-8,1,
2025-05-23,NEW,IND,3-4,1,
2025-05-23,POR,SAN,3-5,1,
2025-05-23,SAN1,LAS,3-5,1,
2025-05-24,BAL,COL,3-5,1,
2025-05-24,LOU,PHO,2-1,1,
2025-05-24,NAS,EL ,4-6,1,
2025-05-24,NEW,IND,7-3,1,
2025-05-24,POR,SAN,7-1,1,
2025-05-24,SAN1,LAS,5-7,1,
2025-05-26,COL,IND,6-2,1,
2025-05-26,EL ,SAN1,0-3,1,
2025-05-26,LAS,POR,2-0,1,
2025-05-26,NEW,LOU,6-2,1,
2025-05-26,PHO,NAS,3-0,1,
2025-05-26,SAN,BAL,4-3,1,
2025-05-27,COL,IND,2-3,1,
2025-05-27,EL ,SAN1,0-4,1,
2025-05-27,LAS,POR,3-5,1,
2025-05-27,NEW,LOU,5-8,1,
2025-05-27,PHO,NAS,8-5,1,
2025-05-27,SAN,BAL,4-2,1,
2025-05-28,COL,IND,4-0,1,
2025-05-28,EL ,SAN1,2-9,1,
2025-05-28,LAS,POR,5-4,1,
2025-05-28,NEW,LOU,7-3,1,
2025-05-28,PHO,NAS,2-3,1,
2025-05-28,SAN,BAL,7-6,1,
2025-05-29,COL,IND,5-2,1,
2025-05-29,EL ,SAN1,18-4,1,
2025-05-29,LAS,POR,3-0,1,
2025-05-29,NEW,LOU,3-2,1,
2025-05-29,PHO,NAS,1-0,1,
2025-05-29,SAN,BAL,7-1,1,
2025-05-31,BAL,SAN,0-6,1,
2025-05-31,IND,COL,5-4,1,
2025-05-31,LOU,NEW,1-4,1,
2025-05-31,NAS,PHO,0-2,1,
2025-05-31,POR,LAS,12-11,1,
2025-05-31,SAN1,EL ,3-2,1,
2025-06-01,BAL,SAN,0-3,1,
2025-06-01,IND,COL,2-4,1,
2025-06-01,LOU,NEW,1-2,1,
2025-06-01,NAS,PHO,6-5,1,
2025-06-01,POR,LAS,7-3,1,
2025-06-01,SAN1,EL ,7-6,1,
2025-06-02,BAL,SAN,1-4,1,
2025-06-02,IND,COL,4-2,1,
2025-06-02,LOU,NEW,6-5,1,
2025-06-02,NAS,PHO,1-5,1,
2025-06-02,POR,LAS,2-1,1,
2025-06-02,SAN1,EL ,3-6,1,
2025-06-03,BAL,SAN,1-0,1,
2025-06-03,IND,COL,1-8,1,
2025-06-03,LOU,NEW,4-9,1,
2025-06-03,NAS,PHO,1-3,1,
2025-06-03,POR,LAS,11-2,1,
2025-06-03,SAN1,EL ,3-0,1,
2025-06-05,EL ,POR,1-5,1,
2025-06-05,IND,LOU,5-4,1,
2025-06-05,LAS,BAL,2-4,1,
2025-06-05,NEW,NAS,6-2,1,
2025-06-05,PHO,SAN1,4-2,1,
2025-06-05,SAN,COL,1-6,1,
2025-06-06,EL ,POR,0-8,1,
2025-06-06,IND,LOU,1-0,1,
2025-06-06,LAS,BAL,5-4,1,
2025-06-06,NEW,NAS,11-3,1,
2025-06-06,PHO,SAN1,10-5,1,
2025-06-06,SAN,COL,1-3,1,
2025-06-07,EL ,POR,7-4,1,
2025-06-07,IND,LOU,4-11,1,
2025-06-07,LAS,BAL,0-1,1,
2025-06-07,NEW,NAS,6-4,1,
2025-06-07,PHO,SAN1,2-5,1,
2025-06-07,SAN,COL,7-2,1,
2025-06-08,EL ,POR,3-5,1,
2025-06-08,IND,LOU,0-3,1,
2025-06-08,LAS,BAL,8-5,1,
2025-06-08,NEW,NAS,6-4,1,
2025-06-08,PHO,SAN1,2-7,1,
2025-06-08,SAN,COL,5-3,1,
2025-06-10,BAL,LAS,3-4,1,
2025-06-10,COL,SAN,6-3,1,
2025-06-10,LOU,IND,3-1,1,
2025-06-10,NAS,NEW,9-14,1,
2025-06-10,POR,EL ,7-6,1,
2025-06-10,SAN1,PHO,6-8,1,
2025-06-11,BAL,LAS,3-5,1,
2025-06-11,COL,SAN,2-4,1,
2025-06-11,LOU,IND,4-2,1,
2025-06-11,NAS,NEW,2-1,1,
2025-06-11,POR,EL ,6-8,1,
2025-06-11,SAN1,PHO,5-2,1,
2025-06-12,BAL,LAS,7-2,1,
2025-06-12,COL,SAN,3-5,1,
2025-06-12,LOU,IND,7-1,1,
2025-06-12,NAS,NEW,1-5,1,
2025-06-12,POR,EL ,3-8,1,
2025-06-12,SAN1,PHO,0-8,1,
2025-06-13,BAL,LAS,2-3,1,
2025-06-13,COL,SAN,2-0,1,
2025-06-13,LOU,IND,2-3,1,
2025-06-13,NAS,NEW,0-7,1,
2025-06-13,POR,EL ,6-8,1,
2025-06-13,SAN1,PHO,0-5,1,
2025-06-15,EL ,BAL,7-5,1,
2025-06-15,LAS,COL,3-11,1,
2025-06-15,LOU,NAS,4-5,1,
2025-06-15,NEW,SAN1,2-6,1,
2025-06-15,PHO,POR,0-7,1,
2025-06-15,SAN,IND,2-4,1,
2025-06-16,EL ,BAL,3-6,1,
2025-06-16,LAS,COL,0-3,1,
2025-06-16,LOU,NAS,3-2,1,
2025-06-16,NEW,SAN1,6-10,1,
2025-06-16,PHO,POR,4-5,1,
2025-06-16,SAN,IND,3-2,1,
2025-06-17,EL ,BAL,2-5,1,
2025-06-17,LAS,COL,5-3,1,
2025-06-17,LOU,NAS,4-1,1,
2025-06-17,NEW,SAN1,4-6,1,
2025-06-17,PHO,POR,2-7,1,
2025-06-17,SAN,IND,4-0,1,
2025-06-18,EL ,BAL,4-8,1,
2025-06-18,LAS,COL,5-2,1,
2025-06-18,LOU,NAS,8-2,1,
2025-06-18,NEW,SAN1,3-4,1,
2025-06-18,PHO,POR,5-7,1,
2025-06-18,SAN,IND,5-4,1,
2025-06-20,BAL,EL ,7-1,1,
2025-06-20,COL,LAS,3-6,1,
2025-06-20,IND,SAN,4-1,1,
2025-06-20,NAS,LOU,4-7,1,
2025-06-20,POR,PHO,0-4,1,
2025-06-20,SAN1,NEW,8-5,1,
2025-06-21,BAL,EL ,4-2,1,
2025-06-21,COL,LAS,3-4,1,
2025-06-21,IND,SAN,4-14,1,
2025-06-21,NAS,LOU,4-1,1,
2025-06-21,POR,PHO,5-6,1,
2025-06-21,SAN1,NEW,4-6,1,
2025-06-22,BAL,EL ,2-0,1,
2025-06-22,COL,LAS,15-4,1,
2025-06-22,IND,SAN,5-7,1,
2025-06-22,NAS,LOU,4-5,1,
2025-06-22,POR,PHO,7-6,1,
2025-06-22,SAN1,NEW,4-5,1,
2025-06-23,BAL,EL ,1-4,1,
2025-06-23,COL,LAS,11-8,1,
2025-06-23,IND,SAN,3-4,1,
2025-06-23,NAS,LOU,7-1,1,
2025-06-23,POR,PHO,2-1,1,
2025-06-23,SAN1,NEW,2-8,1,
2025-06-25,EL ,COL,7-10,1,
2025-06-25,IND,NAS,10-1,1,
2025-06-25,LAS,SAN,0-1,1,
2025-06-25,LOU,SAN1,2-3,1,
2025-06-25,NEW,POR,7-2,1,
2025-06-25,PHO,BAL,5-4,1,
2025-06-26,EL ,COL,3-8,1,
2025-06-26,IND,NAS,7-6,1,
2025-06-26,LAS,SAN,9-6,1,
2025-06-26,LOU,SAN1,8-9,1,
2025-06-26,NEW,POR,4-3,1,
2025-06-26,PHO,BAL,8-0,1,
2025-06-27,EL ,COL,3-4,1,
2025-06-27,IND,NAS,0-1,1,
2025-06-27,LAS,SAN,2-1,1,
2025-06-27,LOU,SAN1,1-8,1,
2025-06-27,NEW,POR,4-5,1,
2025-06-27,PHO,BAL,5-2,1,
2025-06-28,EL ,COL,3-4,1,
2025-06-28,IND,NAS,5-0,1,
2025-06-28,LAS,SAN,2-0,1,
2025-06-28,LOU,SAN1,7-1,1,
2025-06-28,NEW,POR,1-4,1,
2025-06-28,PHO,BAL,8-0,1,
2025-06-30,BAL,PHO,6-2,1,
2025-06-30,COL,EL ,3-7,1,
2025-06-30,NAS,IND,4-3,1,
2025-06-30,POR,NEW,2-0,1,
2025-06-30,SAN,LAS,2-3,1,
2025-06-30,SAN1,LOU,4-5,1,
2025-07-01,BAL,PHO,1-3,1,
2025-07-01,COL,EL ,0-1,1,
2025-07-01,NAS,IND,6-3,1,
2025-07-01,POR,NEW,1-3,1,
2025-07-01,SAN,LAS,7-2,1,
2025-07-01,SAN1,LOU,3-1,1,
2025-07-02,BAL,PHO,8-5,1,
2025-07-02,COL,EL ,6-5,1,
2025-07-02,NAS,IND,0-5,1,
2025-07-02,POR,NEW,4-5,1,
2025-07-02,SAN,LAS,3-6,1,
2025-07-02,SAN1,LOU,3-2,1,
2025-07-03,BAL,PHO,3-2,1,
2025-07-03,COL,EL ,6-4,1,
2025-07-03,NAS,IND,3-1,1,
2025-07-03,POR,NEW,3-9,1,
2025-07-03,SAN,LAS,1-0,1,
2025-07-03,SAN1,LOU,2-4,1,
2025-07-05,EL ,SAN,4-6,1,
2025-07-05,LAS,IND,2-3,1,
2025-07-05,LOU,POR,1-12,1,
2025-07-05,NAS,SAN1,5-0,1,
2025-07-05,NEW,BAL,6-0,1,
2025-07-05,PHO,COL,9-8,1,
2025-07-06,EL ,SAN,11-4,1,
2025-07-06,LAS,IND,3-4,1,
2025-07-06,LOU,POR,6-4,1,
2025-07-06,NAS,SAN1,6-5,1,
2025-07-06,NEW,BAL,5-4,1,
2025-07-06,PHO,COL,3-4,1,
2025-07-07,EL ,SAN,3-6,1,
2025-07-07,LAS,IND,0-3,1,
2025-07-07,LOU,POR,6-9,1,
2025-07-07,NAS,SAN1,4-8,1,
2025-07-07,NEW,BAL,4-2,1,
2025-07-07,PHO,COL,7-9,1,
2025-07-08,EL ,SAN,5-9,1,
2025-07-08,LAS,IND,4-0,1,
2025-07-08,LOU,POR,4-1,1,
2025-07-08,NAS,SAN1,5-7,1,
2025-07-08,NEW,BAL,4-2,1,
2025-07-08,PHO,COL,2-0,1,
2025-07-10,BAL,NEW,8-6,1,
2025-07-10,COL,PHO,6-4,1,
2025-07-10,IND,LAS,3-5,1,
2025-07-10,POR,LOU,10-3,1,
2025-07-10,SAN,EL ,3-4,1,
2025-07-10,SAN1,NAS,2-1,1,
2025-07-11,BAL,NEW,3-0,1,
2025-07-11,COL,PHO,5-4,1,
2025-07-11,IND,LAS,3-4,1,
2025-07-11,POR,LOU,4-5,1,
2025-07-11,SAN,EL ,7-6,1,
2025-07-11,SAN1,NAS,4-3,1,
2025-07-12,BAL,NEW,2-9,1,
2025-07-12,COL,PHO,6-1,1,
2025-07-12,IND,LAS,4-3,1,
2025-07-12,POR,LOU,5-6,1,
2025-07-12,SAN,EL ,3-0,1,
2025-07-12,SAN1,NAS,5-3,1,
2025-07-13,BAL,NEW,3-8,1,
2025-07-13,COL,PHO,7-6,1,
2025-07-13,IND,LAS,1-3,1,
2025-07-13,POR,LOU,5-0,1,
2025-07-13,SAN,EL ,4-8,1,
2025-07-13,SAN1,NAS,3-6,1,
2025-07-21,BAL,LOU,6-2,1,
2025-07-21,COL,NEW,2-8,1,
2025-07-21,LAS,EL ,3-5,1,
2025-07-21,POR,NAS,7-2,1,
2025-07-21,SAN,PHO,1-0,1,
2025-07-21,SAN1,IND,7-1,1,
2025-07-22,BAL,LOU,9-3,1,
2025-07-22,COL,NEW,5-14,1,
2025-07-22,LAS,EL ,3-4,1,
2025-07-22,POR,NAS,7-0,1,
2025-07-22,SAN,PHO,4-3,1,
2025-07-22,SAN1,IND,5-3,1,
2025-07-23,BAL,LOU,5-4,1,
2025-07-23,COL,NEW,5-3,1,
2025-07-23,LAS,EL ,3-2,1,
2025-07-23,POR,NAS,9-2,1,
2025-07-23,SAN,PHO,4-7,1,
2025-07-23,SAN1,IND,10-12,1,
2025-07-24,BAL,LOU,1-2,1,
2025-07-24,COL,NEW,1-8,1,
2025-07-24,LAS,EL ,3-4,1,
2025-07-24,POR,NAS,3-2,1,
2025-07-24,SAN,PHO,1-6,1,
2025-07-24,SAN1,IND,2-6,1,
2025-07-26,EL ,LAS,3-1,1,
2025-07-26,IND,SAN1,1-3,1,
2025-07-26,LOU,BAL,3-4,1,
2025-07-26,NAS,POR,4-6,1,
2025-07-26,NEW,COL,5-6,1,
2025-07-26,PHO,SAN,3-1,1,
2025-07-27,EL ,LAS,1-0,1,
2025-07-27,IND,SAN1,2-7,1,
2025-07-27,LOU,BAL,2-3,1,
2025-07-27,NAS,POR,3-7,1,
2025-07-27,NEW,COL,4-4,1,
2025-07-27,PHO,SAN,5-4,1,
2025-07-28,EL ,LAS,6-5,1,
2025-07-28,IND,SAN1,2-4,1,
2025-07-28,LOU,BAL,3-0,1,
2025-07-28,NAS,POR,0-8,1,
2025-07-28,NEW,COL,5-3,1,
2025-07-28,PHO,SAN,2-4,1,
2025-07-29,EL ,LAS,4-0,1,
2025-07-29,IND,SAN1,0-2,1,
2025-07-29,LOU,BAL,6-1,1,
2025-07-29,NAS,POR,8-6,1,
2025-07-29,NEW,COL,6-0,1,
2025-07-29,PHO,SAN,4-3,1,
2025-07-31,BAL,NAS,6-1,1,
2025-07-31,COL,LOU,2-0,1,
2025-07-31,IND,EL ,1-2,1,
2025-07-31,LAS,PHO,10-8,1,
2025-07-31,POR,SAN1,2-0,1,
2025-07-31,SAN,NEW,4-5,1,
2025-08-01,BAL,NAS,4-3,1,
2025-08-01,COL,LOU,5-4,1,
2025-08-01,IND,EL ,7-6,1,
2025-08-01,LAS,PHO,0-2,1,
2025-08-01,POR,SAN1,1-3,1,
2025-08-01,SAN,NEW,2-7,1,
2025-08-02,BAL,NAS,3-2,1,
2025-08-02,COL,LOU,6-2,1,
2025-08-02,IND,EL ,3-4,1,
2025-08-02,LAS,PHO,2-9,1,
2025-08-02,POR,SAN1,5-2,1,
2025-08-02,SAN,NEW,1-7,1,
2025-08-04,EL ,IND,2-1,1,
2025-08-04,LOU,COL,4-1,1,
2025-08-04,NAS,BAL,0-3,1,
2025-08-04,NEW,SAN,2-0,1,
2025-08-04,PHO,LAS,3-2,1,
2025-08-04,SAN1,POR,3-5,1,
2025-08-05,EL ,IND,4-5,1,
2025-08-05,LOU,COL,1-10,1,
2025-08-05,NAS,BAL,4-3,1,
2025-08-05,NEW,SAN,13-0,1,
2025-08-05,PHO,LAS,2-1,1,
2025-08-05,SAN1,POR,3-2,1,
2025-08-06,EL ,IND,6-5,1,
2025-08-06,LOU,COL,4-2,1,
2025-08-06,NAS,BAL,1-4,1,
2025-08-06,NEW,SAN,8-2,1,
2025-08-06,PHO,LAS,2-4,1,
2025-08-06,SAN1,POR,4-0,1,
2025-08-07,EL ,IND,3-4,1,
2025-08-07,LOU,COL,4-1,1,
2025-08-07,NAS,BAL,,,
2025-08-07,NEW,SAN,,,
2025-08-07,PHO,LAS,,,
2025-08-07,SAN1,POR,,,
2025-08-09,BAL,SAN1,,,
2025-08-09,COL,NAS,,,
2025-08-09,EL ,PHO,,,
2025-08-09,LAS,NEW,,,
2025-08-09,POR,IND,,,
2025-08-09,SAN,LOU,,,
2025-08-10,BAL,SAN1,,,
2025-08-10,COL,NAS,,,
2025-08-10,EL ,PHO,,,
2025-08-10,LAS,NEW,,,
2025-08-10,POR,IND,,,
2025-08-10,SAN,LOU,,,
2025-08-11,BAL,SAN1,,,
2025-08-11,COL,NAS,,,
2025-08-11,EL ,PHO,,,
2025-08-11,LAS,NEW,,,
2025-08-11,POR,IND,,,
2025-08-11,SAN,LOU,,,
2025-08-13,IND,POR,,,
2025-08-13,LOU,SAN,,,
2025-08-13,NAS,COL,,,
2025-08-13,NEW,LAS,,,
2025-08-13,PHO,EL ,,,
2025-08-13,SAN1,BAL,,,
2025-08-14,IND,POR,,,
2025-08-14,LOU,SAN,,,
2025-08-14,NAS,COL,,,
2025-08-14,NEW,LAS,,,
2025-08-14,PHO,EL ,,,
2025-08-14,SAN1,BAL,,,
2025-08-15,IND,POR,,,
2025-08-15,LOU,SAN,,,
2025-08-15,NAS,COL,,,
2025-08-15,NEW,LAS,,,
2025-08-15,PHO,EL ,,,
2025-08-15,SAN1,BAL,,,
2025-08-16,IND,POR,,,
2025-08-16,LOU,SAN,,,
2025-08-16,NAS,COL,,,
2025-08-16,NEW,LAS,,,
2025-08-16,PHO,EL ,,,
2025-08-16,SAN1,BAL,,,
2025-08-18,BAL,POR,,,
2025-08-18,COL,SAN1,,,
2025-08-18,EL ,NEW,,,
2025-08-18,IND,PHO,,,
2025-08-18,LAS,LOU,,,
2025-08-18,SAN,NAS,,,
2025-08-19,BAL,POR,,,
2025-08-19,COL,SAN1,,,
2025-08-19,EL ,NEW,,,
2025-08-19,IND,PHO,,,
2025-08-19,LAS,LOU,,,
2025-08-19,SAN,NAS,,,
2025-08-20,BAL,POR,,,
2025-08-20,COL,SAN1,,,
2025-08-20,EL ,NEW,,,
2025-08-20,IND,PHO,,,
2025-08-20,LAS,LOU,,,
2025-08-20,SAN,NAS,,,
2025-08-22,LOU,LAS,,,
2025-08-22,NAS,SAN,,,
2025-08-22,NEW,EL ,,,
